source,event_id,event_name,param_key,param_value,含义,备注,param_name,event_desc,requirement_id,requirement_name,versions,shareLink
dayu,w_subscription_enter,进入订阅页,source_module,p_edit,成功订阅时上报成功付费时上报,,进入订阅页来源模块,成功订阅时上报成功付费时上报,6326,【P1】功能新增：Airbrush Relight 支持法线打光（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6326&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,source_0,f_relight,成功订阅时上报成功付费时上报,,进入订阅页来源-0,成功订阅时上报成功付费时上报,6326,【P1】功能新增：Airbrush Relight 支持法线打光（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6326&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,source_1,,上报具体素材名,,进入订阅页来源-1,成功订阅时上报成功付费时上报,6326,【P1】功能新增：Airbrush Relight 支持法线打光（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6326&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_module,p_edit,进入订阅页时上报,,进入订阅页来源模块,进入订阅页时上报,6326,【P1】功能新增：Airbrush Relight 支持法线打光（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6326&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_0,f_relight,进入订阅页时上报,,进入订阅页来源-0,进入订阅页时上报,6326,【P1】功能新增：Airbrush Relight 支持法线打光（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6326&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_1,,上报具体素材名,,进入订阅页来源-1,进入订阅页时上报,6326,【P1】功能新增：Airbrush Relight 支持法线打光（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6326&appId=282&platformAgg=APP
dayu,second_func_enter,点击二级功能页面,first_func,retouch,点击二级功能页面时上报,,一级功能参数,点击二级功能页面时上报,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,second_func_enter,点击二级功能页面,second_func,ai_retouch,点击二级功能页面时上报,,二级功能参数,点击二级功能页面时上报,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,first_func,retouch,应用edit下的二级功能时触发,,一级功能参数,应用edit下的二级功能时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,second_func,ai_retouch,功能名,,二级功能参数,应用edit下的二级功能时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,is_effect,1,应用edit下的二级功能时触发,,是否有应用任一效果,应用edit下的二级功能时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,is_effect,0,应用edit下的二级功能时触发,,是否有应用任一效果,应用edit下的二级功能时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,material_name,,Shimmer,,素材名称,应用edit下的二级功能时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,second_func_use,二级功能打勾,by_value,,应用edit下的二级功能时触发,,滑杆值,应用edit下的二级功能时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,first_func,retouch,请求（是否拦截）的时候上报（缓存不报）,,一级功能参数,请求（是否拦截）的时候上报（缓存不报）,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,second_func,ai_retouch,请求（是否拦截）的时候上报（缓存不报）,,二级功能参数,请求（是否拦截）的时候上报（缓存不报）,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,ai_func_delivery,请求ai算法,material_name,,请求（是否拦截）的时候上报（缓存不报）,,,请求（是否拦截）的时候上报（缓存不报）,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,first_func,retouch,使用ai算法请求结果返回时触发,,一级功能参数,使用ai算法请求结果返回时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,second_func,ai_retouch,之前second func上报子功能，现在统一上报eraser，third func上报子功能,,二级功能参数,使用ai算法请求结果返回时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,material_name,,使用ai算法请求结果返回时触发,,素材名称,使用ai算法请求结果返回时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,is_success,,使用ai算法请求结果返回时触发,,应用效果(图片处理)是否成功,使用ai算法请求结果返回时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,ai_func_use_result,使用ai算法请求结果返回,time,,使用ai算法请求结果返回时触发,,应用时长,使用ai算法请求结果返回时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,material_type,ai_retouch,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,素材曝光时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,material_id,,素材曝光时触发,,素材id,素材曝光时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,module,edit,edit,,模块,素材曝光时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,category_id,,素材曝光时触发,,分类id,素材曝光时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,material_click,素材点击,material_type,ai_retouch,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,素材点击时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,material_click,素材点击,material_id,,素材点击时触发,,素材id,素材点击时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,material_click,素材点击,module,edit,edit,,模块,素材点击时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,material_click,素材点击,category_id,,素材点击时触发,,分类id,素材点击时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,material_check,素材打勾,material_type,ai_retouch,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,应用功能时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,material_check,素材打勾,mids_material_id,,应用功能时触发,,素材id,应用功能时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,material_check,素材打勾,module,edit,edit,,模块,应用功能时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,material_check,素材打勾,mids_category_id,,应用功能时触发,,分类id,应用功能时触发,6327,AB实验：Airbrush AI Retouch 缩略图替换（Jamie）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6327&appId=282&platformAgg=APP
dayu,contact_us_enter,客服入口点击,from,help_center,客服入口点击时上报,,,客服入口点击时上报,6334,其他：Zendesk迁移集团客服中台（Mia）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6334&appId=282&platformAgg=APP
dayu,material_check,素材打勾,material_type,makeup,应用功能时触发,,素材类型,应用功能时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_check,素材打勾,module,edit,edit,,模块,应用功能时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_check,素材打勾,mids_material_id,,应用功能时触发,,素材id,应用功能时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_check,素材打勾,mids_category_id,,应用功能时触发,,分类id,应用功能时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_check,素材打勾,is_ai,,AI 1，非AI 0,,,应用功能时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_click,素材点击,material_type,makeup,素材点击时触发,,素材类型,素材点击时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_click,素材点击,module,edit,edit,,模块,素材点击时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_click,素材点击,material_id,,素材点击时触发,,素材id,素材点击时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_click,素材点击,category_id,,素材点击时触发,,分类id,素材点击时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_click,素材点击,is_ai,,AI 1，非AI 0,,,素材点击时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,material_type,makeup,素材曝光时触发,,素材类型,素材曝光时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,module,edit,edit,,模块,素材曝光时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,material_id,,素材曝光时触发,,素材id,素材曝光时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,category_id,,素材曝光时触发,,分类id,素材曝光时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,is_ai,,AI 1，非AI 0,,,素材曝光时触发,6328,功能新增：Airbrush 局部妆支持AI能力（曾曾）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6328&appId=282&platformAgg=APP
dayu,third_func_enter,点击三级功能页面,is_tag,red,有小红点报这个参数，没有不报,,,点击三级功能页面时上报,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,third_func_enter,点击三级功能页面,is_tag,new,有小红点报这个参数，没有不报,,,点击三级功能页面时上报,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,third_func_exposure,三级功能曝光,is_tag,red,有小红点报这个参数，没有不报,,,三级功能曝光时上报,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,third_func_exposure,三级功能曝光,is_tag,new,有小红点报这个参数，没有不报,,,三级功能曝光时上报,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,first_func_enter,点击一级功能页面,is_tag,red,有小红点报这个参数，没有不报,,,点击一级功能页面时上报,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,first_func_enter,点击一级功能页面,is_tag,new,有小红点报这个参数，没有不报,,,点击一级功能页面时上报,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,fourth_func_click,四级功能点击,is_tag,red,有小红点报这个参数，没有不报,,,四级功能点击时触发,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,fourth_func_click,四级功能点击,is_tag,new,有小红点报这个参数，没有不报,,,四级功能点击时触发,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,second_func_enter,点击二级功能页面,is_tag,red,有小红点报这个参数，没有不报,,,点击二级功能页面时上报,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,second_func_enter,点击二级功能页面,is_tag,new,有小红点报这个参数，没有不报,,,点击二级功能页面时上报,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,fourth_func_enter,,is_tag,red,有小红点报这个参数，没有不报,,,,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,fourth_func_enter,,is_tag,new,有小红点报这个参数，没有不报,,,,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,second_func_exposure,二级功能曝光,is_tag,red,有小红点报这个参数，没有不报,,,功能icon曝光,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,second_func_exposure,二级功能曝光,is_tag,new,有小红点报这个参数，没有不报,,,功能icon曝光,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,first_func_exposure,一级功能曝光,is_tag,red,有小红点报这个参数，没有不报,,,,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,first_func_exposure,一级功能曝光,is_tag,new,有小红点报这个参数，没有不报,,,,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,fourth_func_exposure,四级功能曝光,is_tag,red,四级功能曝光,,,四级功能曝光,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,fourth_func_exposure,四级功能曝光,is_tag,new,四级功能曝光,,,四级功能曝光,6307,小红点,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6307&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,source_module,p_onboarding,成功订阅时上报成功付费时上报,,进入订阅页来源模块,成功订阅时上报成功付费时上报,6324,【P0】Onboarding订阅页优化AB实验（忻恬）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6324&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,source_0,p_onboarding,成功订阅时上报成功付费时上报,,进入订阅页来源-0,成功订阅时上报成功付费时上报,6324,【P0】Onboarding订阅页优化AB实验（忻恬）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6324&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,source_1,,不上报或上报show_all_plans,,进入订阅页来源-1,成功订阅时上报成功付费时上报,6324,【P0】Onboarding订阅页优化AB实验（忻恬）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6324&appId=282&platformAgg=APP
dayu,w_subscription_enter,进入订阅页,type_id,,成功订阅时上报成功付费时上报,,区分内置订阅配置、活动订阅配置marval,成功订阅时上报成功付费时上报,6324,【P0】Onboarding订阅页优化AB实验（忻恬）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6324&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_module,p_onboarding,选中某个plan并点击订阅按钮时上报,,进入订阅页来源模块,选中某个plan并点击订阅按钮时上报,6324,【P0】Onboarding订阅页优化AB实验（忻恬）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6324&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_0,p_onboarding,选中某个plan并点击订阅按钮时上报,,进入订阅页来源-0,选中某个plan并点击订阅按钮时上报,6324,【P0】Onboarding订阅页优化AB实验（忻恬）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6324&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,source_1,,通过「去广告」订阅不上报该key,,进入订阅页来源-1,选中某个plan并点击订阅按钮时上报,6324,【P0】Onboarding订阅页优化AB实验（忻恬）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6324&appId=282&platformAgg=APP
dayu,w_subscription_click,订阅页点击订阅按钮,type_id,,选中某个plan并点击订阅按钮时上报,,区分内置订阅配置、活动订阅配置marval,选中某个plan并点击订阅按钮时上报,6324,【P0】Onboarding订阅页优化AB实验（忻恬）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6324&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_module,p_onboarding,进入订阅页时上报,,进入订阅页来源模块,进入订阅页时上报,6324,【P0】Onboarding订阅页优化AB实验（忻恬）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6324&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_0,p_onboarding,进入订阅页时上报,,进入订阅页来源-0,进入订阅页时上报,6324,【P0】Onboarding订阅页优化AB实验（忻恬）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6324&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,source_1,,通过「去广告」订阅不上报该key,,进入订阅页来源-1,进入订阅页时上报,6324,【P0】Onboarding订阅页优化AB实验（忻恬）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6324&appId=282&platformAgg=APP
dayu,w_subscription_success,订阅成功,type_id,,进入订阅页时上报,,区分内置订阅配置、活动订阅配置marval,进入订阅页时上报,6324,【P0】Onboarding订阅页优化AB实验（忻恬）,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6324&appId=282&platformAgg=APP
dayu,first_func_enter,点击一级功能页面,first_func,hair,点击一级功能页面时上报,,一级功能参数,点击一级功能页面时上报,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,first_func_use,一级功能使用,first_func,hair,一级功能使用时触发,,,一级功能使用时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,edit_save,编辑保存,prf_first_func,hair,"多个分割, 一级、二级、三级功能一一对应",,一级功能参数,结束编辑最终保存时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,edit_save,编辑保存,mids_material_id,,结束编辑最终保存时触发,,素材id,结束编辑最终保存时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,edit_save,编辑保存,mids_category_id,,结束编辑最终保存时触发,,分类id,结束编辑最终保存时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,edit_save,编辑保存,prf_material_type,,"hair_dye,hairstyles,hair_enrich",,素材类型,结束编辑最终保存时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,material_click,素材点击,material_type,hair_enrich,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,素材点击时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,material_click,素材点击,material_type,hairstyles,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,素材点击时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,material_click,素材点击,material_type,hair_dye,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,素材点击时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,material_click,素材点击,material_id,,素材点击时触发,,素材id,素材点击时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,material_type,hair_enrich,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,素材曝光时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,material_type,hairstyles,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,素材曝光时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,material_type,hair_dye,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,素材曝光时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,material_exposure,素材曝光,material_id,,素材曝光时触发,,素材id,素材曝光时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,material_check,素材打勾,material_type,hair_enrich,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,应用功能时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
dayu,material_check,素材打勾,material_type,hairstyles,"hair_dye,hairstyles,hair_enrich(hair_enrich新增),volume,texture(对照组报)",,素材类型,应用功能时触发,6323,【P0】体验优化：Airbrush Hair新增多人识别（曾曾)-长线,8.10.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6323&appId=282&platformAgg=APP
