event_id,event_name,platform,event_status,event_group,tags,param_key,param_name,param_platform,param_type,param_value_type,param_desc,param_status,event_desc,ios_first_version,android_first_version,ios_param_first_version,android_param_first_version
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_reopen_flag,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_delivery_elapsed,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,media_type,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,retry_count,,iOS,普通参数,string,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,is_livephoto,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,msg_id,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_repost_time,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,deal_type,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_alg_process_time,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_upload_time,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,tech_video_format,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,wait_upload_time,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,upload_time,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,media_num,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,retry_error_message,,iOS,普通参数,string,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_sub_task_alg_process_time,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,if_search,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,tech_api_query_retry,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_waiting_time,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,tech_api_query_retry_error_code,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,is_motivate,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_remaining_elapsed,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_predict_elapsed,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_query_elapsed,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_ai_type,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,down_time,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,tech_api_query_retry_count,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_created_timestamp,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,deal_time,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,task_id,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,function_mode,,iOS,普通参数,string,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,duration,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,retry,,iOS,普通参数,string,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,from_type,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,retry_process,,iOS,普通参数,string,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,target_type,,"Android,iOS",普通参数,"string,int",,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,fps,,"Android,iOS",普通参数,"string,int",,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_pull_timestamp,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_recived_at,,iOS,普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,material_id,,Android,普通参数,string,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,task_type,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_cloudfunction_monitor_download,,"Android,iOS",未管理,,,server_handle_platform,,iOS,普通参数,int,,未管理,,,,,
sp_filtercolor_reset,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_filtercolor_reset,,"Android,iOS",未管理,,,from,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_filtercolor_reset,,"Android,iOS",未管理,,,entrance_type,,iOS,普通参数,int,,未管理,,,,,
sp_filtercolor_reset,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_filtercolor_reset,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_hair_quantity_apply,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_hair_quantity_apply,,"Android,iOS",未管理,,,full_skull,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_hair_quantity_apply,,"Android,iOS",未管理,,,hair_line,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_hair_quantity_apply,,"Android,iOS",未管理,,,hair_volume,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_hair_quantity_apply,,"Android,iOS",未管理,,,high_skull,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_hair_quantity_apply,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_hair_quantity_apply,,"Android,iOS",未管理,,,hair_seam,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_hair_quantity_apply,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_hair_quantity_apply_new,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_hair_quantity_apply_new,,"Android,iOS",未管理,,,full_skull,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_hair_quantity_apply_new,,"Android,iOS",未管理,,,hair_line,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_hair_quantity_apply_new,,"Android,iOS",未管理,,,hair_volume,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_hair_quantity_apply_new,,"Android,iOS",未管理,,,high_skull,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_hair_quantity_apply_new,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_hair_quantity_apply_new,,"Android,iOS",未管理,,,hair_seam,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_hair_quantity_apply_new,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_bodybeauty_detect_success,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_bodybeauty_detect_success,,"Android,iOS",未管理,,,duration,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_bodybeauty_detect_success,,"Android,iOS",未管理,,,detect_type,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_bodybeauty_detect_success,,"Android,iOS",未管理,,,if_search,,"Android,iOS",普通参数,"string,int",,未管理,,,,,
sp_bodybeauty_detect_success,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_bodybeauty_detect_success,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,eyebag_lift,,Android,普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,chin,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,mouth_corner,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,lacrimal_groove,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,forehead,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,face_lift,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,entrance_info,,iOS,普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,contour_lift,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,mouth_lift,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,forehead_lift,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,nasal_base,,"Android,iOS",普通参数,"string,int",,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,cheeks,,"Android,iOS",普通参数,"string,int",,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,eyebrows,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,eye_lift,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,ab_subfunction,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,cheekbone,,"Android,iOS",普通参数,"string,int",,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,if_search,,Android,普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,glasses_protect,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,auto_lift,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,eyehole,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_apply,,"Android,iOS",未管理,,,auto_enrich,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_transit_window_click,,Android,未管理,,,mode,,Android,普通参数,string,,未管理,,,,,
sp_transit_window_click,,Android,未管理,,,icon_name,,Android,普通参数,int,,未管理,,,,,
sp_transit_window_click,,Android,未管理,,,点击,,Android,普通参数,string,,未管理,,,,,
sp_transit_window_click,,Android,未管理,,,分类,,Android,普通参数,string,,未管理,,,,,
sp_transit_window_click,,Android,未管理,,,component_version,,Android,普通参数,string,,未管理,,,,,
sp_transit_window_show,,Android,未管理,,,mode,,Android,普通参数,string,,未管理,,,,,
sp_transit_window_show,,Android,未管理,,,icon_name,,Android,普通参数,int,,未管理,,,,,
sp_transit_window_show,,Android,未管理,,,分类,,Android,普通参数,string,,未管理,,,,,
sp_transit_window_show,,Android,未管理,,,component_version,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,tech_save_file_path,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,isOfflineTask,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,eUpITime,,Android,普通参数,bigint,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,msgId,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,errorCode,,Android,普通参数,int,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,resultPath,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,icon_name,,Android,普通参数,int,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,tech_exception_msg,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,component_version,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,subIdType,,Android,普通参数,int,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,mode,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,cloudType,,Android,普通参数,int,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,techDownloadType,,Android,普通参数,int,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,chainProceedStageList,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,taskStatus,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,resultPathFileSize,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,filePath,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,resultPathModified,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,fileMd5,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,thc,,Android,普通参数,int,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,tech_result_file_path,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,errorMsg,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,subId,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,curTime,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,tech_from,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,if_search,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,resultPathExist,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,resultList,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,taskId,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,status,,Android,普通参数,string,,未管理,,,,,
tech_cloud_download_file_copy_fail,,Android,未管理,,,failedReason,,Android,普通参数,int,,未管理,,,,,
sp_removeoil_apply,,Android,未管理,,,mode,,Android,普通参数,string,,未管理,,,,,
sp_removeoil_apply,,Android,未管理,,,auto,,Android,普通参数,int,,未管理,,,,,
sp_removeoil_apply,,Android,未管理,,,hair_removeoil,,Android,普通参数,int,,未管理,,,,,
sp_removeoil_apply,,Android,未管理,,,is_portrait,,Android,普通参数,int,,未管理,,,,,
sp_removeoil_apply,,Android,未管理,,,manual,,Android,普通参数,int,,未管理,,,,,
sp_removeoil_apply,,Android,未管理,,,icon_name,,Android,普通参数,int,,未管理,,,,,
sp_removeoil_apply,,Android,未管理,,,entrance_info,,Android,普通参数,int,,未管理,,,,,
sp_removeoil_apply,,Android,未管理,,,component_version,,Android,普通参数,string,,未管理,,,,,
sp_face_enrich,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich,,"Android,iOS",未管理,,,来源,,iOS,普通参数,string,,未管理,,,,,
sp_face_enrich,,"Android,iOS",未管理,,,if_search,,Android,普通参数,int,,未管理,,,,,
sp_face_enrich,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_face_enrich,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_bodybeauty_detect_fail,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_bodybeauty_detect_fail,,"Android,iOS",未管理,,,duration,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_bodybeauty_detect_fail,,"Android,iOS",未管理,,,detect_type,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_bodybeauty_detect_fail,,"Android,iOS",未管理,,,if_search,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_bodybeauty_detect_fail,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_bodybeauty_detect_fail,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_bodybeauty_detect_start,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_bodybeauty_detect_start,,"Android,iOS",未管理,,,detect_type,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_bodybeauty_detect_start,,"Android,iOS",未管理,,,if_search,,"Android,iOS",普通参数,"string,int",,未管理,,,,,
sp_bodybeauty_detect_start,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_bodybeauty_detect_start,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_click,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_click,,"Android,iOS",未管理,,,subfunction,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_click,,"Android,iOS",未管理,,,if_search,,Android,普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_click,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_face_enrich_subfunction_click,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_keyframe_add,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_keyframe_add,,"Android,iOS",未管理,,,classify,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_keyframe_add,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_keyframe_add,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_keyframe_add,,"Android,iOS",未管理,,,add_type,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_transit_try,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_transit_try,,"Android,iOS",未管理,,,tab_id,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_transit_try,,"Android,iOS",未管理,,,转场分类,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_transit_try,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_transit_try,,"Android,iOS",未管理,,,素材ID,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_transit_try,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_ai_beauty_yes,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_ai_beauty_yes,,"Android,iOS",未管理,,,beauty_type,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_ai_beauty_yes,,"Android,iOS",未管理,,,material_id,,"Android,iOS",普通参数,bigint,,未管理,,,,,
sp_ai_beauty_yes,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_ai_beauty_yes,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_ai_beauty_window_show,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_ai_beauty_window_show,,"Android,iOS",未管理,,,if_search,,"Android,iOS",普通参数,"string,未知",,未管理,,,,,
sp_ai_beauty_window_show,,"Android,iOS",未管理,,,type,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_ai_beauty_window_show,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_ai_beauty_window_show,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,eyebag_lift,,Android,普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,chin,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,mouth_corner,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,lacrimal_groove,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,forehead,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,face_lift,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,contour_lift,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,mouth_lift,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,forehead_lift,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,nasal_base,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,cheeks,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,eyebrows,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,eye_lift,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,cheekbone,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,if_search,,Android,普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,glasses_protect,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,auto_lift,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,eyehole,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_face_enrich_subfunction_yes,,"Android,iOS",未管理,,,auto_enrich,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_hair_smooth_switch_click,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_hair_smooth_switch_click,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_hair_smooth_switch_click,,"Android,iOS",未管理,,,status,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_hair_smooth_switch_click,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_cut_apply,,"Android,iOS",未管理,,,纵向矫正角度,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_cut_apply,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_cut_apply,,"Android,iOS",未管理,,,旋转角度,,"Android,iOS",普通参数,"double,int",,未管理,,,,,
sp_cut_apply,,"Android,iOS",未管理,,,横向矫正角度,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_cut_apply,,"Android,iOS",未管理,,,裁剪比例,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_cut_apply,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_cut_apply,,"Android,iOS",未管理,,,cut_size,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_cut_apply,,"Android,iOS",未管理,,,类型,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_cut_apply,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,is_face_distinguish,,Android,普通参数,int,,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,beauty_type,,"Android,iOS",普通参数,int,,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,hairsmooth,,Android,普通参数,int,,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,face_nums,,Android,普通参数,int,,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,apply_face_nums,,Android,普通参数,int,,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,component_version,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,is_batch,,Android,普通参数,int,,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,media_type,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,if_search,,iOS,普通参数,未知,,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,material_id,,"Android,iOS",普通参数,"bigint,int",,未管理,,,,,
sp_ai_beauty_material_click,,"Android,iOS",未管理,,,doublechin_removal,,Android,普通参数,int,,未管理,,,,,
sp_ai_beauty_window_click,,"Android,iOS",未管理,,,mode,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_ai_beauty_window_click,,"Android,iOS",未管理,,,btn_name,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_ai_beauty_window_click,,"Android,iOS",未管理,,,if_search,,"Android,iOS",普通参数,"string,未知",,未管理,,,,,
sp_ai_beauty_window_click,,"Android,iOS",未管理,,,type,,"Android,iOS",普通参数,string,,未管理,,,,,
sp_ai_beauty_window_click,,"Android,iOS",未管理,,,icon_name,,"Android,iOS",普通参数,"int,string",,未管理,,,,,
