event_id,event_name,event_desc,param_key,param_name,param_desc,param_value,param_value_name,param_value_desc,requirement_type,requirement_id,requirement_name,versions,shareLink
w_subscription_click,订阅页点击订阅按钮,选中某个plan并点击订阅按钮时上报,source_0,进入订阅页来源-0,,f_portrait_hd,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_click,订阅页点击订阅按钮,选中某个plan并点击订阅按钮时上报,source_0,进入订阅页来源-0,,f_body,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_click,订阅页点击订阅按钮,选中某个plan并点击订阅按钮时上报,source_0,进入订阅页来源-0,,f_ai_retouch,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_click,订阅页点击订阅按钮,选中某个plan并点击订阅按钮时上报,source_0,进入订阅页来源-0,,f_volume,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_click,订阅页点击订阅按钮,选中某个plan并点击订阅按钮时上报,source_0,进入订阅页来源-0,,f_hair_texture,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_click,订阅页点击订阅按钮,选中某个plan并点击订阅按钮时上报,source_0,进入订阅页来源-0,,f_hair_dye,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_success,订阅成功,进入订阅页时上报,source_module,进入订阅页来源模块,,p_video,,,影响事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_success,订阅成功,进入订阅页时上报,source_0,进入订阅页来源-0,,f_plump,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_success,订阅成功,进入订阅页时上报,source_0,进入订阅页来源-0,,f_face,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_success,订阅成功,进入订阅页时上报,source_0,进入订阅页来源-0,,f_portrait_hd,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_success,订阅成功,进入订阅页时上报,source_0,进入订阅页来源-0,,f_body,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_success,订阅成功,进入订阅页时上报,source_0,进入订阅页来源-0,,f_ai_retouch,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_success,订阅成功,进入订阅页时上报,source_0,进入订阅页来源-0,,f_volume,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_success,订阅成功,进入订阅页时上报,source_0,进入订阅页来源-0,,f_hair_texture,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_success,订阅成功,进入订阅页时上报,source_0,进入订阅页来源-0,,f_hair_dye,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_module,进入订阅页来源模块,,p_video,,,影响事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_0,进入订阅页来源-0,,f_plump,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_0,进入订阅页来源-0,,f_face,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_0,进入订阅页来源-0,,f_portrait_hd,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_0,进入订阅页来源-0,,f_body,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_0,进入订阅页来源-0,,f_ai_retouch,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_0,进入订阅页来源-0,,f_volume,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_0,进入订阅页来源-0,,f_hair_texture,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_0,进入订阅页来源-0,,f_hair_dye,,,新增事件参数值,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_body,打勾视频body,视频body打勾时触发,by_auto_value,,设置的数值,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_body,打勾视频body,视频body打勾时触发,by_slim_value,,,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_body,打勾视频body,视频body打勾时触发,by_waist_value,,,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_body,打勾视频body,视频body打勾时触发,by_arm_value,,,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_body,打勾视频body,视频body打勾时触发,by_breast_value,,,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_body,打勾视频body,视频body打勾时触发,by_hips_value,,,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_body,打勾视频body,视频body打勾时触发,by_legs_value,,,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_body,打勾视频body,视频body打勾时触发,by_length_value,,,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_body,打勾视频body,视频body打勾时触发,by_shoulders_value,,,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_body,打勾视频body,视频body打勾时触发,by_head_value,,,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_body,打勾视频body,视频body打勾时触发,by_neck_value,,,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_body,打勾视频body,视频body打勾时触发,by_square_shoulders,,,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_plump,打勾视频plump,视频plump打勾时上报,pl_contour_value,,滑杆值，没用该子功能不报该参数...,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_plump,打勾视频plump,视频plump打勾时上报,pl_forehead_value,,滑杆值,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_plump,打勾视频plump,视频plump打勾时上报,pl_sockets_value,,滑杆值,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_plump,打勾视频plump,视频plump打勾时上报,pl_eyes_value,,滑杆值,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_plump,打勾视频plump,视频plump打勾时上报,pl_troughs_value,,滑杆值,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_plump,打勾视频plump,视频plump打勾时上报,pl_medial_malar_value,,滑杆值,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_plump,打勾视频plump,视频plump打勾时上报,pl_middle_value,,滑杆值,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_plump,打勾视频plump,视频plump打勾时上报,pl_nasal_base_value,,滑杆值,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_plump,打勾视频plump,视频plump打勾时上报,pl_mouth_value,,滑杆值,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_plump,打勾视频plump,视频plump打勾时上报,pl_chin_value,,滑杆值,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
func_use_video_plump,打勾视频plump,视频plump打勾时上报,is_auto,,没用报0，有用报1,,,,新增事件,6210,接入视频中台,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6210&appId=282&platformAgg=APP
second_func_use,二级功能打勾,应用edit下的二级功能时触发,first_func,一级功能参数,,edit,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_use,二级功能打勾,应用edit下的二级功能时触发,second_func,二级功能参数,,eraser,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_use,二级功能打勾,应用edit下的二级功能时触发,is_ai_eraser,AI Eraser使用情况,,,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_use,二级功能打勾,应用edit下的二级功能时触发,is_passersby,Passersby使用情况,,,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_use,二级功能打勾,应用edit下的二级功能时触发,is_spot_remover,Spot Remover使用情况,,,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_use,二级功能打勾,应用edit下的二级功能时触发,is_mirror_stains,,,,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_use,二级功能打勾,应用edit下的二级功能时触发,adjust_count,涂抹次数,ai_bru:xx;ai_era:xx;spot:xx;pass_bru:xx;pass_era:xx;mirror:xx;obj_bru:xx;obj_era:xx;text_bru:xx;text_era:xx,,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_use,二级功能打勾,应用edit下的二级功能时触发,is_objects,,杂物消除使用情况,0,,未使用,新增事件参数,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_use,二级功能打勾,应用edit下的二级功能时触发,is_objects,,杂物消除使用情况,1,,已使用,新增事件参数,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_use,二级功能打勾,应用edit下的二级功能时触发,is_text,,文字消除使用情况,0,,未使用,新增事件参数,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_use,二级功能打勾,应用edit下的二级功能时触发,is_text,,文字消除使用情况,1,,已使用,新增事件参数,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_save,二级功能保存,保存edit下的二级功能,first_func,,,edit,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_save,二级功能保存,保存edit下的二级功能,second_func,,,eraser,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_save,二级功能保存,保存edit下的二级功能,is_ai_eraser,AI Eraser使用情况,,,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_save,二级功能保存,保存edit下的二级功能,is_passersby,Passersby使用情况,,,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_save,二级功能保存,保存edit下的二级功能,is_spot_remover,Spot Remover使用情况,,,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_save,二级功能保存,保存edit下的二级功能,is_mirror_stains,,,,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_save,二级功能保存,保存edit下的二级功能,is_objects,,杂物消除使用情况,0,,未使用,新增事件参数,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_save,二级功能保存,保存edit下的二级功能,is_objects,,杂物消除使用情况,1,,已使用,新增事件参数,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_save,二级功能保存,保存edit下的二级功能,is_text,,文字消除使用情况,0,,未使用,新增事件参数,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
second_func_save,二级功能保存,保存edit下的二级功能,is_text,,文字消除使用情况,1,,已使用,新增事件参数,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_use_result,使用ai算法请求结果返回,使用ai算法请求结果返回时触发,first_func,一级功能参数,,edit,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_use_result,使用ai算法请求结果返回,使用ai算法请求结果返回时触发,is_success,应用效果(图片处理)是否成功,,,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_use_result,使用ai算法请求结果返回,使用ai算法请求结果返回时触发,time,应用时长,,,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_use_result,使用ai算法请求结果返回,使用ai算法请求结果返回时触发,second_func,二级功能参数,之前second func上报子功能，现在统一上报eraser，third func上报子功能,eraser,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_use_result,使用ai算法请求结果返回,使用ai算法请求结果返回时触发,third_func,三级功能参数,,objects,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_use_result,使用ai算法请求结果返回,使用ai算法请求结果返回时触发,third_func,三级功能参数,,identify_objects,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_use_result,使用ai算法请求结果返回,使用ai算法请求结果返回时触发,third_func,三级功能参数,,text,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_use_result,使用ai算法请求结果返回,使用ai算法请求结果返回时触发,third_func,三级功能参数,,identify_text,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_use_result,使用ai算法请求结果返回,使用ai算法请求结果返回时触发,third_func,三级功能参数,,ai_eraser,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_use_result,使用ai算法请求结果返回,使用ai算法请求结果返回时触发,third_func,三级功能参数,,passersby,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_use_result,使用ai算法请求结果返回,使用ai算法请求结果返回时触发,third_func,三级功能参数,,identify_passersby,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_use_result,使用ai算法请求结果返回,使用ai算法请求结果返回时触发,third_func,三级功能参数,,mirror_stains,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
ai_func_delivery,请求ai算法,请求（是否拦截）的时候上报（缓存不报）,first_func,一级功能参数,,edit,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
cloudfilter_per_show,图片云处理权限弹窗点击,,port,,,app,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
cloudfilter_per_show,图片云处理权限弹窗点击,,function,功能,,objects,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
cloudfilter_per_show,图片云处理权限弹窗点击,,function,功能,,text,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
cloudfilter_per_show_ok,图片云处理权限弹窗点击,,port,,,app,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
cloudfilter_per_show_ok,图片云处理权限弹窗点击,,type,,,cancel,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
cloudfilter_per_show_ok,图片云处理权限弹窗点击,,type,,,agree,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
cloudfilter_per_show_ok,图片云处理权限弹窗点击,,function,,,objects,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
cloudfilter_per_show_ok,图片云处理权限弹窗点击,,function,,,text,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_module,进入订阅页来源模块,,p_edit,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_0,进入订阅页来源-0,,f_eraser,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_1,进入订阅页来源-1,,ai,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_1,进入订阅页来源-1,,classic,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_1,进入订阅页来源-1,,passersby,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_1,进入订阅页来源-1,,mirror,,,影响事件,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_1,进入订阅页来源-1,,objects,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
w_subscription_enter,进入订阅页,成功订阅时上报成功付费时上报,source_1,进入订阅页来源-1,,text,,,新增事件参数值,6240,功能新增：Airbrush Eraser 新增「杂物消除」「文字消除」（Jamie）@赟晖,8.6.0,https://dayu-voyager.pix-int.com/requirement/requirement?fullScreen=true&id=6240&appId=282&platformAgg=APP
