渠道自然,国家,日期,平台,新老,_window,_query,活跃用户数,次日留存人数
整体,新加坡,2026-07-06,iOS,Old,recent_8w,全量维度,476.0,203.42857142857142
整体,俄罗斯,2026-07-06,Android,New,recent_8w,全量维度,752.4285714285714,108.85714285714286
整体,格林纳达,2026-07-13,整体,Old,recent_8w,全量维度,19.857142857142858,6.0
整体,巴布亚新几内亚,2026-07-13,Android,整体,recent_8w,全量维度,18.571428571428573,6.714285714285714
整体,巴布亚新几内亚,2026-06-08,iOS,Old,recent_8w,全量维度,5.571428571428571,2.2857142857142856
整体,索马里,2026-06-29,整体,New,recent_8w,全量维度,13.285714285714286,1.8571428571428572
整体,巴拉圭,2026-07-27,整体,New,recent_8w,全量维度,27.0,6.142857142857143
整体,澳大利亚,2026-06-08,Android,整体,recent_8w,全量维度,1006.7142857142857,325.0
整体,黑山,2026-07-06,整体,整体,recent_8w,全量维度,954.0,382.57142857142856
整体,巴拿马,2026-06-22,iOS,整体,recent_8w,全量维度,319.7142857142857,122.42857142857143
整体,委内瑞拉,2026-06-22,Android,New,recent_8w,全量维度,26.714285714285715,3.2857142857142856
整体,黎巴嫩,2026-06-29,整体,New,recent_8w,全量维度,43.42857142857143,6.428571428571429
整体,莫桑比克,2026-07-13,Android,Old,recent_8w,全量维度,364.85714285714283,84.14285714285714
整体,印度尼西亚,2026-07-13,Android,整体,recent_8w,全量维度,948.2857142857143,385.42857142857144
整体,索马里,2026-06-08,iOS,New,recent_8w,全量维度,6.571428571428571,1.2857142857142858
整体,伊拉克,2026-07-20,Android,Old,recent_8w,全量维度,284.0,76.85714285714286
整体,马耳他,2026-07-27,整体,Old,recent_8w,全量维度,307.7142857142857,130.57142857142858
整体,黑山,2026-07-20,Android,Old,recent_8w,全量维度,158.42857142857142,65.85714285714286
整体,巴拿马,2026-07-13,整体,Old,recent_8w,全量维度,430.2857142857143,158.71428571428572
整体,索马里,2026-07-06,iOS,New,recent_8w,全量维度,5.0,1.0
整体,马耳他,2026-07-06,iOS,Old,recent_8w,全量维度,279.7142857142857,123.42857142857143
整体,柬埔寨,2026-07-06,整体,Old,recent_8w,全量维度,113.28571428571429,33.285714285714285
整体,整体,2026-06-08,iOS,整体,recent_8w,全量维度,549575.4285714285,183360.85714285713
整体,巴布亚新几内亚,2026-06-29,整体,Old,recent_8w,全量维度,25.285714285714285,9.571428571428571
整体,澳大利亚,2026-06-15,Android,整体,recent_8w,全量维度,978.1428571428571,319.14285714285717
整体,巴拉圭,2026-06-29,Android,整体,recent_8w,全量维度,189.42857142857142,65.14285714285714
整体,文莱,2026-07-20,iOS,New,recent_8w,全量维度,1.0,0.0
整体,韩国,2026-06-22,Android,Old,recent_8w,全量维度,192.85714285714286,70.42857142857143
整体,索马里,2026-07-06,Android,整体,recent_8w,全量维度,65.57142857142857,12.857142857142858
整体,印度,2026-06-22,整体,Old,recent_8w,全量维度,2476.285714285714,726.2857142857143
整体,柬埔寨,2026-06-22,整体,整体,recent_8w,全量维度,122.85714285714286,37.42857142857143
整体,俄罗斯,2026-07-27,Android,整体,recent_8w,全量维度,8306.857142857143,2643.1428571428573
整体,莫桑比克,2026-06-29,Android,New,recent_8w,全量维度,23.285714285714285,4.571428571428571
整体,整体,2026-06-22,整体,整体,recent_8w,全量维度,730721.5714285715,235628.42857142858
整体,佛得角,2026-07-06,Android,整体,recent_8w,全量维度,9.285714285714286,3.2857142857142856
整体,文莱,2026-07-27,iOS,整体,recent_8w,全量维度,17.142857142857142,6.142857142857143
整体,乍得,2026-06-08,整体,Old,recent_8w,全量维度,9.857142857142858,1.0
整体,乍得,2026-06-08,iOS,整体,recent_8w,全量维度,4.5,0.8333333333333334
整体,缅甸,2026-06-22,Android,New,recent_8w,全量维度,9.142857142857142,1.2857142857142858
整体,整体,2026-06-29,iOS,整体,recent_8w,全量维度,544888.0,181990.14285714287
整体,格林纳达,2026-06-22,iOS,整体,recent_8w,全量维度,16.428571428571427,6.0
整体,黎巴嫩,2026-07-27,整体,Old,recent_8w,全量维度,1141.857142857143,393.57142857142856
整体,澳大利亚,2026-06-15,iOS,Old,recent_8w,全量维度,8723.42857142857,2445.285714285714
整体,巴林,2026-06-15,iOS,整体,recent_8w,全量维度,86.42857142857143,31.857142857142858
整体,格鲁吉亚,2026-07-06,iOS,Old,recent_8w,全量维度,1240.4285714285713,413.0
整体,韩国,2026-06-08,整体,New,recent_8w,全量维度,33.714285714285715,3.7142857142857144
整体,巴拿马,2026-07-13,整体,New,recent_8w,全量维度,15.142857142857142,3.7142857142857144
整体,黑山,2026-07-06,Android,Old,recent_8w,全量维度,137.0,58.0
整体,巴布亚新几内亚,2026-07-20,iOS,New,recent_8w,全量维度,1.0,1.0
整体,委内瑞拉,2026-07-13,iOS,New,recent_8w,全量维度,33.142857142857146,6.571428571428571
整体,巴林,2026-07-20,Android,New,recent_8w,全量维度,2.8,0.0
整体,印度,2026-06-08,整体,New,recent_8w,全量维度,100.71428571428571,21.714285714285715
整体,伊拉克,2026-06-22,iOS,New,recent_8w,全量维度,43.714285714285715,4.714285714285714
整体,佛得角,2026-06-08,Android,Old,recent_8w,全量维度,8.142857142857142,4.285714285714286
整体,乍得,2026-07-06,Android,New,recent_8w,全量维度,3.7142857142857144,0.42857142857142855
整体,莫桑比克,2026-06-29,Android,Old,recent_8w,全量维度,371.42857142857144,91.57142857142857
整体,巴拿马,2026-07-13,iOS,整体,recent_8w,全量维度,307.42857142857144,114.0
整体,俄罗斯,2026-06-22,Android,Old,recent_8w,全量维度,7649.0,2371.1428571428573
整体,巴拿马,2026-07-06,iOS,整体,recent_8w,全量维度,312.57142857142856,118.57142857142857
整体,巴布亚新几内亚,2026-07-20,iOS,Old,recent_8w,全量维度,7.142857142857143,3.857142857142857
整体,印度尼西亚,2026-07-27,Android,整体,recent_8w,全量维度,895.8571428571429,351.7142857142857
整体,整体,2026-07-13,iOS,Old,recent_8w,全量维度,511496.85714285716,175724.42857142858
整体,俄罗斯,2026-06-08,iOS,整体,recent_8w,全量维度,22180.285714285714,6206.428571428572
整体,索马里,2026-06-22,iOS,整体,recent_8w,全量维度,42.285714285714285,8.714285714285714
整体,巴林,2026-07-20,整体,整体,recent_8w,全量维度,86.85714285714286,28.428571428571427
整体,委内瑞拉,2026-06-15,Android,整体,recent_8w,全量维度,877.7142857142857,279.42857142857144
整体,索马里,2026-06-22,iOS,Old,recent_8w,全量维度,37.42857142857143,8.0
整体,巴拿马,2026-07-27,Android,New,recent_8w,全量维度,9.142857142857142,1.7142857142857142
整体,柬埔寨,2026-07-27,整体,整体,recent_8w,全量维度,120.85714285714286,33.57142857142857
整体,科摩罗,2026-07-20,整体,整体,recent_8w,全量维度,12.0,3.7142857142857144
整体,柬埔寨,2026-06-29,Android,Old,recent_8w,全量维度,22.428571428571427,5.857142857142857
整体,佛得角,2026-06-22,iOS,Old,recent_8w,全量维度,43.142857142857146,19.285714285714285
整体,索马里,2026-06-08,Android,Old,recent_8w,全量维度,50.285714285714285,11.714285714285714
整体,格林纳达,2026-07-27,Android,Old,recent_8w,全量维度,5.714285714285714,1.4285714285714286
整体,马耳他,2026-07-13,iOS,整体,recent_8w,全量维度,303.2857142857143,133.0
整体,韩国,2026-07-06,整体,整体,recent_8w,全量维度,508.85714285714283,162.42857142857142
整体,阿联酋,2026-07-06,整体,Old,recent_8w,全量维度,1436.5714285714287,496.0
整体,柬埔寨,2026-07-20,iOS,整体,recent_8w,全量维度,100.28571428571429,31.142857142857142
整体,澳大利亚,2026-06-08,整体,Old,recent_8w,全量维度,10054.857142857143,2860.8571428571427
整体,缅甸,2026-07-20,Android,Old,recent_8w,全量维度,81.28571428571429,18.571428571428573
整体,印度尼西亚,2026-07-06,iOS,New,recent_8w,全量维度,51.857142857142854,9.714285714285714
整体,圭亚那,2026-07-13,iOS,整体,recent_8w,全量维度,60.0,20.285714285714285
整体,黑山,2026-07-06,iOS,Old,recent_8w,全量维度,790.7142857142857,319.57142857142856
整体,澳大利亚,2026-06-29,iOS,New,recent_8w,全量维度,415.7142857142857,49.714285714285715
整体,印度尼西亚,2026-06-22,Android,New,recent_8w,全量维度,71.42857142857143,12.142857142857142
整体,印度,2026-06-15,Android,整体,recent_8w,全量维度,2308.714285714286,671.8571428571429
整体,澳大利亚,2026-06-22,整体,Old,recent_8w,全量维度,9608.285714285714,2737.4285714285716
整体,圭亚那,2026-07-27,Android,New,recent_8w,全量维度,1.5,0.0
整体,科摩罗,2026-06-29,整体,New,recent_8w,全量维度,1.5,0.5
整体,科摩罗,2026-07-06,Android,New,recent_8w,全量维度,1.0,0.3333333333333333
整体,巴拉圭,2026-07-06,整体,整体,recent_8w,全量维度,814.5714285714286,297.85714285714283
整体,格鲁吉亚,2026-06-29,整体,New,recent_8w,全量维度,70.57142857142857,12.142857142857142
整体,索马里,2026-06-08,Android,New,recent_8w,全量维度,6.571428571428571,0.7142857142857143
整体,莫桑比克,2026-06-08,Android,整体,recent_8w,全量维度,412.42857142857144,102.57142857142857
整体,委内瑞拉,2026-06-29,iOS,整体,recent_8w,全量维度,446.85714285714283,129.42857142857142
整体,黎巴嫩,2026-06-29,Android,整体,recent_8w,全量维度,270.0,90.28571428571429
整体,俄罗斯,2026-07-27,iOS,New,recent_8w,全量维度,2006.4285714285713,440.7142857142857
整体,马耳他,2026-06-29,整体,Old,recent_8w,全量维度,333.14285714285717,137.42857142857142
整体,乍得,2026-07-13,iOS,New,recent_8w,全量维度,1.75,0.5
整体,圭亚那,2026-07-13,整体,New,recent_8w,全量维度,5.142857142857143,0.8571428571428571
整体,印度尼西亚,2026-07-20,Android,New,recent_8w,全量维度,60.285714285714285,9.714285714285714
整体,乍得,2026-06-22,整体,整体,recent_8w,全量维度,10.285714285714286,2.0
整体,印度,2026-07-20,整体,New,recent_8w,全量维度,105.0,21.428571428571427
整体,黑山,2026-07-06,iOS,New,recent_8w,全量维度,21.571428571428573,4.142857142857143
整体,韩国,2026-06-08,iOS,整体,recent_8w,全量维度,352.42857142857144,109.0
整体,黎巴嫩,2026-07-06,iOS,Old,recent_8w,全量维度,760.5714285714286,256.2857142857143
整体,巴拿马,2026-06-22,整体,Old,recent_8w,全量维度,453.0,169.85714285714286
整体,巴林,2026-06-29,iOS,整体,recent_8w,全量维度,77.42857142857143,28.0
整体,巴布亚新几内亚,2026-07-13,整体,Old,recent_8w,全量维度,22.571428571428573,7.857142857142857
整体,马耳他,2026-06-15,整体,Old,recent_8w,全量维度,330.85714285714283,146.0
整体,圭亚那,2026-06-29,整体,整体,recent_8w,全量维度,87.85714285714286,30.142857142857142
整体,柬埔寨,2026-07-06,整体,New,recent_8w,全量维度,7.571428571428571,1.4285714285714286
整体,马耳他,2026-06-29,Android,整体,recent_8w,全量维度,54.142857142857146,17.571428571428573
整体,新加坡,2026-06-29,iOS,整体,recent_8w,全量维度,469.57142857142856,187.0
整体,澳大利亚,2026-07-06,iOS,整体,recent_8w,全量维度,9252.0,2599.1428571428573
整体,阿联酋,2026-06-22,整体,Old,recent_8w,全量维度,1561.2857142857142,545.4285714285714
整体,文莱,2026-07-20,iOS,Old,recent_8w,全量维度,12.428571428571429,3.4285714285714284
整体,阿塞拜疆,2026-07-27,iOS,New,recent_8w,全量维度,64.28571428571429,10.714285714285714
整体,根西岛,2026-07-06,Android,Old,recent_8w,全量维度,1.0,0.0
整体,科摩罗,2026-06-15,整体,New,recent_8w,全量维度,1.0,0.3333333333333333
整体,俄罗斯,2026-07-20,整体,Old,recent_8w,全量维度,26426.571428571428,7930.857142857143
整体,巴布亚新几内亚,2026-07-27,整体,Old,recent_8w,全量维度,19.857142857142858,6.857142857142857
整体,文莱,2026-06-22,iOS,Old,recent_8w,全量维度,14.142857142857142,3.857142857142857
整体,黑山,2026-06-29,Android,整体,recent_8w,全量维度,129.57142857142858,46.714285714285715
整体,科摩罗,2026-06-15,iOS,整体,recent_8w,全量维度,2.0,1.0
整体,阿塞拜疆,2026-07-06,Android,Old,recent_8w,全量维度,199.57142857142858,63.42857142857143
整体,委内瑞拉,2026-06-22,整体,整体,recent_8w,全量维度,1251.857142857143,316.57142857142856
整体,索马里,2026-07-27,iOS,整体,recent_8w,全量维度,44.42857142857143,8.571428571428571
整体,柬埔寨,2026-06-15,iOS,Old,recent_8w,全量维度,113.0,33.714285714285715
整体,伊拉克,2026-07-20,整体,整体,recent_8w,全量维度,756.2857142857143,171.71428571428572
整体,印度,2026-06-22,整体,New,recent_8w,全量维度,104.0,21.571428571428573
整体,伊拉克,2026-07-27,Android,整体,recent_8w,全量维度,338.57142857142856,78.0
整体,佛得角,2026-07-20,Android,整体,recent_8w,全量维度,9.571428571428571,4.0
整体,黎巴嫩,2026-06-08,Android,Old,recent_8w,全量维度,270.0,100.57142857142857
整体,文莱,2026-06-08,iOS,New,recent_8w,全量维度,1.2,0.4
整体,巴拉圭,2026-07-06,iOS,New,recent_8w,全量维度,13.142857142857142,2.7142857142857144
整体,黎巴嫩,2026-06-15,整体,Old,recent_8w,全量维度,1002.7142857142857,338.7142857142857
整体,整体,2026-06-22,Android,Old,recent_8w,全量维度,171821.7142857143,55030.857142857145
整体,格林纳达,2026-07-06,iOS,整体,recent_8w,全量维度,16.428571428571427,6.0
整体,文莱,2026-07-13,iOS,整体,recent_8w,全量维度,15.285714285714286,3.7142857142857144
整体,格林纳达,2026-07-27,整体,整体,recent_8w,全量维度,24.571428571428573,8.285714285714286
整体,圭亚那,2026-07-13,整体,Old,recent_8w,全量维度,82.28571428571429,27.285714285714285
整体,莫桑比克,2026-07-06,Android,整体,recent_8w,全量维度,384.14285714285717,99.71428571428571
整体,索马里,2026-07-20,Android,Old,recent_8w,全量维度,51.714285714285715,10.714285714285714
整体,柬埔寨,2026-06-29,iOS,New,recent_8w,全量维度,8.857142857142858,1.0
整体,格鲁吉亚,2026-06-22,整体,Old,recent_8w,全量维度,1405.2857142857142,454.14285714285717
整体,整体,2026-07-06,Android,New,recent_8w,全量维度,17587.428571428572,2018.4285714285713
整体,印度,2026-06-08,iOS,整体,recent_8w,全量维度,322.14285714285717,90.71428571428571
整体,乍得,2026-06-08,整体,New,recent_8w,全量维度,2.8,0.8
整体,韩国,2026-07-27,iOS,New,recent_8w,全量维度,21.0,2.0
整体,莫桑比克,2026-07-06,iOS,整体,recent_8w,全量维度,91.14285714285714,31.285714285714285
整体,根西岛,2026-06-22,iOS,New,recent_8w,全量维度,1.25,0.0
整体,缅甸,2026-06-22,iOS,Old,recent_8w,全量维度,50.285714285714285,13.142857142857142
整体,佛得角,2026-06-15,Android,Old,recent_8w,全量维度,10.571428571428571,4.714285714285714
整体,印度,2026-06-29,Android,Old,recent_8w,全量维度,2204.285714285714,643.0
整体,格鲁吉亚,2026-06-29,整体,Old,recent_8w,全量维度,1431.0,476.7142857142857
整体,文莱,2026-06-29,iOS,整体,recent_8w,全量维度,16.142857142857142,5.714285714285714
整体,黑山,2026-06-08,Android,Old,recent_8w,全量维度,114.42857142857143,42.857142857142854
整体,印度,2026-06-29,iOS,Old,recent_8w,全量维度,286.0,85.42857142857143
整体,伊拉克,2026-07-20,Android,New,recent_8w,全量维度,34.857142857142854,4.142857142857143
整体,印度尼西亚,2026-07-06,Android,New,recent_8w,全量维度,112.14285714285714,19.285714285714285
整体,澳大利亚,2026-06-15,iOS,New,recent_8w,全量维度,418.42857142857144,45.857142857142854
整体,伊拉克,2026-06-29,iOS,整体,recent_8w,全量维度,427.14285714285717,86.57142857142857
整体,索马里,2026-07-27,整体,Old,recent_8w,全量维度,93.42857142857143,18.428571428571427
整体,缅甸,2026-07-27,Android,整体,recent_8w,全量维度,100.57142857142857,20.142857142857142
整体,格鲁吉亚,2026-07-13,iOS,整体,recent_8w,全量维度,1395.2857142857142,466.7142857142857
整体,委内瑞拉,2026-07-27,iOS,整体,recent_8w,全量维度,839.4285714285714,291.0
整体,文莱,2026-07-13,整体,New,recent_8w,全量维度,1.5,0.3333333333333333
整体,新加坡,2026-06-15,整体,Old,recent_8w,全量维度,668.1428571428571,265.7142857142857
整体,伊拉克,2026-06-29,整体,Old,recent_8w,全量维度,662.8571428571429,156.57142857142858
整体,澳大利亚,2026-07-20,iOS,整体,recent_8w,全量维度,9061.857142857143,2563.8571428571427
整体,缅甸,2026-07-06,iOS,New,recent_8w,全量维度,6.571428571428571,1.0
整体,印度,2026-07-13,Android,New,recent_8w,全量维度,88.85714285714286,21.857142857142858
整体,佛得角,2026-07-27,整体,Old,recent_8w,全量维度,49.142857142857146,20.0
整体,新加坡,2026-06-22,整体,整体,recent_8w,全量维度,741.8571428571429,286.42857142857144
整体,黎巴嫩,2026-06-22,整体,整体,recent_8w,全量维度,982.7142857142857,304.7142857142857
整体,索马里,2026-07-13,整体,New,recent_8w,全量维度,11.0,2.2857142857142856
整体,巴拉圭,2026-06-08,Android,New,recent_8w,全量维度,8.285714285714286,1.1428571428571428
整体,阿联酋,2026-07-27,iOS,New,recent_8w,全量维度,51.857142857142854,10.285714285714286
整体,黎巴嫩,2026-07-06,整体,整体,recent_8w,全量维度,1079.857142857143,360.7142857142857
整体,格林纳达,2026-07-13,整体,New,recent_8w,全量维度,1.4,0.2
整体,新加坡,2026-07-13,iOS,New,recent_8w,全量维度,23.714285714285715,4.571428571428571
整体,印度尼西亚,2026-06-22,iOS,Old,recent_8w,全量维度,1000.5714285714286,418.7142857142857
整体,圭亚那,2026-07-27,Android,Old,recent_8w,全量维度,32.142857142857146,11.571428571428571
整体,整体,2026-07-20,整体,整体,recent_8w,全量维度,716672.8571428572,237387.42857142858
整体,乍得,2026-06-15,Android,整体,recent_8w,全量维度,7.285714285714286,0.8571428571428571
整体,整体,2026-06-15,iOS,整体,recent_8w,全量维度,537940.5714285715,178925.85714285713
整体,巴林,2026-06-15,整体,New,recent_8w,全量维度,5.571428571428571,1.1428571428571428
整体,韩国,2026-06-08,整体,Old,recent_8w,全量维度,502.0,170.42857142857142
整体,巴拿马,2026-06-29,整体,New,recent_8w,全量维度,12.571428571428571,1.7142857142857142
整体,格鲁吉亚,2026-06-29,iOS,整体,recent_8w,全量维度,1297.2857142857142,416.42857142857144
整体,马耳他,2026-07-20,iOS,Old,recent_8w,全量维度,273.14285714285717,117.14285714285714
整体,马耳他,2026-07-13,整体,New,recent_8w,全量维度,11.714285714285714,2.857142857142857
整体,整体,2026-07-20,Android,New,recent_8w,全量维度,10617.714285714286,1501.0
整体,马耳他,2026-07-27,iOS,整体,recent_8w,全量维度,273.57142857142856,115.85714285714286
整体,巴布亚新几内亚,2026-06-15,整体,Old,recent_8w,全量维度,21.857142857142858,9.142857142857142
整体,巴布亚新几内亚,2026-06-15,整体,New,recent_8w,全量维度,2.0,0.75
整体,新加坡,2026-06-15,iOS,整体,recent_8w,全量维度,465.14285714285717,187.85714285714286
整体,莫桑比克,2026-06-22,整体,Old,recent_8w,全量维度,480.42857142857144,129.85714285714286
整体,缅甸,2026-06-29,Android,整体,recent_8w,全量维度,109.85714285714286,26.285714285714285
整体,索马里,2026-07-06,iOS,Old,recent_8w,全量维度,42.57142857142857,10.571428571428571
整体,巴林,2026-07-20,iOS,Old,recent_8w,全量维度,67.14285714285714,24.571428571428573
整体,伊拉克,2026-07-06,Android,Old,recent_8w,全量维度,282.7142857142857,77.14285714285714
整体,巴林,2026-06-08,iOS,Old,recent_8w,全量维度,83.57142857142857,32.57142857142857
整体,格鲁吉亚,2026-06-22,iOS,整体,recent_8w,全量维度,1269.4285714285713,393.85714285714283
整体,阿塞拜疆,2026-07-06,Android,New,recent_8w,全量维度,32.857142857142854,4.0
整体,印度尼西亚,2026-07-27,iOS,整体,recent_8w,全量维度,1034.0,421.0
整体,根西岛,2026-06-08,整体,Old,recent_8w,全量维度,23.857142857142858,8.571428571428571
整体,柬埔寨,2026-06-08,iOS,整体,recent_8w,全量维度,124.14285714285714,36.42857142857143
整体,马耳他,2026-07-06,整体,整体,recent_8w,全量维度,344.42857142857144,146.85714285714286
整体,澳大利亚,2026-06-29,Android,Old,recent_8w,全量维度,977.2857142857143,336.42857142857144
整体,伊拉克,2026-06-22,Android,New,recent_8w,全量维度,45.0,7.0
整体,澳大利亚,2026-07-06,整体,New,recent_8w,全量维度,396.85714285714283,50.714285714285715
整体,委内瑞拉,2026-06-15,整体,Old,recent_8w,全量维度,1597.7142857142858,533.1428571428571
整体,整体,2026-06-08,整体,New,recent_8w,全量维度,44210.28571428572,6373.571428571428
整体,佛得角,2026-07-06,iOS,Old,recent_8w,全量维度,38.0,14.428571428571429
整体,黑山,2026-07-27,整体,New,recent_8w,全量维度,36.0,8.142857142857142
整体,委内瑞拉,2026-07-13,iOS,Old,recent_8w,全量维度,675.4285714285714,226.28571428571428
整体,缅甸,2026-07-20,Android,New,recent_8w,全量维度,11.571428571428571,1.7142857142857142
整体,乍得,2026-07-13,iOS,Old,recent_8w,全量维度,4.142857142857143,0.5714285714285714
整体,缅甸,2026-07-27,iOS,整体,recent_8w,全量维度,58.285714285714285,15.428571428571429
整体,马耳他,2026-06-15,iOS,整体,recent_8w,全量维度,285.2857142857143,123.57142857142857
整体,整体,2026-07-27,Android,整体,recent_8w,全量维度,178470.85714285713,56665.57142857143
整体,巴拉圭,2026-07-06,Android,Old,recent_8w,全量维度,182.42857142857142,62.285714285714285
整体,马耳他,2026-06-08,Android,Old,recent_8w,全量维度,49.714285714285715,19.571428571428573
整体,文莱,2026-06-22,Android,整体,recent_8w,全量维度,9.857142857142858,5.0
整体,莫桑比克,2026-06-15,iOS,New,recent_8w,全量维度,4.142857142857143,0.7142857142857143
整体,科摩罗,2026-06-15,整体,Old,recent_8w,全量维度,8.428571428571429,2.0
整体,黎巴嫩,2026-07-20,Android,Old,recent_8w,全量维度,297.0,100.14285714285714
整体,科摩罗,2026-07-13,iOS,整体,recent_8w,全量维度,3.4285714285714284,1.5714285714285714
整体,黑山,2026-06-15,整体,New,recent_8w,全量维度,20.857142857142858,3.7142857142857144
整体,巴布亚新几内亚,2026-06-22,iOS,Old,recent_8w,全量维度,6.285714285714286,2.2857142857142856
整体,印度,2026-06-15,Android,Old,recent_8w,全量维度,2234.714285714286,657.4285714285714
整体,文莱,2026-06-15,整体,New,recent_8w,全量维度,2.0,0.3333333333333333
整体,巴布亚新几内亚,2026-06-08,整体,整体,recent_8w,全量维度,22.428571428571427,8.285714285714286
整体,格林纳达,2026-06-08,iOS,New,recent_8w,全量维度,1.0,0.0
整体,圭亚那,2026-06-08,整体,Old,recent_8w,全量维度,75.57142857142857,23.285714285714285
整体,格鲁吉亚,2026-06-15,iOS,New,recent_8w,全量维度,61.142857142857146,10.857142857142858
整体,索马里,2026-06-29,Android,整体,recent_8w,全量维度,65.14285714285714,13.428571428571429
整体,柬埔寨,2026-06-08,iOS,New,recent_8w,全量维度,11.571428571428571,1.5714285714285714
整体,索马里,2026-07-13,iOS,New,recent_8w,全量维度,5.0,1.0
整体,佛得角,2026-07-06,整体,New,recent_8w,全量维度,4.166666666666667,0.6666666666666666
整体,黑山,2026-06-29,Android,Old,recent_8w,全量维度,125.0,45.714285714285715
整体,澳大利亚,2026-06-15,iOS,整体,recent_8w,全量维度,9141.857142857143,2491.1428571428573
整体,马耳他,2026-06-29,iOS,New,recent_8w,全量维度,10.0,2.2857142857142856
整体,整体,2026-06-15,iOS,New,recent_8w,全量维度,25674.571428571428,4107.857142857143
整体,巴布亚新几内亚,2026-06-22,整体,整体,recent_8w,全量维度,23.0,8.571428571428571
整体,柬埔寨,2026-07-13,Android,整体,recent_8w,全量维度,20.857142857142858,5.0
整体,佛得角,2026-07-27,Android,New,recent_8w,全量维度,1.8333333333333333,0.16666666666666666
整体,索马里,2026-06-15,iOS,New,recent_8w,全量维度,5.714285714285714,0.8571428571428571
整体,伊拉克,2026-07-20,iOS,Old,recent_8w,全量维度,386.85714285714283,84.28571428571429
整体,格林纳达,2026-07-13,整体,整体,recent_8w,全量维度,20.857142857142858,6.142857142857143
整体,乍得,2026-06-08,Android,Old,recent_8w,全量维度,6.857142857142857,0.42857142857142855
整体,巴拉圭,2026-07-27,整体,整体,recent_8w,全量维度,915.5714285714286,358.2857142857143
整体,巴布亚新几内亚,2026-07-06,整体,New,recent_8w,全量维度,2.5714285714285716,0.2857142857142857
整体,根西岛,2026-06-29,Android,New,recent_8w,全量维度,1.0,0.0
整体,阿联酋,2026-07-20,Android,整体,recent_8w,全量维度,192.28571428571428,58.142857142857146
整体,圭亚那,2026-07-20,Android,整体,recent_8w,全量维度,25.285714285714285,7.571428571428571
整体,伊拉克,2026-07-20,整体,New,recent_8w,全量维度,85.42857142857143,10.571428571428571
整体,索马里,2026-06-15,iOS,Old,recent_8w,全量维度,37.714285714285715,6.714285714285714
整体,马耳他,2026-07-06,iOS,New,recent_8w,全量维度,9.428571428571429,2.857142857142857
整体,伊拉克,2026-07-13,整体,New,recent_8w,全量维度,91.42857142857143,12.285714285714286
整体,新加坡,2026-06-08,整体,整体,recent_8w,全量维度,723.7142857142857,273.85714285714283
整体,阿塞拜疆,2026-06-08,Android,整体,recent_8w,全量维度,223.85714285714286,70.0
整体,澳大利亚,2026-07-06,Android,整体,recent_8w,全量维度,1051.5714285714287,352.7142857142857
整体,巴布亚新几内亚,2026-07-27,Android,整体,recent_8w,全量维度,15.142857142857142,4.571428571428571
整体,阿塞拜疆,2026-06-29,iOS,New,recent_8w,全量维度,41.0,4.714285714285714
整体,黑山,2026-07-27,Android,整体,recent_8w,全量维度,158.28571428571428,65.57142857142857
整体,科摩罗,2026-07-27,整体,整体,recent_8w,全量维度,10.571428571428571,2.4285714285714284
整体,缅甸,2026-06-08,iOS,New,recent_8w,全量维度,9.0,0.8571428571428571
整体,印度尼西亚,2026-06-29,iOS,整体,recent_8w,全量维度,1020.2857142857143,410.7142857142857
整体,印度尼西亚,2026-07-06,iOS,Old,recent_8w,全量维度,944.1428571428571,391.57142857142856
整体,阿联酋,2026-06-08,Android,New,recent_8w,全量维度,9.142857142857142,1.5714285714285714
整体,文莱,2026-07-13,整体,Old,recent_8w,全量维度,23.714285714285715,8.857142857142858
整体,柬埔寨,2026-06-15,Android,整体,recent_8w,全量维度,27.571428571428573,6.857142857142857
整体,伊拉克,2026-06-15,整体,Old,recent_8w,全量维度,672.8571428571429,166.57142857142858
整体,柬埔寨,2026-06-29,iOS,Old,recent_8w,全量维度,91.42857142857143,31.285714285714285
整体,澳大利亚,2026-07-27,Android,New,recent_8w,全量维度,24.285714285714285,4.714285714285714
整体,佛得角,2026-06-22,iOS,整体,recent_8w,全量维度,44.857142857142854,19.571428571428573
整体,巴拉圭,2026-06-08,Android,Old,recent_8w,全量维度,205.0,70.42857142857143
整体,新加坡,2026-06-08,Android,Old,recent_8w,全量维度,222.14285714285714,83.71428571428571
整体,莫桑比克,2026-07-06,整体,New,recent_8w,全量维度,29.142857142857142,7.285714285714286
整体,格林纳达,2026-06-29,整体,整体,recent_8w,全量维度,21.285714285714285,8.714285714285714
整体,阿联酋,2026-06-15,iOS,Old,recent_8w,全量维度,1430.0,504.2857142857143
整体,澳大利亚,2026-07-13,iOS,Old,recent_8w,全量维度,8827.857142857143,2524.8571428571427
整体,佛得角,2026-07-06,iOS,New,recent_8w,全量维度,3.3333333333333335,0.6666666666666666
整体,圭亚那,2026-06-22,整体,Old,recent_8w,全量维度,88.0,26.714285714285715
整体,文莱,2026-07-20,整体,整体,recent_8w,全量维度,22.857142857142858,7.142857142857143
整体,新加坡,2026-07-27,整体,Old,recent_8w,全量维度,793.4285714285714,329.14285714285717
整体,佛得角,2026-07-20,Android,Old,recent_8w,全量维度,9.0,4.0
整体,伊拉克,2026-07-06,整体,整体,recent_8w,全量维度,806.7142857142857,177.57142857142858
整体,莫桑比克,2026-07-20,iOS,New,recent_8w,全量维度,4.285714285714286,0.5714285714285714
