渠道自然,国家,日期,平台,_window,_query,DNU,新增次日留存人数
non-Organic,巴林,2026-07-20,整体,recent_8w,全量维度,1.0,0.0
Organic,阿联酋,2026-07-27,整体,recent_8w,全量维度,59.857142857142854,11.285714285714286
整体,澳大利亚,2026-07-06,整体,recent_8w,全量维度,396.85714285714283,50.714285714285715
non-Organic,韩国,2026-07-13,整体,recent_8w,全量维度,1.3333333333333333,0.16666666666666666
Organic,委内瑞拉,2026-07-13,整体,recent_8w,全量维度,70.28571428571429,13.142857142857142
Organic,格鲁吉亚,2026-06-29,整体,recent_8w,全量维度,67.57142857142857,11.857142857142858
non-Organic,韩国,2026-06-15,整体,recent_8w,全量维度,1.8333333333333333,0.16666666666666666
non-Organic,巴拉圭,2026-07-06,整体,recent_8w,全量维度,1.4,0.2
整体,新加坡,2026-06-29,整体,recent_8w,全量维度,37.857142857142854,6.142857142857143
整体,马耳他,2026-06-22,整体,recent_8w,全量维度,13.0,3.4285714285714284
Organic,黑山,2026-07-27,整体,recent_8w,全量维度,35.0,8.142857142857142
non-Organic,马耳他,2026-06-15,整体,recent_8w,全量维度,1.0,0.0
Organic,缅甸,2026-07-27,整体,recent_8w,全量维度,15.857142857142858,2.7142857142857144
整体,印度尼西亚,2026-06-08,整体,recent_8w,全量维度,123.28571428571429,22.857142857142858
Organic,伊拉克,2026-07-27,整体,recent_8w,全量维度,88.71428571428571,11.142857142857142
整体,索马里,2026-06-22,整体,recent_8w,全量维度,13.0,2.0
Organic,黑山,2026-07-20,整体,recent_8w,全量维度,33.0,7.0
Organic,澳大利亚,2026-07-27,整体,recent_8w,全量维度,270.7142857142857,39.285714285714285
整体,柬埔寨,2026-07-27,整体,recent_8w,全量维度,10.571428571428571,1.8571428571428572
整体,印度尼西亚,2026-06-29,整体,recent_8w,全量维度,143.28571428571428,28.285714285714285
整体,整体,2026-07-06,整体,recent_8w,全量维度,40447.857142857145,5726.714285714285
Organic,巴布亚新几内亚,2026-06-15,整体,recent_8w,全量维度,1.5,0.75
non-Organic,俄罗斯,2026-07-27,整体,recent_8w,全量维度,226.0,29.285714285714285
non-Organic,柬埔寨,2026-06-08,整体,recent_8w,全量维度,1.6666666666666667,0.0
整体,格林纳达,2026-06-08,整体,recent_8w,全量维度,1.0,0.3333333333333333
Organic,格林纳达,2026-06-08,整体,recent_8w,全量维度,1.0,0.5
non-Organic,马耳他,2026-07-06,整体,recent_8w,全量维度,1.0,1.0
Organic,索马里,2026-06-29,整体,recent_8w,全量维度,12.571428571428571,1.7142857142857142
non-Organic,黑山,2026-07-20,整体,recent_8w,全量维度,1.8,0.2
Organic,澳大利亚,2026-06-29,整体,recent_8w,全量维度,319.57142857142856,40.285714285714285
Organic,巴拉圭,2026-07-06,整体,recent_8w,全量维度,20.428571428571427,3.7142857142857144
non-Organic,黑山,2026-06-08,整体,recent_8w,全量维度,1.0,0.3333333333333333
non-Organic,印度,2026-06-15,整体,recent_8w,全量维度,24.0,3.7142857142857144
整体,巴拉圭,2026-07-20,整体,recent_8w,全量维度,31.285714285714285,5.714285714285714
non-Organic,印度尼西亚,2026-07-13,整体,recent_8w,全量维度,4.285714285714286,0.7142857142857143
non-Organic,格鲁吉亚,2026-06-15,整体,recent_8w,全量维度,2.2857142857142856,0.0
Organic,俄罗斯,2026-06-08,整体,recent_8w,全量维度,2246.4285714285716,447.0
Organic,乍得,2026-07-06,整体,recent_8w,全量维度,4.285714285714286,0.42857142857142855
Organic,印度,2026-07-20,整体,recent_8w,全量维度,85.85714285714286,17.857142857142858
non-Organic,委内瑞拉,2026-07-13,整体,recent_8w,全量维度,8.857142857142858,1.2857142857142858
Organic,整体,2026-07-20,整体,recent_8w,全量维度,25872.428571428572,4478.857142857143
整体,印度尼西亚,2026-07-27,整体,recent_8w,全量维度,113.0,17.714285714285715
整体,柬埔寨,2026-06-22,整体,recent_8w,全量维度,10.142857142857142,2.142857142857143
Organic,印度,2026-07-06,整体,recent_8w,全量维度,88.85714285714286,17.285714285714285
non-Organic,委内瑞拉,2026-06-22,整体,recent_8w,全量维度,6.142857142857143,0.5714285714285714
整体,黑山,2026-06-22,整体,recent_8w,全量维度,23.142857142857142,4.285714285714286
整体,伊拉克,2026-06-08,整体,recent_8w,全量维度,82.0,11.0
non-Organic,黎巴嫩,2026-06-08,整体,recent_8w,全量维度,1.6,0.2
non-Organic,巴林,2026-06-29,整体,recent_8w,全量维度,1.0,0.0
整体,乍得,2026-07-13,整体,recent_8w,全量维度,2.857142857142857,0.42857142857142855
整体,马耳他,2026-06-29,整体,recent_8w,全量维度,11.428571428571429,2.5714285714285716
non-Organic,俄罗斯,2026-06-29,整体,recent_8w,全量维度,312.7142857142857,38.0
Organic,科摩罗,2026-07-13,整体,recent_8w,全量维度,1.0,0.0
Organic,索马里,2026-07-13,整体,recent_8w,全量维度,10.571428571428571,2.142857142857143
Organic,佛得角,2026-06-08,整体,recent_8w,全量维度,3.1666666666666665,0.5
Organic,巴林,2026-07-27,整体,recent_8w,全量维度,5.714285714285714,1.0
整体,圭亚那,2026-07-13,整体,recent_8w,全量维度,5.142857142857143,0.8571428571428571
non-Organic,佛得角,2026-07-27,整体,recent_8w,全量维度,1.0,0.0
Organic,索马里,2026-07-27,整体,recent_8w,全量维度,10.285714285714286,2.0
整体,整体,2026-06-22,整体,recent_8w,全量维度,42443.71428571428,6039.857142857143
整体,科摩罗,2026-06-29,整体,recent_8w,全量维度,1.5,0.5
整体,阿塞拜疆,2026-06-22,整体,recent_8w,全量维度,55.285714285714285,6.285714285714286
Organic,阿塞拜疆,2026-07-06,整体,recent_8w,全量维度,64.0,8.285714285714286
non-Organic,黎巴嫩,2026-07-20,整体,recent_8w,全量维度,1.75,0.5
Organic,整体,2026-06-22,整体,recent_8w,全量维度,25994.0,4215.0
整体,莫桑比克,2026-06-08,整体,recent_8w,全量维度,28.714285714285715,6.428571428571429
non-Organic,佛得角,2026-06-15,整体,recent_8w,全量维度,1.0,0.0
整体,伊拉克,2026-06-15,整体,recent_8w,全量维度,83.28571428571429,11.571428571428571
Organic,圭亚那,2026-07-13,整体,recent_8w,全量维度,5.0,0.8571428571428571
Organic,格林纳达,2026-06-15,整体,recent_8w,全量维度,1.5,0.0
整体,澳大利亚,2026-06-08,整体,recent_8w,全量维度,592.2857142857143,61.42857142857143
整体,韩国,2026-07-20,整体,recent_8w,全量维度,30.857142857142858,2.7142857142857144
non-Organic,缅甸,2026-07-20,整体,recent_8w,全量维度,2.4,0.4
Organic,伊拉克,2026-06-29,整体,recent_8w,全量维度,84.71428571428571,9.714285714285714
整体,阿塞拜疆,2026-07-06,整体,recent_8w,全量维度,66.14285714285714,8.714285714285714
整体,阿塞拜疆,2026-07-13,整体,recent_8w,全量维度,95.14285714285714,15.428571428571429
non-Organic,缅甸,2026-06-08,整体,recent_8w,全量维度,2.2857142857142856,0.2857142857142857
整体,黎巴嫩,2026-07-27,整体,recent_8w,全量维度,49.0,7.0
整体,印度,2026-07-06,整体,recent_8w,全量维度,116.14285714285714,23.0
整体,马耳他,2026-07-27,整体,recent_8w,全量维度,11.428571428571429,2.5714285714285716
整体,印度,2026-06-08,整体,recent_8w,全量维度,100.71428571428571,21.714285714285715
Organic,韩国,2026-06-08,整体,recent_8w,全量维度,32.714285714285715,3.5714285714285716
整体,巴拿马,2026-06-15,整体,recent_8w,全量维度,14.0,2.2857142857142856
non-Organic,巴林,2026-07-13,整体,recent_8w,全量维度,3.0,0.0
non-Organic,巴拉圭,2026-06-15,整体,recent_8w,全量维度,2.5714285714285716,0.14285714285714285
整体,巴拉圭,2026-06-22,整体,recent_8w,全量维度,25.0,3.7142857142857144
non-Organic,柬埔寨,2026-07-06,整体,recent_8w,全量维度,1.0,1.0
整体,黎巴嫩,2026-06-15,整体,recent_8w,全量维度,32.42857142857143,6.428571428571429
整体,巴布亚新几内亚,2026-07-27,整体,recent_8w,全量维度,1.6,0.4
non-Organic,委内瑞拉,2026-07-06,整体,recent_8w,全量维度,5.714285714285714,0.0
non-Organic,格鲁吉亚,2026-07-13,整体,recent_8w,全量维度,4.5,0.8333333333333334
Organic,圭亚那,2026-07-27,整体,recent_8w,全量维度,1.8571428571428572,0.14285714285714285
Organic,巴布亚新几内亚,2026-07-13,整体,recent_8w,全量维度,2.3333333333333335,0.8333333333333334
non-Organic,澳大利亚,2026-07-27,整体,recent_8w,全量维度,38.57142857142857,3.4285714285714284
Organic,文莱,2026-07-20,整体,recent_8w,全量维度,1.4,0.4
Organic,澳大利亚,2026-06-15,整体,recent_8w,全量维度,271.42857142857144,35.714285714285715
non-Organic,索马里,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
Organic,新加坡,2026-07-27,整体,recent_8w,全量维度,41.714285714285715,9.0
non-Organic,阿联酋,2026-06-29,整体,recent_8w,全量维度,2.8,0.0
整体,佛得角,2026-07-20,整体,recent_8w,全量维度,3.5714285714285716,1.0
Organic,巴拿马,2026-06-15,整体,recent_8w,全量维度,12.714285714285714,2.0
non-Organic,佛得角,2026-07-13,整体,recent_8w,全量维度,1.0,0.0
non-Organic,新加坡,2026-06-15,整体,recent_8w,全量维度,2.857142857142857,0.7142857142857143
non-Organic,巴拉圭,2026-07-13,整体,recent_8w,全量维度,1.75,0.25
整体,印度,2026-06-22,整体,recent_8w,全量维度,104.0,21.571428571428573
整体,整体,2026-06-29,整体,recent_8w,全量维度,49009.28571428572,6673.142857142857
整体,缅甸,2026-07-27,整体,recent_8w,全量维度,19.142857142857142,3.4285714285714284
non-Organic,柬埔寨,2026-06-15,整体,recent_8w,全量维度,1.3333333333333333,0.6666666666666666
Organic,印度,2026-06-22,整体,recent_8w,全量维度,77.28571428571429,16.428571428571427
non-Organic,委内瑞拉,2026-06-08,整体,recent_8w,全量维度,6.857142857142857,0.8571428571428571
Organic,黎巴嫩,2026-06-15,整体,recent_8w,全量维度,31.571428571428573,6.285714285714286
Organic,伊拉克,2026-07-13,整体,recent_8w,全量维度,85.0,11.857142857142858
整体,澳大利亚,2026-07-27,整体,recent_8w,全量维度,309.2857142857143,42.714285714285715
Organic,伊拉克,2026-06-08,整体,recent_8w,全量维度,75.42857142857143,10.0
Organic,科摩罗,2026-06-08,整体,recent_8w,全量维度,1.5,0.0
整体,乍得,2026-06-15,整体,recent_8w,全量维度,1.5,0.0
整体,委内瑞拉,2026-07-20,整体,recent_8w,全量维度,93.42857142857143,18.142857142857142
整体,圭亚那,2026-06-08,整体,recent_8w,全量维度,3.0,0.5714285714285714
Organic,伊拉克,2026-07-20,整体,recent_8w,全量维度,80.0,9.714285714285714
Organic,俄罗斯,2026-06-29,整体,recent_8w,全量维度,2205.0,394.42857142857144
Organic,莫桑比克,2026-06-15,整体,recent_8w,全量维度,27.142857142857142,7.142857142857143
non-Organic,黑山,2026-06-22,整体,recent_8w,全量维度,1.3333333333333333,0.0
整体,黎巴嫩,2026-06-22,整体,recent_8w,全量维度,35.857142857142854,5.142857142857143
整体,黎巴嫩,2026-07-20,整体,recent_8w,全量维度,51.285714285714285,7.571428571428571
整体,韩国,2026-06-15,整体,recent_8w,全量维度,28.428571428571427,3.7142857142857144
non-Organic,俄罗斯,2026-06-22,整体,recent_8w,全量维度,291.42857142857144,29.428571428571427
Organic,圭亚那,2026-06-22,整体,recent_8w,全量维度,2.857142857142857,0.2857142857142857
整体,格林纳达,2026-07-27,整体,recent_8w,全量维度,1.6666666666666667,0.3333333333333333
Organic,文莱,2026-07-27,整体,recent_8w,全量维度,2.0,0.25
non-Organic,缅甸,2026-06-22,整体,recent_8w,全量维度,1.3333333333333333,0.16666666666666666
整体,乍得,2026-06-08,整体,recent_8w,全量维度,2.8,0.8
整体,黎巴嫩,2026-07-06,整体,recent_8w,全量维度,43.714285714285715,6.857142857142857
整体,乍得,2026-06-29,整体,recent_8w,全量维度,2.0,0.0
non-Organic,印度尼西亚,2026-06-29,整体,recent_8w,全量维度,11.0,1.4285714285714286
Organic,韩国,2026-06-22,整体,recent_8w,全量维度,24.285714285714285,2.857142857142857
non-Organic,巴林,2026-06-08,整体,recent_8w,全量维度,1.0,1.0
Organic,格林纳达,2026-07-06,整体,recent_8w,全量维度,1.2,0.6
整体,韩国,2026-06-29,整体,recent_8w,全量维度,33.285714285714285,3.857142857142857
整体,柬埔寨,2026-06-15,整体,recent_8w,全量维度,11.714285714285714,3.2857142857142856
non-Organic,巴林,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
Organic,格鲁吉亚,2026-06-22,整体,recent_8w,全量维度,63.142857142857146,10.714285714285714
Organic,印度,2026-07-27,整体,recent_8w,全量维度,221.42857142857142,60.42857142857143
整体,巴林,2026-07-06,整体,recent_8w,全量维度,5.428571428571429,1.1428571428571428
整体,新加坡,2026-06-22,整体,recent_8w,全量维度,41.42857142857143,8.142857142857142
Organic,莫桑比克,2026-07-13,整体,recent_8w,全量维度,22.714285714285715,6.142857142857143
non-Organic,黎巴嫩,2026-07-13,整体,recent_8w,全量维度,1.8,0.2
Organic,黑山,2026-06-29,整体,recent_8w,全量维度,27.285714285714285,5.285714285714286
整体,印度尼西亚,2026-06-22,整体,recent_8w,全量维度,117.85714285714286,23.428571428571427
Organic,巴拉圭,2026-07-27,整体,recent_8w,全量维度,25.571428571428573,5.428571428571429
Organic,柬埔寨,2026-06-29,整体,recent_8w,全量维度,10.714285714285714,1.4285714285714286
non-Organic,索马里,2026-06-29,整体,recent_8w,全量维度,1.0,0.2
Organic,格林纳达,2026-07-13,整体,recent_8w,全量维度,1.5,0.25
整体,伊拉克,2026-07-13,整体,recent_8w,全量维度,91.42857142857143,12.285714285714286
non-Organic,柬埔寨,2026-06-29,整体,recent_8w,全量维度,1.0,1.0
Organic,乍得,2026-06-29,整体,recent_8w,全量维度,2.0,0.0
non-Organic,黎巴嫩,2026-06-29,整体,recent_8w,全量维度,2.4,0.2
整体,印度,2026-07-13,整体,recent_8w,全量维度,116.42857142857143,25.571428571428573
整体,整体,2026-06-15,整体,recent_8w,全量维度,42277.42857142857,6019.142857142857
Organic,巴拿马,2026-07-06,整体,recent_8w,全量维度,15.428571428571429,2.857142857142857
Organic,印度,2026-06-15,整体,recent_8w,全量维度,70.85714285714286,13.285714285714286
整体,韩国,2026-07-13,整体,recent_8w,全量维度,36.714285714285715,4.0
non-Organic,根西岛,2026-07-27,整体,recent_8w,全量维度,1.0,0.0
non-Organic,格鲁吉亚,2026-06-08,整体,recent_8w,全量维度,3.2857142857142856,0.42857142857142855
Organic,巴布亚新几内亚,2026-06-08,整体,recent_8w,全量维度,1.6666666666666667,0.3333333333333333
non-Organic,佛得角,2026-07-06,整体,recent_8w,全量维度,1.0,0.25
non-Organic,柬埔寨,2026-07-13,整体,recent_8w,全量维度,1.0,0.0
整体,伊拉克,2026-07-20,整体,recent_8w,全量维度,85.42857142857143,10.571428571428571
整体,阿塞拜疆,2026-07-20,整体,recent_8w,全量维度,78.42857142857143,16.0
整体,阿塞拜疆,2026-06-15,整体,recent_8w,全量维度,47.285714285714285,7.714285714285714
non-Organic,新加坡,2026-06-08,整体,recent_8w,全量维度,2.3333333333333335,0.3333333333333333
Organic,巴拿马,2026-07-20,整体,recent_8w,全量维度,20.0,3.5714285714285716
整体,俄罗斯,2026-06-15,整体,recent_8w,全量维度,2284.0,407.42857142857144
整体,格鲁吉亚,2026-06-22,整体,recent_8w,全量维度,65.42857142857143,11.0
non-Organic,印度尼西亚,2026-06-08,整体,recent_8w,全量维度,5.285714285714286,0.7142857142857143
整体,巴布亚新几内亚,2026-07-13,整体,recent_8w,全量维度,2.3333333333333335,0.8333333333333334
整体,巴布亚新几内亚,2026-06-08,整体,recent_8w,全量维度,2.0,0.3333333333333333
Organic,澳大利亚,2026-07-06,整体,recent_8w,全量维度,300.0,40.57142857142857
Organic,澳大利亚,2026-07-13,整体,recent_8w,全量维度,297.85714285714283,40.857142857142854
Organic,马耳他,2026-06-08,整体,recent_8w,全量维度,10.714285714285714,2.4285714285714284
整体,格林纳达,2026-07-13,整体,recent_8w,全量维度,1.4,0.2
non-Organic,阿联酋,2026-07-20,整体,recent_8w,全量维度,2.2,0.4
non-Organic,印度尼西亚,2026-06-15,整体,recent_8w,全量维度,6.857142857142857,0.7142857142857143
non-Organic,阿联酋,2026-07-06,整体,recent_8w,全量维度,3.142857142857143,0.7142857142857143
non-Organic,马耳他,2026-07-27,整体,recent_8w,全量维度,2.0,0.25
整体,巴拿马,2026-07-13,整体,recent_8w,全量维度,15.142857142857142,3.7142857142857144
non-Organic,新加坡,2026-06-29,整体,recent_8w,全量维度,3.142857142857143,0.14285714285714285
整体,巴拉圭,2026-06-29,整体,recent_8w,全量维度,23.142857142857142,5.714285714285714
整体,巴林,2026-06-22,整体,recent_8w,全量维度,5.428571428571429,0.7142857142857143
Organic,阿塞拜疆,2026-07-27,整体,recent_8w,全量维度,129.57142857142858,23.142857142857142
Organic,根西岛,2026-06-29,整体,recent_8w,全量维度,1.5,0.0
non-Organic,缅甸,2026-07-27,整体,recent_8w,全量维度,3.2857142857142856,0.7142857142857143
整体,阿塞拜疆,2026-06-08,整体,recent_8w,全量维度,63.142857142857146,10.0
Organic,圭亚那,2026-07-20,整体,recent_8w,全量维度,3.0,0.2857142857142857
Organic,莫桑比克,2026-06-29,整体,recent_8w,全量维度,26.714285714285715,5.428571428571429
Organic,圭亚那,2026-07-06,整体,recent_8w,全量维度,3.0,0.5714285714285714
整体,柬埔寨,2026-06-08,整体,recent_8w,全量维度,13.571428571428571,1.7142857142857142
non-Organic,印度,2026-07-06,整体,recent_8w,全量维度,27.285714285714285,5.714285714285714
整体,印度,2026-06-29,整体,recent_8w,全量维度,112.71428571428571,26.428571428571427
Organic,整体,2026-07-27,整体,recent_8w,全量维度,27775.428571428572,4902.428571428572
non-Organic,阿联酋,2026-06-08,整体,recent_8w,全量维度,4.571428571428571,0.5714285714285714
non-Organic,黑山,2026-07-13,整体,recent_8w,全量维度,1.6666666666666667,0.0
Organic,印度,2026-07-13,整体,recent_8w,全量维度,85.14285714285714,19.0
Organic,整体,2026-06-15,整体,recent_8w,全量维度,25109.85714285714,4181.428571428572
non-Organic,缅甸,2026-07-13,整体,recent_8w,全量维度,3.1666666666666665,0.16666666666666666
Organic,黎巴嫩,2026-06-08,整体,recent_8w,全量维度,39.285714285714285,6.857142857142857
整体,圭亚那,2026-07-06,整体,recent_8w,全量维度,3.857142857142857,0.5714285714285714
non-Organic,阿塞拜疆,2026-07-13,整体,recent_8w,全量维度,3.0,0.3333333333333333
Organic,科摩罗,2026-07-06,整体,recent_8w,全量维度,1.6666666666666667,0.3333333333333333
整体,格鲁吉亚,2026-06-29,整体,recent_8w,全量维度,70.57142857142857,12.142857142857142
non-Organic,索马里,2026-07-27,整体,recent_8w,全量维度,1.1666666666666667,0.0
Organic,整体,2026-06-29,整体,recent_8w,全量维度,29911.714285714286,4728.0
Organic,缅甸,2026-06-15,整体,recent_8w,全量维度,13.857142857142858,1.8571428571428572
整体,巴拉圭,2026-07-27,整体,recent_8w,全量维度,27.0,6.142857142857143
整体,阿联酋,2026-06-22,整体,recent_8w,全量维度,58.714285714285715,8.857142857142858
整体,文莱,2026-06-15,整体,recent_8w,全量维度,2.0,0.3333333333333333
Organic,乍得,2026-07-27,整体,recent_8w,全量维度,1.6666666666666667,0.0
Organic,乍得,2026-06-15,整体,recent_8w,全量维度,1.5,0.0
non-Organic,文莱,2026-07-06,整体,recent_8w,全量维度,1.0,0.0
non-Organic,格鲁吉亚,2026-07-20,整体,recent_8w,全量维度,4.0,0.5714285714285714
Organic,俄罗斯,2026-07-13,整体,recent_8w,全量维度,1825.857142857143,345.42857142857144
整体,柬埔寨,2026-07-20,整体,recent_8w,全量维度,12.285714285714286,1.7142857142857142
Organic,马耳他,2026-07-20,整体,recent_8w,全量维度,10.0,1.4285714285714286
non-Organic,俄罗斯,2026-07-20,整体,recent_8w,全量维度,235.57142857142858,28.285714285714285
Organic,马耳他,2026-07-06,整体,recent_8w,全量维度,10.428571428571429,2.857142857142857
Organic,黑山,2026-06-15,整体,recent_8w,全量维度,20.428571428571427,3.5714285714285716
non-Organic,俄罗斯,2026-06-08,整体,recent_8w,全量维度,286.14285714285717,29.714285714285715
Organic,巴布亚新几内亚,2026-07-06,整体,recent_8w,全量维度,2.5714285714285716,0.2857142857142857
整体,格鲁吉亚,2026-07-13,整体,recent_8w,全量维度,76.57142857142857,14.142857142857142
Organic,巴布亚新几内亚,2026-07-20,整体,recent_8w,全量维度,2.0,0.25
Organic,巴林,2026-07-06,整体,recent_8w,全量维度,5.285714285714286,1.1428571428571428
整体,马耳他,2026-07-06,整体,recent_8w,全量维度,10.571428571428571,3.0
Organic,巴拿马,2026-06-22,整体,recent_8w,全量维度,11.571428571428571,2.2857142857142856
Organic,佛得角,2026-07-13,整体,recent_8w,全量维度,2.4285714285714284,0.7142857142857143
整体,莫桑比克,2026-06-15,整体,recent_8w,全量维度,27.428571428571427,7.142857142857143
Organic,巴拉圭,2026-06-29,整体,recent_8w,全量维度,19.857142857142858,5.428571428571429
整体,圭亚那,2026-07-20,整体,recent_8w,全量维度,3.857142857142857,0.2857142857142857
non-Organic,乍得,2026-07-13,整体,recent_8w,全量维度,1.0,0.3333333333333333
Organic,索马里,2026-07-20,整体,recent_8w,全量维度,9.428571428571429,1.0
Organic,印度尼西亚,2026-07-06,整体,recent_8w,全量维度,154.42857142857142,27.571428571428573
整体,巴拉圭,2026-06-15,整体,recent_8w,全量维度,23.428571428571427,5.0
Organic,根西岛,2026-06-15,整体,recent_8w,全量维度,1.0,0.25
non-Organic,圭亚那,2026-06-15,整体,recent_8w,全量维度,1.5,0.0
non-Organic,文莱,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
整体,文莱,2026-07-27,整体,recent_8w,全量维度,2.25,0.25
Organic,新加坡,2026-07-20,整体,recent_8w,全量维度,41.714285714285715,7.0
Organic,澳大利亚,2026-06-22,整体,recent_8w,全量维度,271.14285714285717,34.857142857142854
整体,巴拿马,2026-06-22,整体,recent_8w,全量维度,13.714285714285714,2.5714285714285716
Organic,圭亚那,2026-06-08,整体,recent_8w,全量维度,2.7142857142857144,0.5714285714285714
整体,莫桑比克,2026-07-13,整体,recent_8w,全量维度,23.142857142857142,6.142857142857143
整体,巴拿马,2026-07-06,整体,recent_8w,全量维度,17.0,3.0
non-Organic,黎巴嫩,2026-07-27,整体,recent_8w,全量维度,1.3333333333333333,0.0
整体,文莱,2026-06-29,整体,recent_8w,全量维度,1.4,0.8
non-Organic,莫桑比克,2026-06-22,整体,recent_8w,全量维度,1.0,0.0
non-Organic,俄罗斯,2026-07-06,整体,recent_8w,全量维度,314.14285714285717,32.42857142857143
non-Organic,格林纳达,2026-06-08,整体,recent_8w,全量维度,1.0,0.0
Organic,伊拉克,2026-07-06,整体,recent_8w,全量维度,125.14285714285714,14.0
Organic,格林纳达,2026-06-22,整体,recent_8w,全量维度,1.25,0.25
non-Organic,格林纳达,2026-07-20,整体,recent_8w,全量维度,1.0,0.0
Organic,索马里,2026-06-08,整体,recent_8w,全量维度,12.0,2.0
整体,委内瑞拉,2026-07-06,整体,recent_8w,全量维度,76.42857142857143,12.571428571428571
Organic,巴林,2026-06-22,整体,recent_8w,全量维度,5.142857142857143,0.7142857142857143
整体,印度尼西亚,2026-07-20,整体,recent_8w,全量维度,107.57142857142857,19.0
整体,索马里,2026-07-06,整体,recent_8w,全量维度,15.285714285714286,2.5714285714285716
non-Organic,巴拉圭,2026-06-22,整体,recent_8w,全量维度,2.5,0.0
non-Organic,巴拉圭,2026-06-08,整体,recent_8w,全量维度,2.0,0.5
Organic,黑山,2026-07-06,整体,recent_8w,全量维度,24.857142857142858,4.714285714285714
整体,文莱,2026-07-13,整体,recent_8w,全量维度,1.5,0.3333333333333333
整体,澳大利亚,2026-06-15,整体,recent_8w,全量维度,442.2857142857143,49.42857142857143
non-Organic,整体,2026-07-13,整体,recent_8w,全量维度,9315.42857142857,1172.7142857142858
Organic,佛得角,2026-06-15,整体,recent_8w,全量维度,2.142857142857143,0.2857142857142857
non-Organic,整体,2026-07-27,整体,recent_8w,全量维度,10285.142857142857,1462.5714285714287
non-Organic,巴拿马,2026-06-15,整体,recent_8w,全量维度,2.25,0.5
non-Organic,巴布亚新几内亚,2026-06-08,整体,recent_8w,全量维度,1.0,0.0
Organic,巴拉圭,2026-06-08,整体,recent_8w,全量维度,23.571428571428573,4.714285714285714
non-Organic,巴拉圭,2026-07-20,整体,recent_8w,全量维度,2.8,0.4
整体,整体,2026-07-20,整体,recent_8w,全量维度,35197.857142857145,5666.714285714285
Organic,格鲁吉亚,2026-07-13,整体,recent_8w,全量维度,72.71428571428571,13.428571428571429
整体,佛得角,2026-06-29,整体,recent_8w,全量维度,3.0,0.5714285714285714
整体,格林纳达,2026-06-22,整体,recent_8w,全量维度,1.2,0.2
Organic,印度尼西亚,2026-06-22,整体,recent_8w,全量维度,111.57142857142857,22.857142857142858
non-Organic,整体,2026-06-08,整体,recent_8w,全量维度,17285.14285714286,1831.4285714285713
Organic,索马里,2026-06-15,整体,recent_8w,全量维度,13.142857142857142,2.2857142857142856
整体,澳大利亚,2026-07-20,整体,recent_8w,全量维度,360.2857142857143,44.57142857142857
Organic,阿联酋,2026-06-29,整体,recent_8w,全量维度,63.285714285714285,11.0
Organic,马耳他,2026-06-22,整体,recent_8w,全量维度,11.714285714285714,3.2857142857142856
整体,巴林,2026-07-13,整体,recent_8w,全量维度,5.428571428571429,0.5714285714285714
non-Organic,巴布亚新几内亚,2026-06-15,整体,recent_8w,全量维度,1.0,0.0
non-Organic,巴拿马,2026-06-08,整体,recent_8w,全量维度,2.0,0.2
整体,缅甸,2026-07-20,整体,recent_8w,全量维度,17.285714285714285,2.4285714285714284
整体,巴拿马,2026-07-20,整体,recent_8w,全量维度,21.571428571428573,3.857142857142857
整体,巴林,2026-06-15,整体,recent_8w,全量维度,5.571428571428571,1.1428571428571428
Organic,韩国,2026-06-29,整体,recent_8w,全量维度,31.428571428571427,3.7142857142857144
整体,缅甸,2026-06-22,整体,recent_8w,全量维度,14.285714285714286,2.0
Organic,佛得角,2026-07-27,整体,recent_8w,全量维度,3.7142857142857144,0.2857142857142857
Organic,巴拿马,2026-06-08,整体,recent_8w,全量维度,12.571428571428571,2.7142857142857144
Organic,印度尼西亚,2026-06-08,整体,recent_8w,全量维度,118.0,22.142857142857142
整体,阿联酋,2026-06-08,整体,recent_8w,全量维度,72.85714285714286,12.285714285714286
整体,黑山,2026-07-27,整体,recent_8w,全量维度,36.0,8.142857142857142
Organic,圭亚那,2026-06-15,整体,recent_8w,全量维度,3.5,1.0
整体,黑山,2026-07-20,整体,recent_8w,全量维度,34.285714285714285,7.142857142857143
Organic,整体,2026-07-13,整体,recent_8w,全量维度,25034.571428571428,4223.571428571428
整体,文莱,2026-06-08,整体,recent_8w,全量维度,1.6666666666666667,0.6666666666666666
整体,根西岛,2026-07-06,整体,recent_8w,全量维度,1.3333333333333333,0.3333333333333333
Organic,缅甸,2026-06-29,整体,recent_8w,全量维度,15.714285714285714,2.2857142857142856
整体,佛得角,2026-07-06,整体,recent_8w,全量维度,4.166666666666667,0.6666666666666666
non-Organic,黑山,2026-06-15,整体,recent_8w,全量维度,1.0,0.3333333333333333
non-Organic,印度,2026-06-08,整体,recent_8w,全量维度,20.285714285714285,3.857142857142857
Organic,黎巴嫩,2026-06-22,整体,recent_8w,全量维度,34.714285714285715,5.142857142857143
non-Organic,巴拉圭,2026-07-27,整体,recent_8w,全量维度,2.0,1.0
Organic,根西岛,2026-07-20,整体,recent_8w,全量维度,1.4,0.0
non-Organic,阿联酋,2026-06-15,整体,recent_8w,全量维度,4.714285714285714,1.1428571428571428
