渠道自然,国家,日期,平台,DNU,_window,_query
Organic,英属维尔京群岛,2026-07-06T00:00:00,Android,1.0,recent_8w,全量维度
整体,圣文森特和格林纳丁斯,2026-07-27T00:00:00,整体,1.5,recent_8w,全量维度
Organic,莱索托,2026-06-22T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,赤道几内亚,2026-07-27T00:00:00,iOS,1.0,recent_8w,全量维度
整体,百慕大,2026-07-13T00:00:00,整体,2.25,recent_8w,全量维度
整体,开曼群岛,2026-07-13T00:00:00,iOS,2.25,recent_8w,全量维度
整体,圣文森特和格林纳丁斯,2026-07-06T00:00:00,iOS,1.4,recent_8w,全量维度
non-Organic,立陶宛,2026-06-08T00:00:00,整体,1.5714285714285714,recent_8w,全量维度
Organic,百慕大,2026-06-15T00:00:00,整体,2.2,recent_8w,全量维度
Organic,立陶宛,2026-07-20T00:00:00,整体,49.714285714285715,recent_8w,全量维度
Organic,突尼斯,2026-06-22T00:00:00,Android,12.571428571428571,recent_8w,全量维度
Organic,开曼群岛,2026-06-22T00:00:00,iOS,2.25,recent_8w,全量维度
整体,不丹,2026-07-06T00:00:00,iOS,2.0,recent_8w,全量维度
Organic,法属波利尼西亚,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,毛里求斯,2026-07-06T00:00:00,Android,1.0,recent_8w,全量维度
Organic,法属圣马丁,2026-07-20T00:00:00,整体,2.0,recent_8w,全量维度
整体,荷属圣马丁,2026-06-15T00:00:00,iOS,1.3333333333333333,recent_8w,全量维度
整体,所罗门群岛,2026-06-22T00:00:00,iOS,1.0,recent_8w,全量维度
整体,圣文森特和格林纳丁斯,2026-06-15T00:00:00,整体,1.0,recent_8w,全量维度
Organic,塞舌尔,2026-06-08T00:00:00,Android,1.0,recent_8w,全量维度
Organic,马提尼克岛,2026-06-22T00:00:00,iOS,1.6666666666666667,recent_8w,全量维度
Organic,毛里求斯,2026-07-20T00:00:00,Android,2.0,recent_8w,全量维度
整体,卢森堡,2026-07-06T00:00:00,整体,5.142857142857143,recent_8w,全量维度
整体,伯利兹,2026-07-27T00:00:00,Android,1.25,recent_8w,全量维度
Organic,立陶宛,2026-06-22T00:00:00,Android,7.428571428571429,recent_8w,全量维度
non-Organic,塞舌尔,2026-07-20T00:00:00,iOS,1.0,recent_8w,全量维度
整体,开曼群岛,2026-06-08T00:00:00,Android,1.0,recent_8w,全量维度
整体,莱索托,2026-07-13T00:00:00,iOS,2.0,recent_8w,全量维度
整体,荷兰加勒比,2026-07-27T00:00:00,iOS,1.0,recent_8w,全量维度
整体,马拉维,2026-06-29T00:00:00,iOS,1.75,recent_8w,全量维度
整体,瓦努阿图,2026-06-15T00:00:00,整体,1.0,recent_8w,全量维度
non-Organic,法属波利尼西亚,2026-07-06T00:00:00,Android,1.0,recent_8w,全量维度
整体,英属维尔京群岛,2026-07-27T00:00:00,整体,1.5,recent_8w,全量维度
Organic,法属波利尼西亚,2026-07-27T00:00:00,Android,1.0,recent_8w,全量维度
Organic,瓦努阿图,2026-07-13T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,伯利兹,2026-07-27T00:00:00,整体,1.5,recent_8w,全量维度
Organic,马拉维,2026-07-20T00:00:00,iOS,2.8,recent_8w,全量维度
整体,莱索托,2026-06-08T00:00:00,iOS,1.0,recent_8w,全量维度
整体,牙买加,2026-06-29T00:00:00,Android,3.0,recent_8w,全量维度
整体,所罗门群岛,2026-06-08T00:00:00,整体,1.0,recent_8w,全量维度
Organic,所罗门群岛,2026-07-06T00:00:00,整体,1.6666666666666667,recent_8w,全量维度
整体,伯利兹,2026-07-06T00:00:00,整体,3.7142857142857144,recent_8w,全量维度
Organic,马拉维,2026-06-22T00:00:00,iOS,1.75,recent_8w,全量维度
non-Organic,马拉维,2026-06-15T00:00:00,Android,1.5,recent_8w,全量维度
non-Organic,牙买加,2026-06-08T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
Organic,立陶宛,2026-06-22T00:00:00,iOS,47.0,recent_8w,全量维度
整体,圣文森特和格林纳丁斯,2026-07-13T00:00:00,整体,1.6666666666666667,recent_8w,全量维度
Organic,莱索托,2026-06-15T00:00:00,整体,1.5,recent_8w,全量维度
整体,开曼群岛,2026-07-06T00:00:00,整体,1.4,recent_8w,全量维度
Organic,荷属圣马丁,2026-06-29T00:00:00,整体,2.2,recent_8w,全量维度
整体,圣马力诺,2026-06-15T00:00:00,整体,1.0,recent_8w,全量维度
Organic,突尼斯,2026-06-29T00:00:00,iOS,24.428571428571427,recent_8w,全量维度
Organic,不丹,2026-06-29T00:00:00,整体,1.25,recent_8w,全量维度
整体,法属圣马丁,2026-07-06T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,瓦努阿图,2026-07-27T00:00:00,整体,1.0,recent_8w,全量维度
Organic,赤道几内亚,2026-06-22T00:00:00,Android,1.0,recent_8w,全量维度
整体,圣文森特和格林纳丁斯,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
Organic,安圭拉,2026-07-20T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
non-Organic,毛里求斯,2026-06-29T00:00:00,整体,1.5,recent_8w,全量维度
non-Organic,马拉维,2026-07-13T00:00:00,整体,1.0,recent_8w,全量维度
整体,塞舌尔,2026-07-20T00:00:00,Android,1.0,recent_8w,全量维度
Organic,立陶宛,2026-07-13T00:00:00,Android,5.428571428571429,recent_8w,全量维度
Organic,塞舌尔,2026-07-20T00:00:00,整体,2.7142857142857144,recent_8w,全量维度
Organic,牙买加,2026-07-06T00:00:00,Android,4.0,recent_8w,全量维度
整体,塞舌尔,2026-07-27T00:00:00,iOS,2.0,recent_8w,全量维度
non-Organic,牙买加,2026-07-20T00:00:00,整体,2.2857142857142856,recent_8w,全量维度
整体,所罗门群岛,2026-07-13T00:00:00,整体,1.5,recent_8w,全量维度
Organic,突尼斯,2026-06-29T00:00:00,Android,11.857142857142858,recent_8w,全量维度
整体,马提尼克岛,2026-06-15T00:00:00,整体,1.0,recent_8w,全量维度
Organic,卢森堡,2026-07-13T00:00:00,Android,1.5,recent_8w,全量维度
Organic,开曼群岛,2026-06-08T00:00:00,Android,1.0,recent_8w,全量维度
Organic,英属维尔京群岛,2026-07-06T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,圣文森特和格林纳丁斯,2026-06-22T00:00:00,整体,1.0,recent_8w,全量维度
整体,圣文森特和格林纳丁斯,2026-06-08T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,法属圣马丁,2026-06-29T00:00:00,整体,1.0,recent_8w,全量维度
non-Organic,卢森堡,2026-06-29T00:00:00,整体,1.0,recent_8w,全量维度
整体,安圭拉,2026-07-06T00:00:00,整体,1.0,recent_8w,全量维度
non-Organic,瓜德罗普,2026-07-27T00:00:00,整体,1.0,recent_8w,全量维度
Organic,立陶宛,2026-07-20T00:00:00,iOS,42.285714285714285,recent_8w,全量维度
Organic,库克群岛,2026-07-13T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,牙买加,2026-06-08T00:00:00,iOS,17.571428571428573,recent_8w,全量维度
整体,荷兰加勒比,2026-06-29T00:00:00,iOS,1.3333333333333333,recent_8w,全量维度
整体,法属波利尼西亚,2026-06-15T00:00:00,整体,1.4,recent_8w,全量维度
Organic,百慕大,2026-06-29T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
Organic,不丹,2026-07-06T00:00:00,iOS,2.0,recent_8w,全量维度
整体,立陶宛,2026-06-29T00:00:00,Android,8.285714285714286,recent_8w,全量维度
整体,直布罗陀,2026-07-27T00:00:00,整体,1.75,recent_8w,全量维度
non-Organic,牙买加,2026-06-29T00:00:00,iOS,1.75,recent_8w,全量维度
non-Organic,圣文森特和格林纳丁斯,2026-07-20T00:00:00,整体,1.0,recent_8w,全量维度
整体,突尼斯,2026-07-20T00:00:00,整体,46.42857142857143,recent_8w,全量维度
整体,直布罗陀,2026-06-22T00:00:00,整体,1.4,recent_8w,全量维度
整体,英属维尔京群岛,2026-06-08T00:00:00,iOS,1.5,recent_8w,全量维度
整体,圣文森特和格林纳丁斯,2026-07-20T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,法属圣马丁,2026-07-27T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,赤道几内亚,2026-07-20T00:00:00,整体,1.0,recent_8w,全量维度
整体,所罗门群岛,2026-06-15T00:00:00,整体,1.0,recent_8w,全量维度
整体,毛里求斯,2026-06-29T00:00:00,Android,2.5,recent_8w,全量维度
non-Organic,塞舌尔,2026-06-22T00:00:00,iOS,1.0,recent_8w,全量维度
整体,莱索托,2026-07-27T00:00:00,整体,1.0,recent_8w,全量维度
non-Organic,荷属圣马丁,2026-06-22T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,卢森堡,2026-06-08T00:00:00,iOS,5.428571428571429,recent_8w,全量维度
Organic,法属波利尼西亚,2026-07-20T00:00:00,iOS,1.4,recent_8w,全量维度
整体,荷属圣马丁,2026-07-06T00:00:00,iOS,1.25,recent_8w,全量维度
整体,英属维尔京群岛,2026-07-13T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,突尼斯,2026-06-15T00:00:00,整体,2.0,recent_8w,全量维度
整体,法属波利尼西亚,2026-06-08T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
Organic,牙买加,2026-07-13T00:00:00,Android,3.142857142857143,recent_8w,全量维度
Organic,毛里求斯,2026-06-08T00:00:00,Android,2.0,recent_8w,全量维度
Organic,卢森堡,2026-07-20T00:00:00,iOS,5.285714285714286,recent_8w,全量维度
Organic,卢森堡,2026-07-13T00:00:00,整体,5.142857142857143,recent_8w,全量维度
整体,毛里求斯,2026-06-08T00:00:00,iOS,4.142857142857143,recent_8w,全量维度
整体,马拉维,2026-06-29T00:00:00,Android,3.0,recent_8w,全量维度
整体,斯威士兰,2026-07-27T00:00:00,iOS,1.3333333333333333,recent_8w,全量维度
整体,库克群岛,2026-07-06T00:00:00,整体,1.0,recent_8w,全量维度
Organic,圣文森特和格林纳丁斯,2026-07-06T00:00:00,Android,1.0,recent_8w,全量维度
Organic,圣文森特和格林纳丁斯,2026-06-29T00:00:00,Android,1.0,recent_8w,全量维度
Organic,直布罗陀,2026-07-06T00:00:00,iOS,2.0,recent_8w,全量维度
整体,立陶宛,2026-06-08T00:00:00,iOS,54.0,recent_8w,全量维度
整体,法属波利尼西亚,2026-07-06T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,斯威士兰,2026-06-22T00:00:00,整体,1.0,recent_8w,全量维度
整体,不丹,2026-06-22T00:00:00,iOS,1.0,recent_8w,全量维度
整体,马提尼克岛,2026-06-22T00:00:00,iOS,1.6666666666666667,recent_8w,全量维度
Organic,毛里求斯,2026-07-13T00:00:00,Android,2.2857142857142856,recent_8w,全量维度
non-Organic,安圭拉,2026-06-15T00:00:00,整体,1.0,recent_8w,全量维度
non-Organic,百慕大,2026-06-15T00:00:00,整体,1.0,recent_8w,全量维度
整体,所罗门群岛,2026-07-27T00:00:00,整体,1.0,recent_8w,全量维度
Organic,伯利兹,2026-07-27T00:00:00,iOS,2.2,recent_8w,全量维度
整体,百慕大,2026-06-22T00:00:00,iOS,1.25,recent_8w,全量维度
Organic,开曼群岛,2026-07-13T00:00:00,iOS,1.6666666666666667,recent_8w,全量维度
Organic,赤道几内亚,2026-06-15T00:00:00,iOS,2.0,recent_8w,全量维度
整体,百慕大,2026-07-27T00:00:00,整体,1.5714285714285714,recent_8w,全量维度
Organic,马提尼克岛,2026-07-27T00:00:00,整体,1.6,recent_8w,全量维度
Organic,瓜德罗普,2026-06-08T00:00:00,整体,2.0,recent_8w,全量维度
Organic,毛里求斯,2026-06-15T00:00:00,iOS,2.142857142857143,recent_8w,全量维度
整体,荷属圣马丁,2026-07-20T00:00:00,整体,1.6,recent_8w,全量维度
non-Organic,荷兰加勒比,2026-07-20T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,开曼群岛,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
Organic,库克群岛,2026-06-15T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,安圭拉,2026-06-15T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,突尼斯,2026-06-15T00:00:00,iOS,21.285714285714285,recent_8w,全量维度
Organic,直布罗陀,2026-07-06T00:00:00,整体,2.3333333333333335,recent_8w,全量维度
Organic,瓜德罗普,2026-06-15T00:00:00,iOS,1.0,recent_8w,全量维度
整体,百慕大,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
整体,赤道几内亚,2026-07-06T00:00:00,整体,1.0,recent_8w,全量维度
Organic,斯威士兰,2026-07-20T00:00:00,整体,1.0,recent_8w,全量维度
整体,百慕大,2026-06-08T00:00:00,iOS,1.2,recent_8w,全量维度
整体,牙买加,2026-07-20T00:00:00,iOS,20.0,recent_8w,全量维度
non-Organic,伯利兹,2026-07-20T00:00:00,iOS,1.5,recent_8w,全量维度
整体,圣马力诺,2026-06-08T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,瓜德罗普,2026-07-13T00:00:00,整体,1.5,recent_8w,全量维度
整体,法属波利尼西亚,2026-07-13T00:00:00,整体,1.75,recent_8w,全量维度
non-Organic,瓜德罗普,2026-06-08T00:00:00,Android,1.0,recent_8w,全量维度
Organic,马提尼克岛,2026-06-29T00:00:00,整体,1.0,recent_8w,全量维度
Organic,马拉维,2026-06-08T00:00:00,Android,4.285714285714286,recent_8w,全量维度
整体,伯利兹,2026-06-29T00:00:00,整体,3.2857142857142856,recent_8w,全量维度
整体,毛里求斯,2026-07-13T00:00:00,Android,2.2857142857142856,recent_8w,全量维度
non-Organic,瓜德罗普,2026-07-13T00:00:00,Android,1.0,recent_8w,全量维度
Organic,荷兰加勒比,2026-07-13T00:00:00,iOS,1.5,recent_8w,全量维度
整体,圣马力诺,2026-07-13T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,卢森堡,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
整体,卢森堡,2026-06-29T00:00:00,整体,5.857142857142857,recent_8w,全量维度
整体,安圭拉,2026-06-22T00:00:00,整体,1.0,recent_8w,全量维度
整体,圣文森特和格林纳丁斯,2026-07-13T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,开曼群岛,2026-07-20T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,开曼群岛,2026-06-08T00:00:00,iOS,1.2,recent_8w,全量维度
整体,安圭拉,2026-07-27T00:00:00,整体,1.6666666666666667,recent_8w,全量维度
Organic,开曼群岛,2026-06-15T00:00:00,iOS,1.6666666666666667,recent_8w,全量维度
Organic,圣文森特和格林纳丁斯,2026-06-08T00:00:00,iOS,1.0,recent_8w,全量维度
整体,直布罗陀,2026-07-06T00:00:00,整体,2.6666666666666665,recent_8w,全量维度
Organic,马拉维,2026-06-22T00:00:00,Android,3.0,recent_8w,全量维度
Organic,伯利兹,2026-07-20T00:00:00,整体,2.5714285714285716,recent_8w,全量维度
Organic,荷属圣马丁,2026-07-27T00:00:00,iOS,2.5,recent_8w,全量维度
整体,百慕大,2026-06-15T00:00:00,整体,2.4,recent_8w,全量维度
non-Organic,牙买加,2026-06-22T00:00:00,整体,2.0,recent_8w,全量维度
Organic,卢森堡,2026-06-15T00:00:00,iOS,4.857142857142857,recent_8w,全量维度
Organic,库克群岛,2026-07-06T00:00:00,整体,1.0,recent_8w,全量维度
整体,不丹,2026-07-20T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
Organic,赤道几内亚,2026-06-29T00:00:00,Android,1.0,recent_8w,全量维度
Organic,瓦努阿图,2026-06-22T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,荷兰加勒比,2026-07-06T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,赤道几内亚,2026-06-29T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,莱索托,2026-07-06T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,马提尼克岛,2026-07-13T00:00:00,Android,1.0,recent_8w,全量维度
整体,圣文森特和格林纳丁斯,2026-06-15T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,马拉维,2026-07-20T00:00:00,Android,4.857142857142857,recent_8w,全量维度
Organic,百慕大,2026-07-06T00:00:00,iOS,1.75,recent_8w,全量维度
Organic,不丹,2026-06-29T00:00:00,Android,1.5,recent_8w,全量维度
non-Organic,立陶宛,2026-07-06T00:00:00,整体,2.8,recent_8w,全量维度
Organic,塞舌尔,2026-06-22T00:00:00,整体,1.2857142857142858,recent_8w,全量维度
整体,百慕大,2026-06-29T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
整体,荷兰加勒比,2026-07-20T00:00:00,Android,1.0,recent_8w,全量维度
整体,莱索托,2026-07-13T00:00:00,Android,1.0,recent_8w,全量维度
整体,莱索托,2026-06-08T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,开曼群岛,2026-06-29T00:00:00,整体,1.0,recent_8w,全量维度
non-Organic,牙买加,2026-06-22T00:00:00,iOS,2.0,recent_8w,全量维度
整体,库克群岛,2026-06-22T00:00:00,iOS,1.0,recent_8w,全量维度
整体,莱索托,2026-07-13T00:00:00,整体,1.4,recent_8w,全量维度
Organic,塞舌尔,2026-07-20T00:00:00,iOS,2.5714285714285716,recent_8w,全量维度
non-Organic,立陶宛,2026-07-06T00:00:00,iOS,1.0,recent_8w,全量维度
整体,荷兰加勒比,2026-07-06T00:00:00,整体,1.0,recent_8w,全量维度
整体,伯利兹,2026-06-08T00:00:00,Android,1.0,recent_8w,全量维度
整体,塞舌尔,2026-07-06T00:00:00,Android,1.0,recent_8w,全量维度
整体,马提尼克岛,2026-07-27T00:00:00,整体,1.6,recent_8w,全量维度
Organic,瓜德罗普,2026-07-20T00:00:00,整体,2.1666666666666665,recent_8w,全量维度
Organic,瓦努阿图,2026-07-13T00:00:00,整体,1.0,recent_8w,全量维度
整体,瓦努阿图,2026-07-27T00:00:00,整体,1.0,recent_8w,全量维度
整体,荷兰加勒比,2026-07-20T00:00:00,整体,1.5,recent_8w,全量维度
Organic,法属波利尼西亚,2026-07-13T00:00:00,整体,2.0,recent_8w,全量维度
non-Organic,安圭拉,2026-07-13T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,塞舌尔,2026-06-22T00:00:00,整体,1.0,recent_8w,全量维度
整体,赤道几内亚,2026-06-22T00:00:00,Android,1.0,recent_8w,全量维度
Organic,马提尼克岛,2026-06-08T00:00:00,Android,1.0,recent_8w,全量维度
Organic,伯利兹,2026-06-15T00:00:00,iOS,1.8571428571428572,recent_8w,全量维度
Organic,毛里求斯,2026-06-22T00:00:00,整体,3.857142857142857,recent_8w,全量维度
non-Organic,牙买加,2026-06-15T00:00:00,iOS,1.3333333333333333,recent_8w,全量维度
整体,赤道几内亚,2026-07-06T00:00:00,Android,1.0,recent_8w,全量维度
整体,马拉维,2026-07-20T00:00:00,Android,5.0,recent_8w,全量维度
Organic,安圭拉,2026-07-27T00:00:00,iOS,1.3333333333333333,recent_8w,全量维度
整体,法属波利尼西亚,2026-06-22T00:00:00,iOS,1.1666666666666667,recent_8w,全量维度
Organic,莱索托,2026-06-29T00:00:00,整体,1.25,recent_8w,全量维度
non-Organic,卢森堡,2026-06-22T00:00:00,Android,1.0,recent_8w,全量维度
整体,英属维尔京群岛,2026-07-06T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,库克群岛,2026-06-22T00:00:00,整体,1.0,recent_8w,全量维度
Organic,所罗门群岛,2026-07-27T00:00:00,整体,1.0,recent_8w,全量维度
Organic,瓜德罗普,2026-07-06T00:00:00,整体,1.0,recent_8w,全量维度
Organic,突尼斯,2026-07-06T00:00:00,Android,16.428571428571427,recent_8w,全量维度
Organic,圣文森特和格林纳丁斯,2026-06-22T00:00:00,整体,1.0,recent_8w,全量维度
整体,法属波利尼西亚,2026-07-20T00:00:00,iOS,1.4,recent_8w,全量维度
整体,牙买加,2026-07-27T00:00:00,Android,3.4285714285714284,recent_8w,全量维度
整体,斯威士兰,2026-06-22T00:00:00,整体,1.0,recent_8w,全量维度
Organic,开曼群岛,2026-06-15T00:00:00,整体,1.8333333333333333,recent_8w,全量维度
non-Organic,卢森堡,2026-06-15T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,百慕大,2026-06-15T00:00:00,iOS,1.0,recent_8w,全量维度
整体,英属维尔京群岛,2026-06-29T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
Organic,英属维尔京群岛,2026-07-13T00:00:00,整体,1.0,recent_8w,全量维度
non-Organic,法属波利尼西亚,2026-07-13T00:00:00,Android,1.0,recent_8w,全量维度
整体,直布罗陀,2026-07-27T00:00:00,iOS,1.75,recent_8w,全量维度
整体,不丹,2026-06-29T00:00:00,整体,1.25,recent_8w,全量维度
Organic,毛里求斯,2026-07-06T00:00:00,整体,4.857142857142857,recent_8w,全量维度
Organic,荷属圣马丁,2026-07-20T00:00:00,整体,1.4,recent_8w,全量维度
整体,塞舌尔,2026-06-29T00:00:00,iOS,1.6666666666666667,recent_8w,全量维度
non-Organic,荷属圣马丁,2026-07-06T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,法属圣马丁,2026-07-20T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,立陶宛,2026-07-27T00:00:00,iOS,1.4,recent_8w,全量维度
整体,瓜德罗普,2026-07-20T00:00:00,整体,2.1666666666666665,recent_8w,全量维度
Organic,马提尼克岛,2026-07-06T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,卢森堡,2026-07-20T00:00:00,整体,1.0,recent_8w,全量维度
整体,牙买加,2026-07-13T00:00:00,整体,21.285714285714285,recent_8w,全量维度
整体,伯利兹,2026-06-22T00:00:00,Android,1.25,recent_8w,全量维度
整体,马提尼克岛,2026-07-13T00:00:00,iOS,1.6666666666666667,recent_8w,全量维度
non-Organic,塞舌尔,2026-06-29T00:00:00,整体,1.0,recent_8w,全量维度
整体,不丹,2026-06-15T00:00:00,整体,1.5,recent_8w,全量维度
Organic,英属维尔京群岛,2026-06-08T00:00:00,iOS,1.5,recent_8w,全量维度
Organic,安圭拉,2026-07-06T00:00:00,整体,1.0,recent_8w,全量维度
整体,立陶宛,2026-07-27T00:00:00,Android,7.285714285714286,recent_8w,全量维度
整体,圣文森特和格林纳丁斯,2026-07-27T00:00:00,Android,1.5,recent_8w,全量维度
Organic,不丹,2026-06-22T00:00:00,iOS,1.0,recent_8w,全量维度
整体,卢森堡,2026-06-15T00:00:00,整体,6.0,recent_8w,全量维度
Organic,法属圣马丁,2026-06-29T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,所罗门群岛,2026-07-13T00:00:00,整体,1.5,recent_8w,全量维度
Organic,斯威士兰,2026-06-08T00:00:00,iOS,2.0,recent_8w,全量维度
整体,斯威士兰,2026-06-29T00:00:00,Android,1.0,recent_8w,全量维度
non-Organic,马提尼克岛,2026-07-13T00:00:00,整体,2.0,recent_8w,全量维度
Organic,瓦努阿图,2026-06-29T00:00:00,整体,1.0,recent_8w,全量维度
整体,马拉维,2026-07-06T00:00:00,Android,4.714285714285714,recent_8w,全量维度
Organic,直布罗陀,2026-07-27T00:00:00,iOS,1.6666666666666667,recent_8w,全量维度
整体,百慕大,2026-07-06T00:00:00,iOS,1.75,recent_8w,全量维度
整体,法属波利尼西亚,2026-07-27T00:00:00,整体,1.4,recent_8w,全量维度
non-Organic,牙买加,2026-07-27T00:00:00,iOS,1.4,recent_8w,全量维度
整体,赤道几内亚,2026-06-15T00:00:00,iOS,2.0,recent_8w,全量维度
Organic,英属维尔京群岛,2026-07-06T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
Organic,马提尼克岛,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
整体,圣文森特和格林纳丁斯,2026-06-29T00:00:00,整体,1.5,recent_8w,全量维度
整体,塞舌尔,2026-06-08T00:00:00,Android,1.0,recent_8w,全量维度
Organic,卢森堡,2026-07-27T00:00:00,Android,1.0,recent_8w,全量维度
整体,赤道几内亚,2026-07-27T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,伯利兹,2026-06-29T00:00:00,iOS,2.2857142857142856,recent_8w,全量维度
整体,法属波利尼西亚,2026-06-08T00:00:00,iOS,1.3333333333333333,recent_8w,全量维度
non-Organic,立陶宛,2026-06-29T00:00:00,iOS,1.4,recent_8w,全量维度
Organic,突尼斯,2026-07-06T00:00:00,整体,39.0,recent_8w,全量维度
Organic,塞舌尔,2026-06-15T00:00:00,整体,1.8,recent_8w,全量维度
Organic,牙买加,2026-06-29T00:00:00,Android,3.3333333333333335,recent_8w,全量维度
non-Organic,卢森堡,2026-07-06T00:00:00,整体,1.5,recent_8w,全量维度
non-Organic,牙买加,2026-07-20T00:00:00,Android,1.0,recent_8w,全量维度
Organic,不丹,2026-07-20T00:00:00,iOS,1.3333333333333333,recent_8w,全量维度
整体,荷属圣马丁,2026-06-29T00:00:00,iOS,2.2,recent_8w,全量维度
整体,伯利兹,2026-07-06T00:00:00,Android,1.0,recent_8w,全量维度
整体,卢森堡,2026-07-13T00:00:00,整体,5.428571428571429,recent_8w,全量维度
Organic,荷属圣马丁,2026-07-13T00:00:00,iOS,1.6,recent_8w,全量维度
non-Organic,卢森堡,2026-06-22T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
整体,所罗门群岛,2026-06-08T00:00:00,Android,1.0,recent_8w,全量维度
整体,圣文森特和格林纳丁斯,2026-06-22T00:00:00,iOS,1.0,recent_8w,全量维度
non-Organic,塞舌尔,2026-07-13T00:00:00,整体,1.0,recent_8w,全量维度
整体,格陵兰,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
Organic,伯利兹,2026-06-08T00:00:00,整体,2.5714285714285716,recent_8w,全量维度
整体,牙买加,2026-06-22T00:00:00,整体,24.142857142857142,recent_8w,全量维度
Organic,圣马力诺,2026-06-15T00:00:00,整体,1.0,recent_8w,全量维度
Organic,百慕大,2026-06-22T00:00:00,iOS,1.25,recent_8w,全量维度
non-Organic,立陶宛,2026-07-13T00:00:00,iOS,1.75,recent_8w,全量维度
整体,开曼群岛,2026-06-22T00:00:00,iOS,2.0,recent_8w,全量维度
non-Organic,突尼斯,2026-07-13T00:00:00,iOS,1.6,recent_8w,全量维度
Organic,立陶宛,2026-06-29T00:00:00,Android,7.428571428571429,recent_8w,全量维度
non-Organic,法属波利尼西亚,2026-06-22T00:00:00,整体,1.0,recent_8w,全量维度
non-Organic,英属维尔京群岛,2026-06-29T00:00:00,iOS,1.0,recent_8w,全量维度
Organic,法属波利尼西亚,2026-06-22T00:00:00,iOS,1.2,recent_8w,全量维度
整体,法属波利尼西亚,2026-06-15T00:00:00,Android,1.0,recent_8w,全量维度
Organic,塞舌尔,2026-07-27T00:00:00,整体,2.142857142857143,recent_8w,全量维度
整体,卢森堡,2026-07-27T00:00:00,Android,1.0,recent_8w,全量维度
Organic,毛里求斯,2026-07-20T00:00:00,整体,4.857142857142857,recent_8w,全量维度
整体,格陵兰,2026-06-22T00:00:00,整体,1.0,recent_8w,全量维度
整体,卢森堡,2026-06-15T00:00:00,Android,1.4,recent_8w,全量维度
Organic,赤道几内亚,2026-06-08T00:00:00,整体,1.5,recent_8w,全量维度
Organic,斯威士兰,2026-06-22T00:00:00,Android,1.0,recent_8w,全量维度
Organic,马提尼克岛,2026-07-20T00:00:00,iOS,1.3333333333333333,recent_8w,全量维度
Organic,安圭拉,2026-06-08T00:00:00,整体,1.3333333333333333,recent_8w,全量维度
Organic,瓦努阿图,2026-07-06T00:00:00,iOS,2.0,recent_8w,全量维度
Organic,突尼斯,2026-07-20T00:00:00,整体,44.285714285714285,recent_8w,全量维度
整体,塞舌尔,2026-07-27T00:00:00,整体,2.142857142857143,recent_8w,全量维度
