层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%
1.2.布基纳法索,布基纳法索续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,9.793,5.593,0.0,0.0,0.0,0.0,0.0,17.026,9.1,0.0,3.5,3.5,3.5,5.6,4.2,75.093867
1.2.布隆迪,布隆迪续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.布韦岛,布韦岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.希腊,希腊续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,13117.005,8575.327,9059.855,8985.046,8980.834,9268.089,10638.289,11454.857,9588.898,11110.786,13564.504,15696.453,13247.534,7604.56,4541.678,52.962155
1.2.帕劳,帕劳续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,0.0,0.0,0.0,8.33,0.0,7.642,0.0,0.0,7.642,0.0,0.0,7.642,0.0,0.0,0.0,
1.2.库克群岛,库克群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.库拉索,库拉索续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,3.375,,,,,,,
1.2.开曼群岛,开曼群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,153.98,67.766,83.338,183.993,73.13,76.538,221.56,181.702,111.564,132.564,122.304,133.986,148.676,88.046,86.214,127.223091
1.2.德国,德国续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,50512.969,36198.083,35667.652,32630.142,34592.472,35114.554,41691.028,43497.406,38505.115,45264.494,51216.129,54876.588,53909.276,35160.993,14314.886,39.545978
1.2.意大利,意大利续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,14939.038,10112.387,10843.88,9772.706,10493.242,11270.064,14013.489,12367.641,10237.241,12451.685,15232.555,17571.797,16468.885,9995.975,4826.651,47.730086
1.2.所罗门群岛,所罗门群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,24.5,,,,,,,0.0,,,
1.2.拉脱维亚,拉脱维亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1376.88,1525.346,1253.658,1196.22,1320.296,1137.943,1325.603,1537.479,1416.25,1559.804,1478.393,1403.405,1375.366,1525.239,-148.466,-9.733267
1.2.挪威,挪威续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,5216.824,4059.767,4091.227,3602.733,3689.52,3576.979,4361.796,3946.1,3677.861,4294.745,4173.746,4616.908,5036.468,3584.691,1157.057,28.500577
1.2.捷克,捷克续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,5045.842,3778.072,3466.754,3426.599,3644.081,3929.012,3920.921,4189.03,4122.287,3968.306,4406.791,4698.548,5520.573,3252.795,1267.77,33.556004
1.2.摩尔多瓦,摩尔多瓦续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,925.167,947.916,829.775,833.328,850.692,912.708,890.521,955.022,747.898,976.738,845.065,1113.346,821.833,832.635,-22.749,-2.399896
1.2.摩洛哥,摩洛哥续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,211.282,119.585,162.422,272.653,110.619,130.363,166.077,127.89,188.82,162.238,227.926,208.353,156.91,162.999,91.697,76.679349
1.2.摩纳哥,摩纳哥续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.文莱,文莱续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,59.153,26.18,46.02,64.719,77.592,43.578,15.885,40.53,47.83,6.79,29.89,6.79,29.89,0.0,32.973,125.947288
1.2.斐济,斐济续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,15.846,40.835,15.862,8.492,14.728,12.835,21.319,49.983,79.78,49.118,52.3,36.818,30.03,38.506,-24.989,-61.195053
1.2.斯威士兰,斯威士兰续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,0.0,0.0,0.0,,,5.593,0.0,12.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.2.斯洛伐克,斯洛伐克续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,2824.726,2233.989,1845.312,1749.215,1977.952,2197.089,2338.134,2360.371,1995.418,2259.822,2817.34,2780.763,3035.747,1949.349,590.737,26.443147
1.2.斯洛文尼亚,斯洛文尼亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1421.665,804.137,839.112,845.371,877.677,953.228,961.537,1172.732,1142.876,1047.164,1264.142,1386.797,1499.798,853.751,617.528,76.79388
1.2.斯里兰卡,斯里兰卡续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,164.125,135.827,175.242,193.146,208.639,232.998,185.747,184.81,149.347,278.709,176.8,151.289,168.115,146.059,28.298,20.833855
1.2.新加坡,新加坡续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1245.21,1047.733,1113.772,1098.893,1243.269,1324.081,1421.396,1154.505,1546.755,2222.223,873.731,1238.548,1333.768,1150.574,197.477,18.848027
1.2.新喀里多尼亚,新喀里多尼亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,0.0,0.0,24.814,0.0,,,
1.2.新西兰,新西兰续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,4682.026,4167.956,4706.504,4444.8,5006.251,5120.866,5834.032,5791.808,5155.962,5266.997,5861.317,5625.951,5614.413,4612.359,514.07,12.333863
1.2.日本,日本续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1406.161,1304.463,933.25,1106.546,1020.472,1090.694,1195.564,1112.554,1471.944,1508.29,1429.583,1817.506,1500.932,1116.123,101.698,7.796158
1.2.智利,智利续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,5945.358,5216.226,5776.545,5473.909,6355.959,7150.335,6965.13,6812.019,6112.007,5903.97,6424.837,5898.28,5925.605,4919.038,729.132,13.978152
1.2.未知,未知续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,544.549,481.767,354.953,430.726,404.225,293.267,393.776,478.007,162.413,6.293,83.958,1.536,309.93,0.0,62.782,13.031611
1.2.柬埔寨,柬埔寨续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,119.272,35.54,77.106,82.776,54.058,35.839,79.192,86.68,25.463,20.201,77.195,37.963,95.606,47.643,83.732,235.599325
1.2.根西岛,根西岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.格林纳达,格林纳达续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,22.536,24.236,47.995,11.068,11.859,38.32,22.927,64.246,17.017,19.559,67.374,26.307,43.553,15.232,-1.7,-7.014359
1.2.格陵兰,格陵兰续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.格鲁吉亚,格鲁吉亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1609.82,1248.697,1074.627,1190.949,1221.435,1118.699,1500.181,1268.425,1289.478,1406.177,1593.098,1477.075,1546.433,1138.897,361.123,28.919986
1.2.比利时,比利时续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,6484.431,4472.003,4296.512,3944.018,4179.882,4471.962,4680.712,4423.495,4471.158,4805.201,5748.055,5710.809,6109.714,4168.644,2012.428,45.000596
1.2.毛里塔尼亚,毛里塔尼亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,0.0,,11.893,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,
1.2.毛里求斯,毛里求斯续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,77.779,89.671,103.214,130.551,161.426,182.767,173.777,200.803,122.193,63.442,162.363,161.611,65.476,65.092,-11.892,-13.261813
1.2.汤加,汤加续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.沙特阿拉伯,沙特阿拉伯续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,2346.666,2105.11,1939.152,2054.95,2098.09,1936.863,2117.163,2114.129,1840.079,2352.243,2569.85,2017.761,2098.739,2112.538,241.556,11.474745
1.2.法国,法国续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,11811.582,9281.787,8745.025,8118.23,10939.322,8917.002,9668.277,9708.939,8480.31,11542.841,12499.58,14425.513,12320.275,8746.072,2529.795,27.255474
1.2.法属圣马丁,法属圣马丁续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.法属圭亚那,法属圭亚那续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.法属波利尼西亚,法属波利尼西亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.法罗群岛,法罗群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.波兰,波兰续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,9057.692,7695.841,7275.856,6680.58,7286.058,7249.869,8760.143,8335.791,8230.509,9187.093,9442.943,9297.76,10180.747,7512.85,1361.851,17.695935
1.2.波多黎各,波多黎各续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,3.783,,,,,,,96.522,271.26,148.503,116.313,238.945,230.896,,
1.2.波黑,波黑续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1410.726,1430.055,1376.33,1358.71,1106.08,1176.875,1488.211,1298.681,1226.25,1494.988,1295.104,1574.285,1267.424,1216.737,-19.329,-1.351626
1.2.泰国,泰国续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,870.115,753.823,825.052,1035.526,721.244,1104.877,1039.603,895.589,902.179,929.92,986.125,1053.644,1121.618,821.366,116.292,15.426964
1.2.泽西岛,泽西岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.津巴布韦,津巴布韦续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,28.085,30.115,46.383,40.485,28.259,49.938,33.738,47.713,38.729,54.978,16.639,90.882,27.786,61.035,-2.03,-6.740827
1.2.洪都拉斯,洪都拉斯续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,915.716,766.08,932.427,724.143,743.212,674.186,848.393,785.533,883.311,735.129,833.827,970.546,822.143,693.856,149.636,19.532686
1.2.海地,海地续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,0.0,0.0,3.375,11.017,10.125,13.5,,
1.2.澳大利亚,澳大利亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,103227.69,86714.162,90279.525,89705.644,93741.323,97846.344,110059.066,115609.878,106773.696,111871.805,110473.082,102088.861,99941.393,80009.028,16513.528,19.043634
1.2.澳门,澳门续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,0.0,0.0,,87.628,7.693,7.693,7.693,0.0,0.0,29.75,7.64,24.64,0.0,,0.0,
1.2.爱尔兰,爱尔兰续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,17423.52,13800.122,14195.325,12661.609,14112.743,13532.61,15646.018,16738.492,15539.73,16602.393,18052.719,18083.192,17966.155,14731.836,3623.398,26.256275
1.2.爱沙尼亚,爱沙尼亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1614.183,1285.723,1439.842,1270.878,1307.798,1465.775,1463.589,1586.177,1289.132,1652.153,1581.857,1441.061,1568.899,1518.746,328.46,25.546716
1.2.牙买加,牙买加续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1127.4,865.195,740.717,832.855,786.704,864.15,964.79,934.334,784.882,1123.895,855.059,1013.331,993.773,774.031,262.205,30.305885
1.2.特克斯和凯科斯群岛,特克斯和凯科斯群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,35.128,24.086,5.586,11.179,32.179,12.385,58.061,25.29,84.63,12.39,12.39,12.817,37.03,30.89,11.042,45.844059
1.2.特立尼达和多巴哥,特立尼达和多巴哥续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,379.605,461.84,420.003,414.093,408.21,558.667,568.671,617.868,511.65,446.751,449.875,509.517,437.698,432.795,-82.235,-17.80595
1.2.玻利维亚,玻利维亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,634.883,524.338,568.052,632.193,684.422,410.032,504.355,498.219,459.623,398.789,482.27,571.142,576.453,403.439,110.545,21.082775
1.2.瑙鲁,瑙鲁续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,0.0,,,,,,,,,0.0,,,,,,
1.2.瑞典,瑞典续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,6844.2,5508.136,4448.618,4508.977,4153.674,4724.03,5458.34,5601.184,5281.086,5978.631,6573.095,7136.047,8129.417,6349.738,1336.064,24.256191
1.2.瑞士,瑞士续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,10136.6,7341.313,6914.362,8326.896,7038.912,7744.259,8589.85,8603.691,8329.137,9279.018,9481.845,9977.151,11579.744,6973.346,2795.287,38.076118
1.2.瓜德罗普,瓜德罗普续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,3.733,22.896,8.745,7.499,3.65,,
1.2.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.瓦努阿图,瓦努阿图续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,0.0,0.0,,,,,,,6.374,,6.378,,
1.2.留尼汪岛,留尼汪岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,10.775,9.515,9.522,9.45,20.464,10.779,,
1.2.白俄罗斯,白俄罗斯续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,4602.689,3969.747,3527.135,3328.337,3376.734,3017.106,3519.519,3709.806,3696.399,4143.075,3996.77,4375.152,4275.044,3618.246,632.942,15.94414
1.2.百慕大,百慕大续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,158.932,219.237,186.343,99.069,195.594,41.591,143.444,163.445,175.961,128.586,67.248,80.813,114.426,114.896,-60.305,-27.506762
1.2.直布罗陀,直布罗陀续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,8.905,8.169,4.569,22.622,16.18,8.285,,
1.2.福克兰群岛,福克兰群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.科威特,科威特续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1402.776,1476.491,1385.661,1264.805,1660.019,1499.739,1572.141,1618.361,1660.323,1653.073,1584.412,1880.726,1377.629,1436.274,-73.715,-4.99258
1.2.科摩罗,科摩罗续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.科特迪瓦,科特迪瓦续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,67.223,31.658,28.768,56.105,37.06,25.792,91.237,37.359,50.961,66.438,29.69,73.49,27.91,37.754,35.565,112.341272
1.2.科索沃,科索沃续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,450.944,505.98,269.728,197.199,223.302,262.196,220.063,378.295,366.97,300.851,303.717,360.958,434.806,327.693,-55.036,-10.87711
1.2.秘鲁,秘鲁续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,6595.454,5233.148,5551.005,5256.097,5868.941,5920.154,7135.376,6634.259,5719.799,5708.448,5801.713,6131.02,6238.579,4415.091,1362.306,26.032247
1.2.突尼斯,突尼斯续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,11.876,8.484,11.026,7.634,15.021,16.118,16.118,9.326,8.484,13.234,18.071,6.784,10.284,10.284,3.392,39.981141
1.2.立陶宛,立陶宛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,2678.729,2141.436,1877.375,1953.578,1830.495,2194.792,2041.105,2103.029,2121.087,2385.264,2606.873,2395.059,2857.559,1935.047,537.293,25.090313
1.2.索马里,索马里续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.约旦,约旦续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,532.129,504.717,405.312,327.476,346.643,356.723,441.865,375.217,404.108,481.024,429.44,507.402,617.575,372.438,27.412,5.431162
1.2.纳米比亚,纳米比亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,151.985,186.807,165.915,194.757,168.44,169.772,222.959,313.908,198.113,223.055,217.048,156.466,212.198,171.655,-34.822,-18.640629
1.2.纽埃岛,纽埃岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.缅甸,缅甸续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,0.0,4.454,,0.0,0.0,14.441,7.692,0.0,0.0,24.64,0.0,,0.0,,
1.2.罗马尼亚,罗马尼亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,8212.613,6778.338,6857.675,6736.089,7485.165,6921.094,7792.7,7762.602,7328.147,8160.119,8436.586,8412.148,8572.464,7253.005,1434.275,21.159685
1.2.美国,美国续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1447144.218,1197249.887,1210545.815,1072998.133,1065995.065,999109.627,1064059.377,1157070.114,1114586.668,1192201.7,1152734.546,1173014.851,1218257.725,966038.298,249894.331,20.872362
1.2.美属维尔京群岛,美属维尔京群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.美属萨摩亚,美属萨摩亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.老挝,老挝续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,0.0,9.049,0.0,0.0,0.0,10.812,0.0,0.0,,5.08,0.0,5.08,,7.57,-9.049,-100.0
1.2.肯尼亚,肯尼亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,297.075,260.85,282.879,278.511,343.43,269.596,250.429,353.945,321.74,294.361,335.273,213.647,251.893,183.829,36.225,13.887292
1.2.芬兰,芬兰续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,2549.359,2683.299,2174.812,2014.282,2085.524,2227.393,2335.418,2391.121,2345.938,2608.414,2926.942,3037.584,3151.293,2785.707,-133.94,-4.991617
1.2.苏丹,苏丹续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.苏里南,苏里南续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,15.273,0.0,5.942,7.642,0.0,3.995,13.301,5.092,0.0,31.288,0.0,,0.0,,15.273,
1.2.英国,英国续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,330626.213,262607.845,257794.333,235963.191,247237.403,244897.916,278414.397,300897.563,267410.614,306398.059,339332.011,346796.165,341362.677,270874.372,68018.368,25.901118
1.2.英属印度洋领地,英属印度洋领地续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.英属维尔京群岛,英属维尔京群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,30.584,5.942,32.276,15.284,15.284,13.635,29.735,13.642,13.642,13.642,7.7,47.39,56.84,7.7,24.642,414.708852
1.2.荷兰,荷兰续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,14522.953,11167.655,10679.504,9767.154,9505.593,10234.659,11144.019,10995.383,9688.567,10868.336,13851.948,14335.612,13961.642,10223.463,3355.298,30.044786
1.2.荷属圣马丁,荷属圣马丁续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.荷属安的列斯,荷属安的列斯续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.莫桑比克,莫桑比克续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,132.798,166.67,199.247,124.76,94.681,249.052,182.078,186.527,185.524,209.259,192.04,263.635,150.707,191.456,-33.872,-20.322794
1.2.莱索托,莱索托续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.菲律宾,菲律宾续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,5127.894,4957.611,4673.758,4081.223,4674.866,4693.509,5354.017,5923.547,4954.199,5114.964,5196.398,5302.854,5934.399,5893.562,170.283,3.434779
1.2.萨尔瓦多,萨尔瓦多续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,774.732,647.039,735.093,793.459,693.039,685.135,999.644,888.526,648.721,873.775,907.148,815.708,800.733,650.079,127.693,19.734977
1.2.萨摩亚,萨摩亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.葡萄牙,葡萄牙续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,14812.164,10754.669,10764.694,9403.082,9847.334,10686.368,12134.363,12474.027,11280.84,13689.099,15015.421,16923.819,14789.189,10317.47,4057.495,37.727753
1.2.蒙古,蒙古续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,35.628,24.882,35.912,39.71,97.796,22.219,55.089,68.92,45.61,42.81,56.05,60.31,92.85,57.81,10.746,43.187847
1.2.蒙塞拉特岛,蒙塞拉特岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.西班牙,西班牙续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,23120.998,14877.335,15037.034,14391.304,14403.533,15717.389,17860.848,18075.875,16074.837,19757.552,21292.228,23420.075,23969.272,15333.961,8243.663,55.410885
1.2.诺福克岛,诺福克岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.贝宁,贝宁续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,5.926,9.326,0.0,0.0,0.0,0.0,7.059,7.259,0.0,0.0,0.0,2.626,8.57,0.0,-3.4,-36.457216
1.2.赞比亚,赞比亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,208.773,128.638,150.105,128.039,139.571,136.827,121.739,166.028,137.117,131.621,81.821,103.313,191.14,151.097,80.135,62.294967
1.2.赤道几内亚,赤道几内亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,
1.2.越南,越南续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,294.429,291.183,199.324,245.373,252.291,303.561,353.269,346.138,312.874,353.336,641.64,477.2,486.334,261.545,3.246,1.114763
1.2.阿塞拜疆,阿塞拜疆续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,544.815,436.007,431.196,487.825,456.917,424.182,574.893,553.13,598.721,583.271,622.816,704.541,478.934,441.125,108.808,24.955563
1.2.阿富汗,阿富汗续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,0.0,,0.0,,,,,,,,,,,,,
1.2.阿尔及利亚,阿尔及利亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,10.247,13.453,9.441,3.845,12.675,4.907,9.52,20.731,8.529,38.261,22.691,15.122,17.225,14.65,-3.206,-23.831116
1.2.阿尔巴尼亚,阿尔巴尼亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,627.54,617.044,479.965,407.8,387.158,555.396,536.188,503.957,526.806,467.966,739.857,641.785,493.805,551.154,10.496,1.701013
1.2.阿曼,阿曼续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,381.935,368.339,328.286,320.835,321.501,357.544,276.849,324.998,269.171,284.726,294.995,295.104,321.295,326.929,13.596,3.691165
