层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.毛里塔尼亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,204.0,135.0,114.0,72.0,80.0,73.0,74.0,70.0,48.0,90.0,91.0,113.0,,,69.0,51.111111,69.0,0.028664,0.001195
1.毛里塔尼亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,236.0,202.0,191.0,162.0,219.0,221.0,211.0,318.0,283.0,328.0,371.0,426.0,,,34.0,16.831683,34.0,0.014124,0.000589
1.毛里求斯,毛里求斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1196.0,1089.0,1155.0,1069.0,1359.0,1545.0,1377.0,1721.0,1298.0,1358.0,1346.0,1407.0,,,107.0,9.825528,107.0,0.04445,0.001853
1.毛里求斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,151.0,163.0,126.0,118.0,141.0,211.0,160.0,164.0,117.0,120.0,114.0,104.0,,,-12.0,-7.361963,-12.0,-0.004985,-0.000208
1.毛里求斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1045.0,926.0,1029.0,951.0,1218.0,1334.0,1217.0,1557.0,1181.0,1238.0,1232.0,1303.0,,,119.0,12.850972,119.0,0.049435,0.002061
1.汤加,汤加MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,22.0,17.0,15.0,12.0,25.0,25.0,25.0,24.0,27.0,24.0,25.0,20.0,,,5.0,29.411765,5.0,0.002077,8.7e-05
1.汤加.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,6.0,5.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,5.0,1.0,2.0,,,1.0,20.0,1.0,0.000415,1.7e-05
1.汤加.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,16.0,12.0,11.0,10.0,22.0,21.0,23.0,21.0,25.0,19.0,24.0,18.0,,,4.0,33.333333,4.0,0.001662,6.9e-05
1.沙特阿拉伯,沙特阿拉伯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,12678.0,12533.0,14510.0,12357.0,14953.0,15077.0,14993.0,18133.0,15895.0,17444.0,16794.0,17641.0,,,145.0,1.156946,145.0,0.060235,0.002511
1.沙特阿拉伯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2935.0,2995.0,3790.0,2718.0,3489.0,3123.0,3221.0,3902.0,3006.0,4024.0,3787.0,4238.0,,,-60.0,-2.003339,-60.0,-0.024925,-0.001039
1.沙特阿拉伯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,9743.0,9538.0,10720.0,9639.0,11464.0,11954.0,11772.0,14231.0,12889.0,13420.0,13007.0,13403.0,,,205.0,2.149298,205.0,0.08516,0.00355
1.法国,法国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,58511.0,53065.0,54064.0,51019.0,53028.0,58720.0,48638.0,61760.0,55533.0,63532.0,65332.0,64784.0,,,5446.0,10.262885,5446.0,2.262361,0.094301
1.法国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,8527.0,7813.0,8722.0,8251.0,7605.0,8011.0,7094.0,7386.0,5204.0,7494.0,6538.0,5722.0,,,714.0,9.138615,714.0,0.296608,0.012363
1.法国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,49984.0,45252.0,45342.0,42768.0,45423.0,50709.0,41544.0,54374.0,50329.0,56038.0,58794.0,59062.0,,,4732.0,10.456996,4732.0,1.965753,0.081937
1.法属圣马丁,法属圣马丁MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,106.0,133.0,158.0,89.0,125.0,108.0,75.0,54.0,33.0,63.0,67.0,70.0,,,-27.0,-20.300752,-27.0,-0.011216,-0.000468
1.法属圣马丁.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,7.0,10.0,3.0,4.0,10.0,5.0,6.0,6.0,,3.0,5.0,1.0,,,-3.0,-30.0,-3.0,-0.001246,-5.2e-05
1.法属圣马丁.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,99.0,123.0,155.0,85.0,115.0,103.0,69.0,48.0,,60.0,62.0,69.0,,,-24.0,-19.512195,-24.0,-0.00997,-0.000416
1.法属圭亚那,法属圭亚那MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,97.0,100.0,100.0,74.0,83.0,94.0,118.0,160.0,122.0,150.0,135.0,132.0,,,-3.0,-3.0,-3.0,-0.001246,-5.2e-05
1.法属圭亚那.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,21.0,16.0,18.0,10.0,18.0,14.0,16.0,23.0,13.0,26.0,12.0,15.0,,,5.0,31.25,5.0,0.002077,8.7e-05
1.法属圭亚那.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,76.0,84.0,82.0,64.0,65.0,80.0,102.0,137.0,109.0,124.0,123.0,117.0,,,-8.0,-9.52381,-8.0,-0.003323,-0.000139
1.法属波利尼西亚,法属波利尼西亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,154.0,140.0,120.0,95.0,140.0,106.0,141.0,186.0,186.0,206.0,162.0,190.0,,,14.0,10.0,14.0,0.005816,0.000242
1.法属波利尼西亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,26.0,21.0,23.0,9.0,21.0,21.0,16.0,25.0,18.0,23.0,15.0,15.0,,,5.0,23.809524,5.0,0.002077,8.7e-05
1.法属波利尼西亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,128.0,119.0,97.0,86.0,119.0,85.0,125.0,161.0,168.0,183.0,147.0,175.0,,,9.0,7.563025,9.0,0.003739,0.000156
1.法罗群岛,法罗群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,63.0,67.0,47.0,44.0,54.0,71.0,50.0,89.0,67.0,103.0,118.0,116.0,,,-4.0,-5.970149,-4.0,-0.001662,-6.9e-05
1.法罗群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,7.0,11.0,5.0,4.0,4.0,13.0,5.0,5.0,1.0,6.0,9.0,5.0,,,-4.0,-36.363636,-4.0,-0.001662,-6.9e-05
1.法罗群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,56.0,56.0,42.0,40.0,50.0,58.0,45.0,84.0,66.0,97.0,109.0,111.0,,,0.0,0.0,0.0,0.0,0.0
1.波兰,波兰MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,38112.0,34506.0,31287.0,27360.0,29248.0,32920.0,31147.0,39963.0,33293.0,37950.0,37086.0,34939.0,,,3606.0,10.450356,3606.0,1.497994,0.06244
1.波兰.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,5581.0,3951.0,3374.0,3316.0,3624.0,3967.0,3981.0,3786.0,2561.0,3532.0,3447.0,2943.0,,,1630.0,41.255378,1630.0,0.67713,0.028224
1.波兰.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,32531.0,30555.0,27913.0,24044.0,25624.0,28953.0,27166.0,36177.0,30732.0,34418.0,33639.0,31996.0,,,1976.0,6.467027,1976.0,0.820864,0.034216
1.波多黎各,波多黎各MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6498.0,6099.0,6733.0,5634.0,6679.0,6707.0,6110.0,7357.0,6218.0,7354.0,7290.0,7323.0,,,399.0,6.542056,399.0,0.165751,0.006909
1.波多黎各.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,744.0,655.0,739.0,552.0,808.0,842.0,730.0,610.0,366.0,466.0,491.0,553.0,,,89.0,13.587786,89.0,0.036972,0.001541
1.波多黎各.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,5754.0,5444.0,5994.0,5082.0,5871.0,5865.0,5380.0,6747.0,5852.0,6888.0,6799.0,6770.0,,,310.0,5.694342,310.0,0.128779,0.005368
1.波斯尼亚和黑塞哥维那,波斯尼亚和黑塞哥维那MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,,,,,,,,7829.0,16598.0,20465.0,18765.0,19056.0,,,,,,,
1.波斯尼亚和黑塞哥维那.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,171.0,712.0,1097.0,987.0,1022.0,,,,,,,
1.波斯尼亚和黑塞哥维那.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,7658.0,15886.0,19368.0,17778.0,18034.0,,,,,,,
1.波黑,波黑MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,14988.0,14106.0,13914.0,13024.0,15850.0,15843.0,15011.0,13734.0,,,,,,,882.0,6.252658,882.0,0.366398,0.015272
1.波黑.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1500.0,1322.0,1285.0,1039.0,1267.0,1382.0,1245.0,1017.0,,,,,,,178.0,13.464448,178.0,0.073944,0.003082
1.波黑.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,13488.0,12784.0,12629.0,11985.0,14583.0,14461.0,13766.0,12717.0,,,,,,,704.0,5.506884,704.0,0.292454,0.01219
1.泰国,泰国MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,7903.0,9480.0,10904.0,11619.0,13900.0,12197.0,10577.0,10293.0,7696.0,9024.0,8369.0,8177.0,,,-1577.0,-16.635021,-1577.0,-0.655113,-0.027307
1.泰国.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,1521.0,1486.0,1686.0,1711.0,1962.0,1806.0,1534.0,1572.0,1001.0,1393.0,1112.0,1050.0,,,35.0,2.355316,35.0,0.01454,0.000606
1.泰国.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,6382.0,7994.0,9218.0,9908.0,11938.0,10391.0,9043.0,8721.0,6695.0,7631.0,7257.0,7127.0,,,-1612.0,-20.165124,-1612.0,-0.669652,-0.027913
1.泽西岛,泽西岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,344.0,318.0,298.0,300.0,339.0,361.0,298.0,409.0,445.0,563.0,511.0,511.0,,,26.0,8.176101,26.0,0.010801,0.00045
1.泽西岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,30.0,22.0,30.0,28.0,45.0,34.0,26.0,22.0,13.0,21.0,17.0,36.0,,,8.0,36.363636,8.0,0.003323,0.000139
1.泽西岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,314.0,296.0,268.0,272.0,294.0,327.0,272.0,387.0,432.0,542.0,494.0,475.0,,,18.0,6.081081,18.0,0.007478,0.000312
1.津巴布韦,津巴布韦MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1043.0,1089.0,1020.0,968.0,1209.0,1259.0,1115.0,1507.0,1258.0,1375.0,1278.0,1197.0,,,-46.0,-4.224059,-46.0,-0.019109,-0.000797
1.津巴布韦.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,264.0,223.0,164.0,145.0,202.0,212.0,149.0,262.0,135.0,185.0,144.0,123.0,,,41.0,18.38565,41.0,0.017032,0.00071
1.津巴布韦.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,779.0,866.0,856.0,823.0,1007.0,1047.0,966.0,1245.0,1123.0,1190.0,1134.0,1074.0,,,-87.0,-10.046189,-87.0,-0.036141,-0.001506
1.洪都拉斯,洪都拉斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4088.0,4079.0,4119.0,3954.0,4706.0,4715.0,4506.0,6262.0,4690.0,5081.0,5034.0,4942.0,,,9.0,0.220642,9.0,0.003739,0.000156
1.洪都拉斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,633.0,640.0,606.0,526.0,719.0,762.0,643.0,615.0,447.0,564.0,461.0,472.0,,,-7.0,-1.09375,-7.0,-0.002908,-0.000121
1.洪都拉斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3455.0,3439.0,3513.0,3428.0,3987.0,3953.0,3863.0,5647.0,4243.0,4517.0,4573.0,4470.0,,,16.0,0.465252,16.0,0.006647,0.000277
1.海地,海地MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,3775.0,3625.0,3933.0,3934.0,4631.0,4477.0,4241.0,5323.0,4777.0,5134.0,5163.0,5342.0,,,150.0,4.137931,150.0,0.062313,0.002597
1.海地.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,655.0,546.0,606.0,553.0,827.0,806.0,646.0,803.0,650.0,707.0,753.0,786.0,,,109.0,19.96337,109.0,0.04528,0.001887
1.海地.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3120.0,3079.0,3327.0,3381.0,3804.0,3671.0,3595.0,4520.0,4127.0,4427.0,4410.0,4556.0,,,41.0,1.331601,41.0,0.017032,0.00071
1.澳大利亚,澳大利亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,103824.0,106884.0,110974.0,105449.0,117705.0,123341.0,112919.0,145607.0,106571.0,105548.0,105088.0,105934.0,,,-3060.0,-2.862917,-3060.0,-1.271176,-0.052986
1.澳大利亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,12016.0,14482.0,17579.0,14047.0,16783.0,18492.0,14024.0,11289.0,4281.0,3828.0,4444.0,4970.0,,,-2466.0,-17.028035,-2466.0,-1.024418,-0.0427
1.澳大利亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,91808.0,92402.0,93395.0,91402.0,100922.0,104849.0,98895.0,134318.0,102290.0,101720.0,100644.0,100964.0,,,-594.0,-0.642843,-594.0,-0.246758,-0.010285
1.爱尔兰,爱尔兰MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,22944.0,21036.0,20794.0,19694.0,20805.0,24041.0,21926.0,28698.0,23288.0,25789.0,25403.0,25259.0,,,1908.0,9.070165,1908.0,0.792616,0.033038
1.爱尔兰.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2500.0,2315.0,2210.0,1988.0,2347.0,3068.0,2358.0,2124.0,1005.0,1358.0,1435.0,1526.0,,,185.0,7.991361,185.0,0.076852,0.003203
1.爱尔兰.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,20444.0,18721.0,18584.0,17706.0,18458.0,20973.0,19568.0,26574.0,22283.0,24431.0,23968.0,23733.0,,,1723.0,9.203568,1723.0,0.715763,0.029835
1.爱沙尼亚,爱沙尼亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,6753.0,6012.0,5556.0,4424.0,4165.0,4158.0,3616.0,4078.0,2860.0,3278.0,3336.0,2991.0,,,741.0,12.325349,741.0,0.307824,0.012831
1.爱沙尼亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,660.0,502.0,428.0,400.0,431.0,433.0,420.0,322.0,152.0,201.0,220.0,213.0,,,158.0,31.474104,158.0,0.065636,0.002736
1.爱沙尼亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,6093.0,5510.0,5128.0,4024.0,3734.0,3725.0,3196.0,3756.0,2708.0,3077.0,3116.0,2778.0,,,583.0,10.580762,583.0,0.242188,0.010095
1.牙买加,牙买加MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4501.0,4481.0,4349.0,3933.0,4313.0,4285.0,3156.0,5074.0,4356.0,5153.0,5095.0,5059.0,,,20.0,0.446329,20.0,0.008308,0.000346
1.牙买加.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,657.0,624.0,513.0,509.0,529.0,605.0,366.0,418.0,284.0,407.0,395.0,449.0,,,33.0,5.288462,33.0,0.013709,0.000571
1.牙买加.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,3844.0,3857.0,3836.0,3424.0,3784.0,3680.0,2790.0,4656.0,4072.0,4746.0,4700.0,4610.0,,,-13.0,-0.33705,-13.0,-0.0054,-0.000225
1.特克斯和凯科斯群岛,特克斯和凯科斯群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,438.0,396.0,479.0,338.0,445.0,435.0,318.0,303.0,243.0,387.0,550.0,537.0,,,42.0,10.606061,42.0,0.017448,0.000727
1.特克斯和凯科斯群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,41.0,25.0,30.0,24.0,33.0,37.0,17.0,15.0,8.0,16.0,22.0,24.0,,,16.0,64.0,16.0,0.006647,0.000277
1.特克斯和凯科斯群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,397.0,371.0,449.0,314.0,412.0,398.0,301.0,288.0,235.0,371.0,528.0,513.0,,,26.0,7.008086,26.0,0.010801,0.00045
1.特立尼达和多巴哥,特立尼达和多巴哥MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1855.0,1855.0,1887.0,2064.0,1982.0,2081.0,1930.0,2570.0,2015.0,2194.0,2155.0,2148.0,,,0.0,0.0,0.0,0.0,0.0
1.特立尼达和多巴哥.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,270.0,236.0,239.0,258.0,230.0,262.0,249.0,224.0,154.0,177.0,160.0,176.0,,,34.0,14.40678,34.0,0.014124,0.000589
1.特立尼达和多巴哥.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,1585.0,1619.0,1648.0,1806.0,1752.0,1819.0,1681.0,2346.0,1861.0,2017.0,1995.0,1972.0,,,-34.0,-2.100062,-34.0,-0.014124,-0.000589
1.玻利维亚,玻利维亚MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,7021.0,7194.0,7351.0,7314.0,8552.0,9350.0,8844.0,11562.0,9706.0,10010.0,10314.0,10060.0,,,-173.0,-2.404782,-173.0,-0.071867,-0.002996
1.玻利维亚.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,930.0,1025.0,1005.0,965.0,1248.0,1344.0,1074.0,1074.0,872.0,947.0,888.0,820.0,,,-95.0,-9.268293,-95.0,-0.039465,-0.001645
1.玻利维亚.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,6091.0,6169.0,6346.0,6349.0,7304.0,8006.0,7770.0,10488.0,8834.0,9063.0,9426.0,9240.0,,,-78.0,-1.264386,-78.0,-0.032403,-0.001351
1.瑙鲁,瑙鲁MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,4.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,3.0,3.0,2.0,,,2.0,100.0,2.0,0.000831,3.5e-05
1.瑙鲁.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,1.0,1.0,1.0,,1.0,,1.0,2.0,1.0,,,,,,,,,
1.瑙鲁.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,1.0,1.0,1.0,,1.0,,4.0,2.0,2.0,,,,,,,,,
1.瑞典,瑞典MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,21853.0,18194.0,15368.0,11724.0,12253.0,12975.0,12105.0,14790.0,11554.0,13494.0,14635.0,16721.0,,,3659.0,20.111026,3659.0,1.520011,0.063358
1.瑞典.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2523.0,1856.0,1541.0,1256.0,1468.0,1625.0,1540.0,1389.0,778.0,981.0,1009.0,1134.0,,,667.0,35.9375,667.0,0.277083,0.01155
1.瑞典.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,19330.0,16338.0,13827.0,10468.0,10785.0,11350.0,10565.0,13401.0,10776.0,12513.0,13626.0,15587.0,,,2992.0,18.313135,2992.0,1.242928,0.051808
1.瑞士,瑞士MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,17423.0,17008.0,13693.0,13239.0,14194.0,15667.0,14010.0,16695.0,14060.0,15352.0,15355.0,16099.0,,,415.0,2.440028,415.0,0.172398,0.007186
1.瑞士.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,2040.0,1953.0,1526.0,1421.0,1619.0,1915.0,1800.0,1520.0,911.0,1211.0,1021.0,1059.0,,,87.0,4.454685,87.0,0.036141,0.001506
1.瑞士.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,15383.0,15055.0,12167.0,11818.0,12575.0,13752.0,12210.0,15175.0,13149.0,14141.0,14334.0,15040.0,,,328.0,2.178678,328.0,0.136257,0.00568
1.瓜德罗普,瓜德罗普MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,164.0,201.0,207.0,183.0,203.0,203.0,192.0,198.0,131.0,209.0,168.0,160.0,,,-37.0,-18.40796,-37.0,-0.01537,-0.000641
1.瓜德罗普.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,18.0,29.0,34.0,23.0,23.0,23.0,28.0,34.0,10.0,51.0,28.0,20.0,,,-11.0,-37.931034,-11.0,-0.00457,-0.00019
1.瓜德罗普.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,146.0,172.0,173.0,160.0,180.0,180.0,164.0,164.0,121.0,158.0,140.0,140.0,,,-26.0,-15.116279,-26.0,-0.010801,-0.00045
1.瓦利斯和富图纳群岛,瓦利斯和富图纳群岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,1.0,,,,,,,,1.0,,1.0,,,,,,,,
1.瓦利斯和富图纳群岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,,,,,,,,,,,,,,,,,,,
1.瓦利斯和富图纳群岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,,,,,,,,,,,,,,,,,,,
1.瓦努阿图,瓦努阿图MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,47.0,57.0,38.0,35.0,78.0,68.0,57.0,80.0,74.0,63.0,62.0,58.0,,,-10.0,-17.54386,-10.0,-0.004154,-0.000173
1.瓦努阿图.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,7.0,6.0,9.0,6.0,5.0,3.0,6.0,8.0,4.0,3.0,7.0,7.0,,,1.0,16.666667,1.0,0.000415,1.7e-05
1.瓦努阿图.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,40.0,51.0,29.0,29.0,73.0,65.0,51.0,72.0,70.0,60.0,55.0,51.0,,,-11.0,-21.568627,-11.0,-0.00457,-0.00019
1.留尼汪岛,留尼汪岛MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,263.0,248.0,252.0,210.0,256.0,279.0,315.0,409.0,417.0,323.0,369.0,323.0,,,15.0,6.048387,15.0,0.006231,0.00026
1.留尼汪岛.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,69.0,70.0,61.0,52.0,51.0,82.0,94.0,69.0,43.0,56.0,51.0,57.0,,,-1.0,-1.428571,-1.0,-0.000415,-1.7e-05
1.留尼汪岛.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,194.0,178.0,191.0,158.0,205.0,197.0,221.0,340.0,374.0,267.0,318.0,266.0,,,16.0,8.988764,16.0,0.006647,0.000277
1.白俄罗斯,白俄罗斯MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,28808.0,23606.0,25960.0,23807.0,27896.0,27229.0,26138.0,34523.0,28437.0,31477.0,32248.0,31100.0,,,5202.0,22.03677,5202.0,2.160999,0.090076
1.白俄罗斯.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,5454.0,2642.0,3070.0,2869.0,3661.0,3567.0,3360.0,3014.0,1894.0,2194.0,2338.0,2085.0,,,2812.0,106.434519,2812.0,1.168152,0.048692
1.白俄罗斯.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,23354.0,20964.0,22890.0,20938.0,24235.0,23662.0,22778.0,31509.0,26543.0,29283.0,29910.0,29015.0,,,2390.0,11.400496,2390.0,0.992847,0.041384
1.百慕大,百慕大MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,311.0,273.0,252.0,223.0,245.0,264.0,232.0,255.0,242.0,346.0,337.0,349.0,,,38.0,13.919414,38.0,0.015786,0.000658
1.百慕大.1,新用户 MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=New,17.0,18.0,22.0,16.0,21.0,27.0,21.0,18.0,9.0,14.0,10.0,19.0,,,-1.0,-5.555556,-1.0,-0.000415,-1.7e-05
1.百慕大.2,老用户 MAU,本表,整体MAU-新用户 MAU（1.x-1.x.1）,,294.0,255.0,230.0,207.0,224.0,237.0,211.0,237.0,233.0,332.0,327.0,330.0,,,39.0,15.294118,39.0,0.016201,0.000675
1.直布罗陀,直布罗陀MAU,raw_data/mau.csv,MAU,渠道自然=整体，国家=x（非整体），平台=整体，新老=整体,280.0,277.0,254.0,217.0,258.0,273.0,250.0,288.0,273.0,312.0,311.0,305.0,,,3.0,1.083032,3.0,0.001246,5.2e-05
