日期,平台,国家,订阅类型,订阅毛利（剔除退款，$）,新增毛利,续订毛利
2026-01-01,整体,保加利亚,整体,5278.57,2332.6469999999995,3103.7149999999997
2026-01-01,整体,克罗地亚,整体,12070.047,4983.606,7426.315000000001
2026-01-01,整体,关岛,整体,0.0,,
2026-01-01,整体,冈比亚,整体,118.23,67.74000000000001,52.222
2026-01-01,整体,冰岛,整体,1329.446,455.1769999999999,874.2690000000002
2026-01-01,整体,几内亚,整体,0.0,,
2026-01-01,整体,几内亚比绍,整体,0.0,0.0,0.0
2026-01-01,整体,列支敦士登,整体,0.0,,
2026-01-01,整体,刚果共和国,整体,6.792,0.0,6.792
2026-01-01,整体,刚果民主共和国,整体,147.194,83.909,63.285
2026-01-01,整体,利比亚,整体,21.693,21.693,0.0
2026-01-01,整体,利比里亚,整体,168.052,86.332,81.72
2026-01-01,整体,加拿大,整体,155931.935,89203.45800000001,83286.332
2026-01-01,整体,加纳,整体,727.2420000000001,508.7579999999999,253.726
2026-01-01,整体,加蓬,整体,82.78,44.554,38.226
2026-01-01,整体,匈牙利,整体,5478.821,2004.725,3671.001
2026-01-01,整体,北马其顿,整体,1803.942,913.9360000000001,945.929
2026-01-01,整体,北马里亚纳群岛,整体,0.0,,
2026-01-01,整体,南极洲,整体,0.0,,
2026-01-01,整体,南苏丹,整体,0.0,,
2026-01-01,整体,南非,整体,16227.375999999998,6933.688000000001,10034.504000000003
2026-01-01,整体,博茨瓦纳,整体,302.656,78.90100000000001,223.755
2026-01-01,整体,卡塔尔,整体,1824.0410000000002,499.86599999999993,1335.5340000000003
2026-01-01,整体,卢旺达,整体,70.544,46.123000000000005,24.421
2026-01-01,整体,卢森堡,整体,946.497,360.05899999999997,610.8109999999998
2026-01-01,整体,印度,整体,0.0,,
2026-01-01,整体,印度尼西亚,整体,2176.6510000000003,1362.2040000000002,981.1010000000002
2026-01-01,整体,危地马拉,整体,3112.842,1463.89,1848.152
2026-01-01,整体,厄瓜多尔,整体,6189.955,3199.7470000000003,3229.4350000000004
2026-01-01,整体,叙利亚,整体,0.0,,
2026-01-01,整体,古巴,整体,0.0,,
2026-01-01,整体,台湾,整体,701.682,241.70999999999998,459.9719999999999
2026-01-01,整体,吉尔吉斯斯坦,整体,635.0949999999999,397.53000000000003,264.90000000000003
2026-01-01,整体,吉布提,整体,0.0,,
2026-01-01,整体,哈萨克斯坦,整体,4733.633,2982.2309999999998,2660.324
2026-01-01,整体,哥伦比亚,整体,22785.499,10927.456,12826.862
2026-01-01,整体,哥斯达黎加,整体,3476.744,1317.2589999999998,2269.714
2026-01-01,整体,喀麦隆,整体,88.836,77.33,11.506
2026-01-01,整体,土库曼斯坦,整体,0.0,0.0,0.0
2026-01-01,整体,土耳其,整体,13038.975,7772.059999999998,6000.956
2026-01-01,整体,圣卢西亚,整体,158.663,65.339,93.324
2026-01-01,整体,圣基茨和尼维斯,整体,97.764,33.633,64.131
2026-01-01,整体,圣多美和普林西比,整体,0.0,,
2026-01-01,整体,圣巴泰勒米岛,整体,0.0,,
2026-01-01,整体,圣文森特和格林纳丁斯,整体,52.976,8.33,44.646
2026-01-01,整体,圣皮埃尔和密克隆群岛,整体,0.0,,
2026-01-01,整体,圣诞岛,整体,0.0,,
2026-01-01,整体,圣马力诺,整体,0.0,,
2026-01-01,整体,圭亚那,整体,217.043,142.044,74.999
2026-01-01,整体,坦桑尼亚,整体,247.032,182.488,82.55999999999999
2026-01-01,整体,埃及,整体,998.734,497.85800000000006,606.918
2026-01-01,整体,埃塞俄比亚,整体,0.0,,
2026-01-01,整体,基里巴斯,整体,0.0,,
2026-01-01,整体,塔吉克斯坦,整体,131.094,106.475,24.619
2026-01-01,整体,塞内加尔,整体,98.5,67.035,31.465
2026-01-01,整体,塞尔维亚,整体,10062.307999999999,4747.28,5913.924
2026-01-01,整体,塞拉利昂,整体,71.001,53.515,17.486
2026-01-01,整体,塞浦路斯,整体,3159.417,1185.3830000000003,2001.369
2026-01-01,整体,塞舌尔,整体,149.002,44.619,104.383
2026-01-01,整体,墨西哥,整体,70766.09199999999,27805.654000000002,45812.129
2026-01-01,整体,多哥,整体,0.0,,
2026-01-01,整体,多米尼克,整体,53.802,39.123000000000005,14.679
2026-01-01,整体,多米尼加,整体,3942.3309999999997,1998.5119999999997,2185.8790000000004
2026-01-01,整体,奥兰群岛,整体,0.0,,
2026-01-01,整体,奥地利,整体,8279.214,3645.1850000000004,4875.880000000001
2026-01-01,整体,委内瑞拉,整体,254.72299999999998,207.193,80.24499999999998
2026-01-01,整体,孟加拉,整体,46.555,8.768,37.787
2026-01-01,整体,安哥拉,整体,221.811,77.931,143.87999999999997
2026-01-01,整体,安圭拉,整体,0.0,,
2026-01-01,整体,安提瓜和巴布达,整体,202.171,132.347,84.867
2026-01-01,整体,安道尔,整体,0.0,,
2026-01-01,整体,密克罗尼西亚联邦,整体,0.0,,
2026-01-01,整体,尼加拉瓜,整体,626.645,276.895,382.21
2026-01-01,整体,尼日利亚,整体,3017.06,2382.9349999999995,977.794
2026-01-01,整体,尼日尔,整体,0.0,,
2026-01-01,整体,尼泊尔,整体,6.749,4.505,2.2439999999999998
2026-01-01,整体,巴勒斯坦,整体,0.0,,
2026-01-01,整体,巴哈马,整体,475.561,160.91799999999998,314.64300000000003
2026-01-01,整体,巴基斯坦,整体,1490.432,961.9900000000001,619.132
2026-01-01,整体,巴巴多斯,整体,228.98,126.84100000000001,102.13900000000001
2026-01-01,整体,巴布亚新几内亚,整体,22.136,0.0,22.136000000000003
2026-01-01,整体,巴拉圭,整体,2572.9880000000003,1352.743,1300.5570000000002
2026-01-01,整体,巴拿马,整体,2243.5370000000003,967.831,1325.4060000000002
2026-01-01,整体,巴林,整体,502.571,199.61200000000002,337.9489999999999
2026-01-01,整体,巴西,整体,466038.382,296867.108,206480.52199999997
2026-01-01,整体,布基纳法索,整体,79.695,79.69500000000002,0.0
2026-01-01,整体,布隆迪,整体,0.0,,
2026-01-01,整体,布韦岛,整体,0.0,,
2026-01-01,整体,希腊,整体,17974.752,8089.3679999999995,10638.289
2026-01-01,整体,帕劳,整体,16.8,16.8,0.0
2026-01-01,整体,库克群岛,整体,0.0,,
2026-01-01,整体,库拉索,整体,0.0,,
2026-01-01,整体,开曼群岛,整体,276.132,54.571999999999996,221.55999999999997
2026-01-01,整体,德国,整体,78997.25099999999,41921.732,41691.028
2026-01-01,整体,意大利,整体,23329.674,10305.046,14013.489
2026-01-01,整体,所罗门群岛,整体,0.0,,
2026-01-01,整体,拉脱维亚,整体,2208.556,986.2370000000001,1325.6029999999998
2026-01-01,整体,挪威,整体,6720.995,2452.5209999999997,4361.795999999999
2026-01-01,整体,捷克,整体,6035.581999999999,2313.8410000000003,3920.921
2026-01-01,整体,摩尔多瓦,整体,1840.836,1015.4199999999998,890.5210000000001
2026-01-01,整体,摩洛哥,整体,466.351,348.163,166.07699999999997
2026-01-01,整体,摩纳哥,整体,0.0,,
2026-01-01,整体,整体,整体,3884464.89,1950293.9850000003,2178779.9039999996
2026-01-01,整体,文莱,整体,39.678,23.793,15.885
2026-01-01,整体,斐济,整体,110.775,89.45600000000002,21.319000000000003
2026-01-01,整体,斯威士兰,整体,5.593,5.593,0.0
2026-01-01,整体,斯洛伐克,整体,3610.619,1475.612,2338.134
2026-01-01,整体,斯洛文尼亚,整体,1637.324,816.7620000000001,961.5369999999998
2026-01-01,整体,斯里兰卡,整体,345.366,177.049,185.74700000000004
2026-01-01,整体,新加坡,整体,2564.68,1167.8200000000002,1421.396
2026-01-01,整体,新喀里多尼亚,整体,0.0,,
2026-01-01,整体,新西兰,整体,10584.934,5226.402999999999,5834.032000000001
2026-01-01,整体,日本,整体,2096.263,998.9759999999999,1195.5640000000003
2026-01-01,整体,智利,整体,12322.18,5973.483,6965.129999999999
2026-01-01,整体,未知,整体,580.709,186.933,393.776
2026-01-01,整体,柬埔寨,整体,158.918,79.726,79.19200000000001
2026-01-01,整体,根西岛,整体,0.0,,
2026-01-01,整体,格林纳达,整体,68.049,45.122,22.927
2026-01-01,整体,格陵兰,整体,0.0,,
2026-01-01,整体,格鲁吉亚,整体,2723.557,1408.9639999999997,1500.1810000000005
2026-01-01,整体,比利时,整体,7952.537,3645.3179999999998,4680.7119999999995
2026-01-01,整体,毛里塔尼亚,整体,0.0,0.0,0.0
2026-01-01,整体,毛里求斯,整体,317.056,143.279,173.777
2026-01-01,整体,汤加,整体,0.0,,
2026-01-01,整体,沙特阿拉伯,整体,3745.973,1896.304,2117.1630000000005
2026-01-01,整体,法国,整体,19391.065,11453.365000000002,9668.277
2026-01-01,整体,法属圣马丁,整体,0.0,,
2026-01-01,整体,法属圭亚那,整体,0.0,,
2026-01-01,整体,法属波利尼西亚,整体,0.0,,
2026-01-01,整体,法罗群岛,整体,0.0,,
2026-01-01,整体,波兰,整体,14609.703000000001,7846.754,8760.143
2026-01-01,整体,波多黎各,整体,0.0,,
2026-01-01,整体,波黑,整体,2773.434,1540.9930000000002,1488.2110000000002
2026-01-01,整体,泰国,整体,1911.057,960.8349999999998,1039.603
2026-01-01,整体,泽西岛,整体,0.0,,
2026-01-01,整体,津巴布韦,整体,124.943,91.205,33.73800000000001
2026-01-01,整体,洪都拉斯,整体,1764.071,984.8110000000001,848.393
2026-01-01,整体,海地,整体,0.0,,
2026-01-01,整体,澳大利亚,整体,206744.36200000002,109021.86199999998,110059.06599999999
2026-01-01,整体,澳门,整体,7.693,0.0,7.693
2026-01-01,整体,爱尔兰,整体,25831.238999999998,11014.3,15646.018
2026-01-01,整体,爱沙尼亚,整体,2433.58,1055.0919999999999,1463.5889999999997
2026-01-01,整体,牙买加,整体,2014.292,1163.337,964.7900000000001
2026-01-01,整体,特克斯和凯科斯群岛,整体,133.482,75.421,58.06100000000001
2026-01-01,整体,特立尼达和多巴哥,整体,899.299,352.321,568.6709999999999
2026-01-01,整体,玻利维亚,整体,1005.5440000000001,528.1320000000001,504.35499999999985
2026-01-01,整体,瑙鲁,整体,0.0,,
2026-01-01,整体,瑞典,整体,8296.728000000001,3150.8040000000005,5458.34
2026-01-01,整体,瑞士,整体,15576.249,7136.364000000002,8589.85
2026-01-01,整体,瓜德罗普,整体,0.0,,
2026-01-01,整体,瓦利斯和富图纳群岛,整体,0.0,,
2026-01-01,整体,瓦努阿图,整体,0.0,,
2026-01-01,整体,留尼汪岛,整体,0.0,,
2026-01-01,整体,白俄罗斯,整体,6401.739,3447.6620000000003,3519.519
2026-01-01,整体,百慕大,整体,181.072,37.628,143.444
2026-01-01,整体,直布罗陀,整体,0.0,,
2026-01-01,整体,福克兰群岛,整体,0.0,,
2026-01-01,整体,科威特,整体,2538.216,1023.4610000000001,1572.1409999999998
2026-01-01,整体,科摩罗,整体,0.0,,
2026-01-01,整体,科特迪瓦,整体,197.655,106.41799999999999,91.23699999999998
2026-01-01,整体,科索沃,整体,824.139,641.905,220.063
2026-01-01,整体,秘鲁,整体,12788.961,6194.678,7135.376
2026-01-01,整体,突尼斯,整体,16.118,0.0,16.118
2026-01-01,整体,立陶宛,整体,4081.8420000000006,2360.727,2041.1050000000002
2026-01-01,整体,索马里,整体,0.0,,
2026-01-01,整体,约旦,整体,871.3000000000001,545.9360000000001,441.865
2026-01-01,整体,纳米比亚,整体,327.551,104.59200000000001,222.959
2026-01-01,整体,纽埃岛,整体,0.0,,
2026-01-01,整体,缅甸,整体,14.441,0.0,14.441
2026-01-01,整体,罗马尼亚,整体,12311.965,5210.378,7792.7
2026-01-01,整体,美国,整体,1811384.687,846742.203,1064059.3769999999
2026-01-01,整体,美属维尔京群岛,整体,0.0,,
2026-01-01,整体,美属萨摩亚,整体,0.0,,
2026-01-01,整体,老挝,整体,15.273,15.273,0.0
2026-01-01,整体,肯尼亚,整体,594.7120000000001,368.4150000000001,250.42899999999997
2026-01-01,整体,芬兰,整体,3839.458,1593.3730000000005,2335.418
2026-01-01,整体,苏丹,整体,0.0,,
2026-01-01,整体,苏里南,整体,13.301,0.0,13.300999999999998
2026-01-01,整体,英国,整体,456930.79199999996,218006.02399999998,278414.397
2026-01-01,整体,英属印度洋领地,整体,0.0,,
2026-01-01,整体,英属维尔京群岛,整体,29.735,0.0,29.735
2026-01-01,整体,荷兰,整体,20286.645999999997,9925.383,11144.018999999997
2026-01-01,整体,荷属圣马丁,整体,0.0,,
2026-01-01,整体,荷属安的列斯,整体,0.0,,
2026-01-01,整体,莫桑比克,整体,397.156,236.77100000000002,182.078
2026-01-01,整体,莱索托,整体,0.0,,
2026-01-01,整体,菲律宾,整体,11937.849,7857.223000000001,5354.016999999999
2026-01-01,整体,萨尔瓦多,整体,1733.687,896.943,999.644
2026-01-01,整体,萨摩亚,整体,0.0,,
2026-01-01,整体,葡萄牙,整体,23802.027,12962.706,12134.363000000003
2026-01-01,整体,蒙古,整体,200.518,167.122,55.089
2026-01-01,整体,蒙塞拉特岛,整体,0.0,,
2026-01-01,整体,西班牙,整体,32275.707999999995,17042.742000000002,17860.848
2026-01-01,整体,诺福克岛,整体,0.0,,
2026-01-01,整体,贝宁,整体,7.059,0.0,7.059
2026-01-01,整体,赞比亚,整体,204.63,82.89099999999999,121.739
2026-01-01,整体,赤道几内亚,整体,0.0,,
2026-01-01,整体,越南,整体,631.46,388.68399999999997,353.26899999999995
2026-01-01,整体,阿塞拜疆,整体,1066.919,608.8559999999999,574.8929999999999
2026-01-01,整体,阿富汗,整体,0.0,,
2026-01-01,整体,阿尔及利亚,整体,26.95,17.43,9.52
2026-01-01,整体,阿尔巴尼亚,整体,1278.719,765.8580000000001,536.188
2026-01-01,整体,阿曼,整体,541.181,290.895,276.849
2026-01-01,整体,阿根廷,整体,19869.349000000002,10773.734999999997,9995.554999999998
2026-01-01,整体,阿联酋,整体,13869.622,5986.707999999999,8417.807
2026-01-01,整体,阿鲁巴,整体,0.0,,
2026-01-01,整体,韩国,整体,2453.993,589.6370000000001,1949.6079999999997
2026-01-01,整体,香港,整体,1098.035,515.166,603.332
2026-01-01,整体,马尔代夫,整体,140.106,80.964,59.141999999999996
2026-01-01,整体,马恩岛,整体,0.0,,
2026-01-01,整体,马拉维,整体,58.392,20.636,37.756
2026-01-01,整体,马提尼克岛,整体,0.0,,
2026-01-01,整体,马来西亚,整体,3024.431,1859.621,1513.9759999999997
2026-01-01,整体,马约特,整体,0.0,,
2026-01-01,整体,马绍尔群岛,整体,0.0,,
2026-01-01,整体,马耳他,整体,1452.21,552.3890000000001,899.821
2026-01-01,整体,马达加斯加,整体,30.779000000000003,64.022,3.493
2026-01-01,整体,马里,整体,105.903,92.631,13.272
2026-01-01,整体,黎巴嫩,整体,1323.0900000000001,633.207,760.578
2026-01-01,整体,黑山,整体,1088.1889999999999,633.5269999999998,495.79400000000004
2026-02-01,整体,不丹,整体,20.66,20.66,0.0
2026-02-01,整体,东帝汶,整体,0.0,,
2026-02-01,整体,中国,整体,,65287.151,425.97999999999996
2026-02-01,整体,中国内地,整体,61130.772,,
2026-02-01,整体,中非,整体,0.0,,
2026-02-01,整体,丹麦,整体,8143.759000000002,2751.6120000000005,5591.973
2026-02-01,整体,乌克兰,整体,22078.954999999998,11049.068,12420.852
2026-02-01,整体,乌兹别克斯坦,整体,581.0179999999998,364.4340000000001,216.584
2026-02-01,整体,乌干达,整体,279.21000000000004,100.017,182.005
2026-02-01,整体,乌拉圭,整体,1223.8200000000002,420.986,838.396
2026-02-01,整体,乍得,整体,13.6,13.6,0.0
2026-02-01,整体,也门,整体,7.811999999999999,3.995,3.817
2026-02-01,整体,亚美尼亚,整体,682.8789999999998,348.654,376.002
2026-02-01,整体,以色列,整体,21041.664000000008,7533.832,14121.834
2026-02-01,整体,伊拉克,整体,189.753,152.017,37.736
2026-02-01,整体,伊朗,整体,0.0,,
2026-02-01,整体,伯利兹,整体,68.96099999999998,27.286,63.367999999999995
2026-02-01,整体,佛得角,整体,3.375,0.0,3.375
2026-02-01,整体,俄罗斯,整体,19377.149,10589.162999999999,9225.749000000002
2026-02-01,整体,保加利亚,整体,4512.459999999999,1833.639,2853.9609999999993
2026-02-01,整体,克罗地亚,整体,10564.996000000001,4335.633,6625.256
2026-02-01,整体,关岛,整体,0.0,,
2026-02-01,整体,冈比亚,整体,222.88899999999995,150.374,72.515
2026-02-01,整体,冰岛,整体,713.7160000000001,126.94200000000001,586.774
2026-02-01,整体,几内亚,整体,0.0,,
2026-02-01,整体,几内亚比绍,整体,0.0,0.0,0.0
2026-02-01,整体,列支敦士登,整体,0.0,,
2026-02-01,整体,刚果共和国,整体,15.177999999999999,8.386,6.792
2026-02-01,整体,刚果民主共和国,整体,131.22,106.00800000000001,25.212000000000003
2026-02-01,整体,利比亚,整体,0.0,0.0,0.0
2026-02-01,整体,利比里亚,整体,75.81300000000002,62.724000000000004,13.327
2026-02-01,整体,加拿大,整体,126751.33299999998,68801.394,72403.774
2026-02-01,整体,加纳,整体,426.67999999999995,266.65,220.684
2026-02-01,整体,加蓬,整体,38.727999999999994,25.144000000000002,13.584
2026-02-01,整体,匈牙利,整体,4517.695,1583.1129999999998,3044.4700000000003
2026-02-01,整体,北马其顿,整体,1416.685,907.873,683.2970000000001
2026-02-01,整体,北马里亚纳群岛,整体,0.0,,
2026-02-01,整体,南极洲,整体,0.0,,
2026-02-01,整体,南苏丹,整体,0.0,,
2026-02-01,整体,南非,整体,13504.825000000003,5340.0599999999995,8930.362000000003
2026-02-01,整体,博茨瓦纳,整体,188.34999999999997,61.27799999999999,127.07200000000003
2026-02-01,整体,卡塔尔,整体,1751.179,547.15,1204.029
2026-02-01,整体,卢旺达,整体,23.570999999999998,5.593,17.978
2026-02-01,整体,卢森堡,整体,917.272,395.39200000000005,521.8800000000001
2026-02-01,整体,印度,整体,0.0,,
2026-02-01,整体,印度尼西亚,整体,2266.525,1204.497,1175.1799999999998
2026-02-01,整体,危地马拉,整体,2383.1070000000004,1017.0680000000001,1508.346
2026-02-01,整体,厄瓜多尔,整体,5001.43,2395.258,2847.0859999999993
2026-02-01,整体,叙利亚,整体,0.0,,
2026-02-01,整体,古巴,整体,0.0,,
2026-02-01,整体,台湾,整体,985.414,308.86699999999996,676.547
2026-02-01,整体,吉尔吉斯斯坦,整体,638.6229999999999,356.80500000000006,316.1809999999999
2026-02-01,整体,吉布提,整体,0.0,,
2026-02-01,整体,哈萨克斯坦,整体,3819.429,2573.0359999999996,2299.9320000000007
2026-02-01,整体,哥伦比亚,整体,18041.238,8272.652,10558.294
2026-02-01,整体,哥斯达黎加,整体,3280.2719999999995,1270.517,2094.0140000000006
2026-02-01,整体,喀麦隆,整体,203.15800000000002,182.28799999999998,20.869999999999997
2026-02-01,整体,土库曼斯坦,整体,21.693,21.693,0.0
2026-02-01,整体,土耳其,整体,11021.472999999996,6265.532,5397.9800000000005
2026-02-01,整体,圣卢西亚,整体,104.149,64.19500000000001,57.371
2026-02-01,整体,圣基茨和尼维斯,整体,92.01800000000001,35.571,56.446999999999996
2026-02-01,整体,圣多美和普林西比,整体,0.0,,
2026-02-01,整体,圣巴泰勒米岛,整体,0.0,,
2026-02-01,整体,圣文森特和格林纳丁斯,整体,23.766000000000005,0.0,23.766
2026-02-01,整体,圣皮埃尔和密克隆群岛,整体,0.0,,
2026-02-01,整体,圣诞岛,整体,0.0,,
2026-02-01,整体,圣马力诺,整体,0.0,,
2026-02-01,整体,圭亚那,整体,147.95100000000002,99.007,48.944
2026-02-01,整体,坦桑尼亚,整体,266.6099999999999,138.80899999999997,139.15399999999997
2026-02-01,整体,埃及,整体,1101.888,626.1160000000001,674.6680000000001
2026-02-01,整体,埃塞俄比亚,整体,0.0,,
2026-02-01,整体,基里巴斯,整体,0.0,,
2026-02-01,整体,塔吉克斯坦,整体,82.19400000000002,66.843,15.350999999999999
2026-02-01,整体,塞内加尔,整体,44.06200000000001,22.331000000000003,21.731
2026-02-01,整体,塞尔维亚,整体,8030.757,3555.264,4971.48
2026-02-01,整体,塞拉利昂,整体,74.02799999999999,68.435,5.593
2026-02-01,整体,塞浦路斯,整体,3020.0850000000005,1128.4259999999997,1940.2369999999999
2026-02-01,整体,塞舌尔,整体,130.92899999999997,75.47099999999999,55.458
2026-02-01,整体,墨西哥,整体,59740.35200000001,22248.055,40109.28800000001
2026-02-01,整体,多哥,整体,0.0,,
2026-02-01,整体,多米尼克,整体,14.678999999999995,5.593,9.086
2026-02-01,整体,多米尼加,整体,3358.9200000000005,1607.4099999999999,1876.0749999999998
2026-02-01,整体,奥兰群岛,整体,0.0,,
2026-02-01,整体,奥地利,整体,6617.134,2753.484,4029.687
2026-02-01,整体,委内瑞拉,整体,334.851,153.98900000000003,180.862
2026-02-01,整体,孟加拉,整体,71.762,51.812,19.95
2026-02-01,整体,安哥拉,整体,157.89000000000001,90.25300000000001,67.637
2026-02-01,整体,安圭拉,整体,0.0,,
2026-02-01,整体,安提瓜和巴布达,整体,82.93,30.255,52.675000000000004
2026-02-01,整体,安道尔,整体,0.0,,
2026-02-01,整体,密克罗尼西亚联邦,整体,0.0,,
2026-02-01,整体,尼加拉瓜,整体,458.5430000000001,266.66700000000003,256.955
2026-02-01,整体,尼日利亚,整体,3256.164,2775.721000000001,973.0070000000001
2026-02-01,整体,尼日尔,整体,0.0,0.0,0.0
2026-02-01,整体,尼泊尔,整体,25.025000000000002,24.277,0.748
2026-02-01,整体,巴勒斯坦,整体,0.0,,
2026-02-01,整体,巴哈马,整体,418.623,163.27599999999998,255.347
2026-02-01,整体,巴基斯坦,整体,1001.3889999999999,486.102,545.578
2026-02-01,整体,巴巴多斯,整体,215.81000000000003,107.193,137.201
2026-02-01,整体,巴布亚新几内亚,整体,28.765000000000004,4.48,24.285
2026-02-01,整体,巴拉圭,整体,2154.888999999999,1011.855,1187.638
2026-02-01,整体,巴拿马,整体,1762.7829999999994,852.3729999999999,1000.1289999999999
2026-02-01,整体,巴林,整体,596.208,302.936,311.037
2026-02-01,整体,巴西,整体,367781.66099999996,212271.058,188642.377
2026-02-01,整体,布基纳法索,整体,21.693000000000012,21.693,0.0
2026-02-01,整体,布隆迪,整体,0.0,,
2026-02-01,整体,布韦岛,整体,0.0,,
2026-02-01,整体,希腊,整体,14855.356,6126.283999999999,9268.089
2026-02-01,整体,帕劳,整体,7.6419999999999995,0.0,7.642
2026-02-01,整体,库克群岛,整体,0.0,,
2026-02-01,整体,库拉索,整体,0.0,,
2026-02-01,整体,开曼群岛,整体,156.195,101.35,76.538
2026-02-01,整体,德国,整体,64480.03200000001,33476.02,35114.554000000004
2026-02-01,整体,意大利,整体,18906.326,8660.426000000001,11270.064
2026-02-01,整体,所罗门群岛,整体,24.5,0.0,24.5
2026-02-01,整体,拉脱维亚,整体,1854.199,771.8549999999999,1137.943
2026-02-01,整体,挪威,整体,5506.452,2103.361,3576.979
2026-02-01,整体,捷克,整体,5716.8589999999995,2033.4030000000002,3929.012
2026-02-01,整体,摩尔多瓦,整体,1692.8749999999998,894.159,912.7080000000002
2026-02-01,整体,摩洛哥,整体,363.88,257.94,130.36300000000003
2026-02-01,整体,摩纳哥,整体,0.0,,
2026-02-01,整体,整体,整体,3339299.377999999,1569201.8409999998,1986517.582
2026-02-01,整体,文莱,整体,65.271,21.693,43.578
2026-02-01,整体,斐济,整体,68.59899999999999,56.129000000000005,12.835
2026-02-01,整体,斯威士兰,整体,5.593,0.0,5.593
2026-02-01,整体,斯洛伐克,整体,3481.8830000000003,1409.8080000000004,2197.0889999999995
2026-02-01,整体,斯洛文尼亚,整体,1431.5819999999999,501.7250000000001,953.2279999999998
2026-02-01,整体,斯里兰卡,整体,328.4549999999999,119.83800000000001,232.99800000000002
2026-02-01,整体,新加坡,整体,2206.936,948.2380000000002,1324.0810000000004
2026-02-01,整体,新喀里多尼亚,整体,0.0,,
2026-02-01,整体,新西兰,整体,8385.707,3884.337,5120.865999999999
2026-02-01,整体,日本,整体,1877.158,829.672,1090.694
2026-02-01,整体,智利,整体,11912.293000000001,5543.434,7150.335000000002
2026-02-01,整体,未知,整体,477.7990000000001,184.53200000000004,293.26699999999994
2026-02-01,整体,柬埔寨,整体,145.88,110.041,35.839
2026-02-01,整体,根西岛,整体,0.0,,
2026-02-01,整体,格林纳达,整体,65.61299999999997,48.986000000000004,38.32
2026-02-01,整体,格陵兰,整体,0.0,,
2026-02-01,整体,格鲁吉亚,整体,1886.8280000000004,941.7940000000003,1118.699
2026-02-01,整体,比利时,整体,7323.893,3138.6249999999995,4471.9619999999995
2026-02-01,整体,毛里塔尼亚,整体,0.0,,
2026-02-01,整体,毛里求斯,整体,308.22200000000004,125.455,182.76699999999997
2026-02-01,整体,汤加,整体,0.0,,
2026-02-01,整体,沙特阿拉伯,整体,3128.7109999999993,1320.267,1936.863
2026-02-01,整体,法国,整体,16898.952,9555.227,8917.002000000002
2026-02-01,整体,法属圣马丁,整体,0.0,,
2026-02-01,整体,法属圭亚那,整体,0.0,,
2026-02-01,整体,法属波利尼西亚,整体,0.0,,
2026-02-01,整体,法罗群岛,整体,0.0,,
2026-02-01,整体,波兰,整体,12516.069,6414.142000000002,7249.868999999999
2026-02-01,整体,波多黎各,整体,0.0,,
2026-02-01,整体,波黑,整体,2366.575,1404.292,1176.8749999999998
2026-02-01,整体,泰国,整体,1944.523,881.747,1104.877
2026-02-01,整体,泽西岛,整体,0.0,,
2026-02-01,整体,津巴布韦,整体,118.44200000000002,91.529,49.938
2026-02-01,整体,洪都拉斯,整体,1435.629,804.8290000000001,674.1859999999999
2026-02-01,整体,海地,整体,0.0,,
2026-02-01,整体,澳大利亚,整体,172208.25699999998,84636.856,97846.344
2026-02-01,整体,澳门,整体,7.693,0.0,7.693
2026-02-01,整体,爱尔兰,整体,20617.997999999996,7794.183000000004,13532.609999999997
2026-02-01,整体,爱沙尼亚,整体,2191.4000000000005,1017.675,1465.775
2026-02-01,整体,牙买加,整体,1820.7419999999997,1278.953,864.15
2026-02-01,整体,特克斯和凯科斯群岛,整体,34.078,21.693,12.385
2026-02-01,整体,特立尼达和多巴哥,整体,939.567,402.59299999999996,558.667
2026-02-01,整体,玻利维亚,整体,944.7249999999999,556.3860000000001,410.032
2026-02-01,整体,瑙鲁,整体,0.0,,
2026-02-01,整体,瑞典,整体,7107.505999999999,2486.7039999999993,4724.030000000001
2026-02-01,整体,瑞士,整体,13332.676,5827.078,7744.258999999999
2026-02-01,整体,瓜德罗普,整体,0.0,,
2026-02-01,整体,瓦利斯和富图纳群岛,整体,0.0,,
2026-02-01,整体,瓦努阿图,整体,0.0,,
2026-02-01,整体,留尼汪岛,整体,0.0,,
2026-02-01,整体,白俄罗斯,整体,5797.474,3203.6979999999994,3017.1059999999998
2026-02-01,整体,百慕大,整体,47.184,5.593,41.590999999999994
2026-02-01,整体,直布罗陀,整体,0.0,,
2026-02-01,整体,福克兰群岛,整体,0.0,,
2026-02-01,整体,科威特,整体,2267.8920000000003,784.9530000000001,1499.739
2026-02-01,整体,科摩罗,整体,0.0,,
2026-02-01,整体,科特迪瓦,整体,120.95000000000002,95.158,25.792
2026-02-01,整体,科索沃,整体,661.2510000000001,485.374,262.196
2026-02-01,整体,秘鲁,整体,10238.284,4696.608,5920.1539999999995
2026-02-01,整体,突尼斯,整体,23.837,7.719,16.118
2026-02-01,整体,立陶宛,整体,3614.693,1850.808,2194.792
2026-02-01,整体,索马里,整体,0.0,,
2026-02-01,整体,约旦,整体,720.2209999999999,434.41799999999995,356.72300000000007
2026-02-01,整体,纳米比亚,整体,256.329,108.25,169.772
2026-02-01,整体,纽埃岛,整体,0.0,,
2026-02-01,整体,缅甸,整体,21.692999999999998,21.693,0.0
2026-02-01,整体,罗马尼亚,整体,10870.353,4494.042,6921.094
2026-02-01,整体,美国,整体,1583110.546,670110.1649999999,999109.6270000002
