层级,指标,数据来源,指标对应值,取数口径,本月,上月,2月前,3月前,4月前,5月前,6月前,7月前,8月前,9月前,10月前,11月前,12月前,13月前,mom,mom%,对整体变化绝对值贡献,对整体变化值贡献率,对整体变化率贡献
1.1.萨摩亚,萨摩亚新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.1.葡萄牙,葡萄牙新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,16569.377,14120.897,11427.243,12257.141,10822.69,12962.706,10817.321,9720.928,10390.273,12476.062,15778.429,13311.081,13886.866,11964.79,2448.48,17.339408,2448.48,-4.306216,0.061167
1.1.蒙古,蒙古新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,85.779,88.981,140.449,71.169,96.989,167.122,65.73,83.83,106.608,97.23,160.86,138.465,21.0,101.43,-3.202,-3.598521,-3.202,0.005631,-8e-05
1.1.蒙塞拉特岛,蒙塞拉特岛新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.1.西班牙,西班牙新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,18667.353,18540.212,17568.603,17127.573,15556.061,17042.742,12107.591,12130.059,10903.959,12087.585,19212.853,16384.513,12921.737,12815.262,127.141,0.685758,127.141,-0.223607,0.003176
1.1.诺福克岛,诺福克岛新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.1.贝宁,贝宁新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,10.2,30.67,17.301,9.242,3.477,0.0,19.226,0.0,0.0,9.656,0.0,0.0,2.626,2.96,-20.47,-66.742745,-20.47,0.036001,-0.000511
1.1.赞比亚,赞比亚新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,149.59,237.281,244.241,95.061,126.989,82.891,196.791,168.584,38.432,74.355,141.512,139.941,50.416,145.822,-87.691,-36.956604,-87.691,0.154225,-0.002191
1.1.赤道几内亚,赤道几内亚新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.1.越南,越南新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,398.955,428.543,387.103,511.404,598.288,388.684,526.234,466.557,347.99,416.916,411.14,421.546,407.972,403.78,-29.588,-6.904325,-29.588,0.052037,-0.000739
1.1.阿塞拜疆,阿塞拜疆新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,960.132,719.437,506.267,506.256,477.48,608.856,376.972,515.234,358.441,412.445,597.494,637.272,593.875,446.72,240.695,33.456022,240.695,-0.423318,0.006013
1.1.阿富汗,阿富汗新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,21.693,,,,,,,,,,,,,,,,,
1.1.阿尔及利亚,阿尔及利亚新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,5.593,50.117,30.654,39.983,29.647,17.43,14.189,1.661,32.05,10.817,32.195,48.002,7.122,41.888,-44.524,-88.840114,-44.524,0.078306,-0.001112
1.1.阿尔巴尼亚,阿尔巴尼亚新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,1323.471,1285.298,922.405,793.381,580.872,765.858,673.057,463.207,545.333,571.134,656.654,770.643,679.522,486.176,38.173,2.969973,38.173,-0.067136,0.000954
1.1.阿曼,阿曼新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,291.537,565.267,252.043,502.94,200.889,290.895,260.751,364.619,257.765,131.542,328.743,223.425,327.771,248.546,-273.73,-48.424904,-273.73,0.481417,-0.006838
1.1.阿根廷,阿根廷新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,5577.728,5543.22,6019.975,8093.885,8962.248,10773.735,7687.733,6289.422,6191.793,5811.218,6596.144,6624.141,5632.555,6219.15,34.508,0.622526,34.508,-0.06069,0.000862
1.1.阿联酋,阿联酋新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,5861.35,6523.033,5422.757,5632.274,4840.882,5986.708,4809.734,4802.901,4967.092,4716.019,6214.019,6173.348,5196.379,5288.08,-661.683,-10.143794,-661.683,1.163722,-0.01653
1.1.阿鲁巴,阿鲁巴新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,0.0,0.0,13.6,14.441,0.0,17.246,8.11,,,,,
1.1.韩国,韩国新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,912.176,820.173,688.736,593.85,643.96,589.637,933.1,1248.637,1172.872,959.584,1737.449,1374.883,1635.821,1238.026,92.003,11.217511,92.003,-0.161808,0.002298
1.1.马尔代夫,马尔代夫新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,69.776,101.668,53.855,79.294,0.0,80.964,42.744,24.85,28.15,22.55,25.092,12.05,6.45,32.35,-31.892,-31.368769,-31.892,0.056089,-0.000797
1.1.马恩岛,马恩岛新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.1.马拉维,马拉维新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,96.838,36.736,107.765,86.772,43.386,20.636,18.9,37.518,28.7,49.0,15.4,40.6,36.048,0.0,60.102,163.605183,60.102,-0.105703,0.001501
1.1.马提尼克岛,马提尼克岛新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,0.0,18.369,0.0,14.681,0.0,0.0,0.0,,,,,
1.1.马来西亚,马来西亚新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,1579.264,1857.747,2180.914,2721.972,1388.969,1859.621,1926.722,1520.772,1390.041,1237.522,1364.694,1209.096,1308.899,1256.255,-278.483,-14.990362,-278.483,0.489777,-0.006957
1.1.马约特,马约特新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.1.马绍尔群岛,马绍尔群岛新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.1.马耳他,马耳他新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,642.615,602.314,649.195,477.016,462.542,552.389,599.039,598.793,357.739,483.165,688.358,690.72,584.305,361.212,40.301,6.691028,40.301,-0.070879,0.001007
1.1.马达加斯加,马达加斯加新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,27.286,11.179,30.023,0.0,0.0,64.022,35.7,28.7,38.36,0.0,9.1,0.0,0.0,8.335,16.107,144.082655,16.107,-0.028328,0.000402
1.1.马里,马里新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,262.365,206.519,161.112,158.189,73.521,92.631,108.85,64.758,19.6,51.86,71.929,65.73,72.73,27.3,55.846,27.04158,55.846,-0.098218,0.001395
1.1.黎巴嫩,黎巴嫩新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,937.003,1101.454,692.45,607.429,529.189,633.207,663.344,620.472,573.147,659.523,635.083,487.309,590.454,507.278,-164.451,-14.930356,-164.451,0.289225,-0.004108
1.1.黑山,黑山新增毛利,raw_data/bookings.csv,新增毛利,订阅类型=整体，国家=x（非整体），平台=整体,1079.752,878.774,489.562,409.896,399.866,633.527,700.893,331.38,360.988,704.445,837.282,661.753,719.673,354.751,200.978,22.870272,200.978,-0.353466,0.005021
1.2,续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=整体，平台=整体,2181345.793,2187606.829,1985529.017,2040613.643,1986517.582,2178779.904,2334814.459,2221220.398,2388014.328,2380741.843,2416249.355,2457173.537,1940105.357,1997277.329,-6261.036,-0.286205,-6261.036,11.011475,-0.156412
1.2.不丹,不丹续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,0.0,,,0.0,,,0.0,,,0.0,,,,,,,,
1.2.东帝汶,东帝汶续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.中国,中国续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,336.152,378.553,381.641,975.805,425.98,215.346,595.388,632.759,1117.598,452.726,1009.93,763.727,281.637,254.456,-42.401,-11.200809,-42.401,0.074572,-0.001059
1.2.中国内地,中国内地续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.中国台湾,中国台湾续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,238.276,407.966,286.147,271.644,676.547,459.972,453.583,456.562,442.848,434.08,603.934,930.609,271.602,510.865,-169.69,-41.594152,-169.69,0.298439,-0.004239
1.2.中国澳门,中国澳门续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,0.0,,87.628,7.693,7.693,7.693,0.0,0.0,29.75,7.64,24.64,0.0,,0.0,,,,,
1.2.中国香港,中国香港续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,457.475,359.621,581.228,543.869,685.753,603.332,323.62,527.478,999.729,484.044,502.269,446.879,274.356,234.677,97.854,27.210313,97.854,-0.172099,0.002445
1.2.中非,中非续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.丹麦,丹麦续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,4876.352,5078.55,4192.691,4785.38,5591.973,6035.071,5916.398,5056.28,6639.856,6845.781,7636.807,8268.718,5477.488,5713.642,-202.198,-3.981412,-202.198,0.355612,-0.005051
1.2.乌克兰,乌克兰续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,13933.492,13534.634,12674.957,13544.978,12420.852,14199.376,14368.256,14889.891,16903.856,17344.843,16963.647,16581.46,14960.627,14493.33,398.858,2.946943,398.858,-0.701484,0.009964
1.2.乌兹别克斯坦,乌兹别克斯坦续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,243.216,213.716,120.521,184.627,216.584,263.596,190.401,288.715,207.233,206.887,220.888,201.175,161.071,192.319,29.5,13.803365,29.5,-0.051883,0.000737
1.2.乌干达,乌干达续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,34.318,49.557,83.828,78.036,182.005,138.782,81.919,93.688,101.253,91.694,79.681,132.054,98.14,101.758,-15.239,-30.750449,-15.239,0.026801,-0.000381
1.2.乌拉圭,乌拉圭续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,719.126,455.019,664.353,727.494,838.396,1025.676,1092.632,910.017,977.88,1061.252,891.072,987.773,859.256,751.515,264.107,58.043071,264.107,-0.464493,0.006598
1.2.乍得,乍得续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,0.0,5.593,7.642,17.247,0.0,0.0,,,,24.64,0.0,0.0,3.5,3.5,-5.593,-100.0,-5.593,0.009837,-0.00014
1.2.也门,也门续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,26.785,5.092,0.0,0.0,3.817,3.817,6.792,0.85,0.0,,0.0,,32.377,5.092,21.693,426.02121,21.693,-0.038152,0.000542
1.2.亚美尼亚,亚美尼亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,500.943,474.539,404.53,473.939,376.002,439.822,481.477,399.496,431.548,389.24,416.02,526.2,391.595,368.124,26.404,5.564137,26.404,-0.046438,0.00066
1.2.以色列,以色列续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,16383.707,15083.894,14698.862,15814.137,14121.834,14618.454,14789.454,14052.638,16022.254,20548.038,22314.03,21349.281,13626.549,12351.217,1299.813,8.617224,1299.813,-2.286021,0.032472
1.2.伊拉克,伊拉克续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,65.064,48.663,58.115,53.863,37.736,52.476,95.374,57.728,54.619,64.338,52.589,66.891,45.865,81.061,16.401,33.703224,16.401,-0.028845,0.00041
1.2.伊朗,伊朗续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.伯利兹,伯利兹续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,27.065,40.92,22.474,38.821,63.368,41.573,30.239,21.89,10.182,41.062,83.712,29.73,21.912,29.73,-13.855,-33.858749,-13.855,0.024367,-0.000346
1.2.佛得角,佛得角续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,8.985,22.568,3.375,3.375,3.375,3.375,0.0,3.375,34.175,3.375,11.017,3.375,3.375,3.375,-13.583,-60.18699,-13.583,0.023889,-0.000339
1.2.俄罗斯,俄罗斯续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1107.709,1599.149,2253.961,9913.566,9225.749,12029.271,12750.199,11830.058,13627.47,14565.188,14082.106,14959.984,13285.949,13290.198,-491.44,-30.731345,-491.44,0.86431,-0.012277
1.2.保加利亚,保加利亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,3307.506,2983.838,2452.44,2650.993,2853.961,3103.715,3124.224,2804.0,3388.014,3720.941,3436.607,3472.496,2657.577,2433.613,323.668,10.847372,323.668,-0.569245,0.008086
1.2.克罗地亚,克罗地亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,7691.157,7905.773,6676.07,6163.526,6625.256,7426.315,6814.297,5880.59,8569.422,9715.742,10788.017,10473.311,7145.298,6955.342,-214.616,-2.714674,-214.616,0.377452,-0.005361
1.2.关岛,关岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,0.0,3.392,3.392,14.426,24.626,36.518,20.384,,,,,
1.2.冈比亚,冈比亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,81.081,70.602,59.423,47.53,72.515,52.222,52.29,34.79,35.0,33.6,35.7,35.7,25.2,36.975,10.479,14.842356,10.479,-0.01843,0.000262
1.2.冰岛,冰岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,723.943,669.737,617.998,705.621,586.774,874.269,728.058,676.021,798.68,719.671,745.028,824.155,761.328,919.269,54.206,8.093625,54.206,-0.095334,0.001354
1.2.几内亚,几内亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.几内亚比绍,几内亚比绍续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,0.0,,,0.0,0.0,,,,,,,,,,,,,
1.2.列支敦士登,列支敦士登续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.刚果共和国,刚果共和国续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,15.878,34.286,33.414,10.285,6.792,6.792,31.99,10.29,6.79,11.9,0.0,0.0,2.542,2.542,-18.408,-53.689553,-18.408,0.032375,-0.00046
1.2.刚果民主共和国,刚果民主共和国续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,43.843,23.571,27.771,56.62,25.212,63.285,53.699,40.082,38.942,8.142,13.742,29.842,8.142,8.142,20.272,86.003988,20.272,-0.035653,0.000506
1.2.利比亚,利比亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,0.0,0.0,,0.0,0.0,0.0,5.092,0.0,0.0,21.7,0.85,0.85,0.85,0.85,0.0,,0.0,-0.0,0.0
1.2.利比里亚,利比里亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,55.803,80.705,39.026,55.956,13.327,81.72,34.532,83.532,30.159,15.142,27.974,80.535,40.957,52.157,-24.902,-30.855585,-24.902,0.043796,-0.000622
1.2.加拿大,加拿大续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,74015.938,71649.405,62503.09,68630.014,72403.774,83286.332,87950.699,84119.851,97246.999,104049.589,107672.785,111640.715,82040.694,80006.834,2366.533,3.302935,2366.533,-4.162094,0.05912
1.2.加纳,加纳续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,361.02,236.032,245.366,232.334,220.684,253.726,197.928,183.918,283.007,269.667,205.92,244.448,291.918,191.887,124.988,52.953837,124.988,-0.21982,0.003122
1.2.加蓬,加蓬续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,17.035,17.035,17.035,17.035,13.584,38.226,13.58,12.39,12.39,15.102,15.102,12.39,5.6,12.39,0.0,0.0,0.0,-0.0,0.0
1.2.匈牙利,匈牙利续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,3173.349,3117.556,3063.064,3148.488,3044.47,3671.001,3445.644,3623.335,3578.505,3770.065,4123.118,4332.438,3029.611,2755.261,55.793,1.789639,55.793,-0.098125,0.001394
1.2.北马其顿,北马其顿续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,867.911,1092.705,818.258,878.858,683.297,945.929,833.68,898.065,964.545,1187.228,1354.045,1168.186,771.961,1039.352,-224.794,-20.57225,-224.794,0.395352,-0.005616
1.2.北马里亚纳群岛,北马里亚纳群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,0.0,3.392,6.784,6.784,3.392,3.392,3.392,,,,,
1.2.南极洲,南极洲续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.南苏丹,南苏丹续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.南非,南非续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,7993.256,8748.733,8037.01,9112.209,8930.362,10034.504,10543.162,8415.846,9850.022,8892.404,8280.848,8209.08,6820.246,7401.324,-755.477,-8.635273,-755.477,1.32868,-0.018873
1.2.博茨瓦纳,博茨瓦纳续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,126.536,128.917,157.467,121.999,127.072,223.755,202.262,199.422,142.676,269.898,119.968,142.008,174.054,131.494,-2.381,-1.846925,-2.381,0.004188,-5.9e-05
1.2.卡塔尔,卡塔尔续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1176.769,1071.66,997.379,1365.472,1204.029,1335.534,1195.347,1012.587,947.499,1093.024,1217.514,1121.097,1243.101,1071.438,105.109,9.808055,105.109,-0.184858,0.002626
1.2.卢旺达,卢旺达续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,13.328,7.625,21.328,9.334,17.978,24.421,16.74,6.79,7.64,19.377,22.19,12.732,11.024,40.432,5.703,74.793443,5.703,-0.01003,0.000142
1.2.卢森堡,卢森堡续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,451.182,448.774,694.406,730.733,521.88,610.811,460.687,540.182,600.922,715.171,734.237,707.571,375.447,500.985,2.408,0.536573,2.408,-0.004235,6e-05
1.2.印度,印度续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,5.495,0.0,12.618,18.414,,,14.986,,37.026,5.846,,13.748,6.028,,5.495,,5.495,-0.009664,0.000137
1.2.印度尼西亚,印度尼西亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,970.91,1035.981,914.472,1107.638,1175.18,981.101,1257.073,1062.65,1076.5,1168.253,988.364,967.665,1127.14,1009.277,-65.071,-6.2811,-65.071,0.114442,-0.001626
1.2.危地马拉,危地马拉续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1149.916,1455.767,1262.904,1215.616,1508.346,1848.152,1666.912,1548.014,1744.715,1458.471,1515.794,1721.264,1013.888,1542.095,-305.851,-21.009612,-305.851,0.537909,-0.007641
1.2.厄瓜多尔,厄瓜多尔续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,2412.836,2575.23,2615.076,2675.933,2847.086,3229.435,2879.844,2838.383,3193.728,3015.698,3168.428,3500.166,2473.137,2440.208,-162.394,-6.306,-162.394,0.285607,-0.004057
1.2.叙利亚,叙利亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.古巴,古巴续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.吉尔吉斯斯坦,吉尔吉斯斯坦续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,428.339,238.788,271.111,213.992,316.181,264.9,230.822,270.174,237.697,299.964,225.444,245.478,257.343,187.288,189.551,79.380455,189.551,-0.333369,0.004735
1.2.吉布提,吉布提续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,0.0,,,,,
1.2.哈萨克斯坦,哈萨克斯坦续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,2817.426,2427.779,2439.759,2667.66,2299.932,2660.324,3089.201,2693.694,2484.431,2710.496,2689.326,2715.411,2695.298,2300.217,389.647,16.049525,389.647,-0.685284,0.009734
1.2.哥伦比亚,哥伦比亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,10955.332,10048.814,10044.156,10019.915,10558.294,12826.862,11968.315,11045.114,10761.446,10244.898,10978.395,11040.279,8695.735,8075.187,906.518,9.021144,906.518,-1.594321,0.022646
1.2.哥斯达黎加,哥斯达黎加续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,1933.979,1756.197,1960.57,2045.035,2094.014,2269.714,2088.392,1894.801,1913.581,1918.189,2100.187,1907.789,1866.409,1816.822,177.782,10.123124,177.782,-0.312671,0.004441
1.2.喀麦隆,喀麦隆续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,64.927,62.988,73.424,36.096,20.87,11.506,7.624,11.002,32.968,15.12,12.309,20.326,35.108,11.805,1.939,3.078364,1.939,-0.00341,4.8e-05
1.2.土库曼斯坦,土库曼斯坦续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,21.693,0.0,0.0,0.0,,,21.67,,0.0,,,,,,,,
1.2.土耳其,土耳其续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,7093.869,6205.468,6128.234,5857.116,5397.98,6000.956,5521.401,5654.49,6116.099,6527.228,6480.195,6745.504,5926.228,5666.901,888.401,14.316422,888.401,-1.562458,0.022194
1.2.圣卢西亚,圣卢西亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,62.531,113.759,78.936,62.565,57.371,93.324,63.77,84.152,86.34,112.94,111.985,142.435,81.391,89.095,-51.228,-45.032041,-51.228,0.090096,-0.00128
1.2.圣基茨和尼维斯,圣基茨和尼维斯续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,49.505,101.078,61.458,58.665,56.447,64.131,49.565,44.681,51.633,48.267,69.392,80.825,22.15,77.45,-51.573,-51.022972,-51.573,0.090703,-0.001288
1.2.圣多美和普林西比,圣多美和普林西比续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.圣巴泰勒米岛,圣巴泰勒米岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.圣文森特和格林纳丁斯,圣文森特和格林纳丁斯续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,67.552,10.183,10.183,56.917,23.766,44.646,23.76,51.81,48.26,23.02,20.64,12.94,32.54,20.64,57.369,563.380143,57.369,-0.100897,0.001433
1.2.圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.圣诞岛,圣诞岛续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.圣马力诺,圣马力诺续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.圭亚那,圭亚那续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,63.886,96.093,47.865,49.071,48.944,74.999,49.23,49.57,49.57,44.93,66.37,49.83,28.13,28.13,-32.207,-33.516489,-32.207,0.056643,-0.000805
1.2.坦桑尼亚,坦桑尼亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,119.4,116.81,100.829,152.823,139.154,82.56,114.581,137.374,141.392,117.519,153.12,119.897,78.945,74.493,2.59,2.217276,2.59,-0.004555,6.5e-05
1.2.埃及,埃及续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,739.948,678.19,560.867,530.839,674.668,606.918,668.242,634.428,702.738,812.358,575.121,581.098,565.705,497.106,61.758,9.106298,61.758,-0.108616,0.001543
1.2.埃塞俄比亚,埃塞俄比亚续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
1.2.基里巴斯,基里巴斯续订毛利,raw_data/bookings.csv,续订毛利,订阅类型=整体，国家=x（非整体），平台=整体,,,,,,,,,,,,,,,,,,,
