层级,指标,本周,上周,2周前,3周前,4周前,5周前,6周前,7周前,wow,wow%
1.2.2.奥地利,奥地利 次留,0.33933,0.336062,0.337901,0.339238,0.327233,0.330445,0.331944,0.326048,0.003267,0.972182
1.2.2.委内瑞拉,委内瑞拉 次留,0.355736,0.339996,0.335025,0.303456,0.29067,0.260111,0.345986,0.350266,0.01574,4.629519
1.2.2.孟加拉,孟加拉 次留,0.255183,0.243133,0.24499,0.22548,0.231629,0.25831,0.277829,0.254217,0.01205,4.95619
1.2.2.安哥拉,安哥拉 次留,0.326347,0.333646,0.352888,0.343034,0.341964,0.342629,0.32681,0.332724,-0.007298,-2.187479
1.2.2.安圭拉,安圭拉 次留,0.490909,0.541667,0.490909,0.628571,0.463415,0.382353,0.230769,0.402985,-0.050758,-9.370629
1.2.2.安提瓜和巴布达,安提瓜和巴布达 次留,0.384892,0.471545,0.348659,0.425532,0.392996,0.41129,0.405063,0.401544,-0.086653,-18.376333
1.2.2.安道尔,安道尔 次留,0.307018,0.299065,0.318966,0.340741,0.369748,0.308824,0.408163,0.352273,0.007952,2.658991
1.2.2.密克罗尼西亚联邦,密克罗尼西亚联邦 次留,0.0,0.0,,,,,0.0,,0.0,
1.2.2.尼加拉瓜,尼加拉瓜 次留,0.361768,0.376176,0.380675,0.377294,0.404703,0.383648,0.373134,0.399033,-0.014408,-3.830079
1.2.2.尼日利亚,尼日利亚 次留,0.322513,0.329881,0.327455,0.32409,0.319922,0.322656,0.32328,0.329157,-0.007368,-2.233489
1.2.2.尼日尔,尼日尔 次留,0.296296,0.175439,0.232143,0.240602,0.216495,0.158416,0.226804,0.163265,0.120858,68.888889
1.2.2.尼泊尔,尼泊尔 次留,0.310016,0.234076,0.264241,0.277165,0.284627,0.238501,0.25,0.262346,0.075939,32.442166
1.2.2.巴勒斯坦,巴勒斯坦 次留,0.387858,0.364407,0.375128,0.366829,0.371491,0.36144,0.366317,0.378248,0.023451,6.435314
1.2.2.巴哈马,巴哈马 次留,0.478889,0.452273,0.43922,0.425083,0.44206,0.483466,0.432099,0.3987,0.026616,5.88498
1.2.2.巴基斯坦,巴基斯坦 次留,0.261759,0.261476,0.271258,0.260243,0.269746,0.255465,0.25723,0.255296,0.000284,0.108589
1.2.2.巴巴多斯,巴巴多斯 次留,0.402135,0.421687,0.378251,0.41129,0.33432,0.338192,0.397229,0.43128,-0.019552,-4.636502
1.2.2.巴布亚新几内亚,巴布亚新几内亚 次留,0.439024,0.54,0.292683,0.435897,0.37037,0.363636,0.347826,0.410256,-0.100976,-18.699187
1.2.2.巴拉圭,巴拉圭 次留,0.402649,0.392653,0.380051,0.379415,0.374913,0.364101,0.38084,0.391834,0.009997,2.545918
1.2.2.巴拿马,巴拿马 次留,0.399582,0.403769,0.376623,0.384724,0.402948,0.388327,0.404237,0.391458,-0.004187,-1.03696
1.2.2.巴林,巴林 次留,0.353909,0.365957,0.350701,0.338086,0.385686,0.357438,0.375218,0.389744,-0.012048,-3.292181
1.2.2.巴西,巴西 次留,0.376965,0.378028,0.378353,0.366286,0.375915,0.372501,0.373992,0.376425,-0.001064,-0.281338
1.2.2.布基纳法索,布基纳法索 次留,0.255587,0.227332,0.259533,0.273092,0.282695,0.285156,0.259823,0.287982,0.028254,12.428553
1.2.2.布隆迪,布隆迪 次留,0.348837,0.296875,0.342857,0.376812,0.355932,0.267606,0.268657,0.263889,0.051962,17.50306
1.2.2.希腊,希腊 次留,0.427569,0.429182,0.435219,0.426989,0.415784,0.419375,0.41402,0.409942,-0.001613,-0.375827
1.2.2.帕劳,帕劳 次留,0.5,0.272727,0.5,0.0,,,,0.0,0.227273,83.333333
1.2.2.库克群岛,库克群岛 次留,0.25,0.5,0.535714,0.705882,0.416667,0.392857,0.166667,0.384615,-0.25,-50.0
